Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),146.50,0.00,2116.26,,,,,,166.21,,192.75,205.12,276.15,64.29
Active Decode Throughput Per User (tokens/sec/user),87.22,0.00,2116.26,,,,,,88.27,,117.36,126.15,177.98,36.53
Active Prefill Throughput (tokens/sec),2487.61,1243.80,3416.23,,,,,,3416.23,,3416.23,3416.23,3416.23,1074.72
Active Prefill Throughput Per User (tokens/sec/user),1509.64,1243.80,1708.11,,,,,,1708.11,,1708.11,1708.11,1708.11,229.70
Active Total Throughput (tokens/sec),1039.44,91.80,3416.23,,,,,,176.04,,3416.23,3416.23,3416.23,1303.45
Credit-to-Start Latency (ms),1.40,1.36,1.45,2.80,1.36,1.36,1.37,1.38,1.40,1.42,1.44,1.44,1.45,0.04
Decode Duration (ms),11636.18,11143.53,12128.84,23272.37,11153.38,11192.79,11242.06,11389.86,11636.18,11882.51,12030.31,12079.57,12118.99,492.66
E2E Output Token Throughput (tokens/sec/user),61.05,57.76,64.34,122.10,57.82,58.09,58.41,59.40,61.05,62.69,63.68,64.01,64.27,3.29
Effective Concurrency,1.90,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.31
Effective Decode Concurrency,1.31,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.80
Effective Decode Throughput (tokens/sec),115.32,0.00,2116.26,,,,,,137.99,,190.56,200.22,262.34,82.76
Effective Decode Throughput Per User (tokens/sec/user),68.66,0.00,2116.26,,,,,,83.41,,114.05,123.73,161.16,48.22
Effective Latency (CO-aware) (ms),16817.83,15904.44,17731.22,33635.66,15922.71,15995.78,16087.12,16361.14,16817.83,17274.53,17548.54,17639.88,17712.95,913.39
Effective Prefill Concurrency,0.58,0.00,2.00,,,,,,0.00,,2.00,2.00,2.00,0.82
Effective Prefill Throughput (tokens/sec),923.90,0.00,3416.23,,,,,,0.00,,3416.23,3416.23,3416.23,1368.82
Effective Prefill Throughput Per User (tokens/sec/user),560.68,0.00,1708.11,,,,,,0.00,,1708.11,1708.11,1708.11,742.74
Effective Total Throughput (tokens/sec),1039.21,0.00,3416.23,,,,,,176.04,,3416.23,3416.23,3416.23,1303.40
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,344.00,338.00,350.00,688.00,338.12,338.60,339.20,341.00,344.00,347.00,348.80,349.40,349.88,6.00
HTTP Chunks Sent,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),9.65,0.00,19.31,19.31,0.19,0.97,1.93,4.83,9.65,14.48,17.38,18.34,19.12,9.65
HTTP Connection Overhead (ms),9.65,0.00,19.31,19.31,0.19,0.97,1.93,4.83,9.65,14.48,17.38,18.34,19.12,9.65
HTTP Connection Reused (ratio),0.50,0.00,1.00,1.00,0.01,0.05,0.10,0.25,0.50,0.75,0.90,0.95,0.99,0.50
HTTP Data Received (KB),125.53,120.05,131.02,251.07,120.16,120.60,121.15,122.79,125.53,128.27,129.92,130.47,130.91,5.48
HTTP Data Sent (KB),32.62,30.82,34.41,65.23,30.86,31.00,31.18,31.72,32.62,33.51,34.05,34.23,34.38,1.80
