Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),49.30,0.00,31261.18,,,,,,48.55,,59.45,66.86,98.26,80.99
Active Decode Throughput Per User (tokens/sec/user),49.30,0.00,31261.18,,,,,,48.55,,59.45,66.86,98.26,80.99
Active Prefill Throughput (tokens/sec),4495.38,4495.38,4495.38,,,,,,4495.38,,4495.38,4495.38,4495.38,0.00
Active Prefill Throughput Per User (tokens/sec/user),4495.38,4495.38,4495.38,,,,,,4495.38,,4495.38,4495.38,4495.38,0.00
Active Total Throughput (tokens/sec),55.41,49.30,4495.38,,,,,,49.30,,49.30,49.30,49.30,164.64
Credit-to-Start Latency (ms),1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,0.00
Decode Duration (ms),166143.94,166143.94,166143.94,166143.94,166143.94,166143.94,166143.94,166143.94,166143.94,166143.94,166143.94,166143.94,166143.94,0.00
E2E Output Token Throughput (tokens/sec/user),49.24,49.24,49.24,49.24,49.24,49.24,49.24,49.24,49.24,49.24,49.24,49.24,49.24,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.04
Effective Decode Throughput (tokens/sec),49.23,0.00,31261.18,,,,,,48.54,,59.44,66.86,98.26,80.95
Effective Decode Throughput Per User (tokens/sec/user),49.23,0.00,31261.18,,,,,,48.54,,59.44,66.86,98.26,80.95
Effective Latency (CO-aware) (ms),166373.81,166373.81,166373.81,166373.81,166373.81,166373.81,166373.81,166373.81,166373.81,166373.81,166373.81,166373.81,166373.81,0.00
Effective Prefill Concurrency,0.00,0.00,1.00,,,,,,0.00,,0.00,0.00,0.00,0.04
Effective Prefill Throughput (tokens/sec),6.17,0.00,4495.38,,,,,,0.00,,0.00,0.00,0.00,166.45
Effective Prefill Throughput Per User (tokens/sec/user),6.17,0.00,4495.38,,,,,,0.00,,0.00,0.00,0.00,166.45
Effective Total Throughput (tokens/sec),55.40,0.00,4495.38,,,,,,49.30,,49.30,49.30,49.30,164.63
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,8066.00,8066.00,8066.00,8066.00,8066.00,8066.00,8066.00,8066.00,8066.00,8066.00,8066.00,8066.00,8066.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),25.98,25.98,25.98,25.98,25.98,25.98,25.98,25.98,25.98,25.98,25.98,25.98,25.98,0.00
HTTP Connection Overhead (ms),25.98,25.98,25.98,25.98,25.98,25.98,25.98,25.98,25.98,25.98,25.98,25.98,25.98,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,0.00
HTTP Data Sent (KB),4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),166372.21,166372.21,166372.21,166372.21,166372.21,166372.21,166372.21,166372.21,166372.21,166372.21,166372.21,166372.21,166372.21,0.00
HTTP Receiving (ms),166144.00,166144.00,166144.00,166144.00,166144.00,166144.00,166144.00,166144.00,166144.00,166144.00,166144.00,166144.00,166144.00,0.00
HTTP Sending (ms),26.41,26.41,26.41,26.41,26.41,26.41,26.41,26.41,26.41,26.41,26.41,26.41,26.41,0.00
HTTP Total Time (ms),166398.19,166398.19,166398.19,166398.19,166398.19,166398.19,166398.19,166398.19,166398.19,166398.19,166398.19,166398.19,166398.19,0.00
HTTP Waiting (TTFB) (ms),201.80,201.80,201.80,201.80,201.80,201.80,201.80,201.80,201.80,201.80,201.80,201.80,201.80,0.00
Input Sequence Length (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Inter Chunk Latency (ms),20.28,0.00,127.19,166143.94,0.00,8.93,14.15,18.17,20.20,22.21,25.50,30.30,48.62,7.39
Inter Token Latency (ms),20.28,20.28,20.28,20.28,20.28,20.28,20.28,20.28,20.28,20.28,20.28,20.28,20.28,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),49.30,49.30,49.30,49.30,49.30,49.30,49.30,49.30,49.30,49.30,49.30,49.30,49.30,0.00
Prefill Throughput Per User (tokens/sec/user),4495.38,4495.38,4495.38,4495.38,4495.38,4495.38,4495.38,4495.38,4495.38,4495.38,4495.38,4495.38,4495.38,0.00
Request Latency (ms),166372.40,166372.40,166372.40,166372.40,166372.40,166372.40,166372.40,166372.40,166372.40,166372.40,166372.40,166372.40,166372.40,0.00
Time to First Output Token (ms),228.46,228.46,228.46,228.46,228.46,228.46,228.46,228.46,228.46,228.46,228.46,228.46,228.46,0.00
Time to First Token (ms),228.46,228.46,228.46,228.46,228.46,228.46,228.46,228.46,228.46,228.46,228.46,228.46,228.46,0.00
Time to Second Token (ms),17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,0.00
Tokens In Flight (tokens),5249.24,0.00,9219.00,,,,,,5315.00,,8462.00,8842.00,9144.00,2362.87
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Usage Total Tokens (tokens),9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,0.00

Metric,Value
Benchmark Duration (sec),166.37
Input Token Throughput (tokens/sec),6.17
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),49.23
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),1027.00
