Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Chunks Received,1022.62,1022.00,1024.00,8181.00,1022.00,1022.00,1022.00,1022.00,1022.50,1023.00,1023.30,1023.65,1023.93,0.70
HTTP Chunks Sent,1.00,1.00,1.00,8.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),2.50,0.00,10.02,20.03,0.00,0.00,0.00,0.00,0.00,2.50,10.01,10.01,10.02,4.34
HTTP Connection Overhead (ms),2.50,0.00,10.02,20.03,0.00,0.00,0.00,0.00,0.00,2.50,10.01,10.01,10.02,4.34
HTTP Connection Reused (ratio),0.75,0.00,1.00,6.00,0.00,0.00,0.00,0.75,1.00,1.00,1.00,1.00,1.00,0.43
HTTP Data Received (KB),254.81,252.48,255.74,2038.44,252.63,253.23,253.98,254.74,255.04,255.31,255.56,255.65,255.72,0.94
HTTP Data Sent (KB),8.95,8.46,9.29,71.56,8.47,8.53,8.59,8.76,9.03,9.14,9.22,9.26,9.28,0.27
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),39593.97,37192.99,41994.04,316751.78,37193.07,37193.40,37193.81,37195.08,39594.16,41993.19,41993.98,41994.01,41994.03,2399.49
HTTP Receiving (ms),38843.93,36117.01,41691.74,310751.44,36117.02,36117.06,36117.11,36494.88,38910.77,41191.60,41341.64,41516.69,41656.73,2426.53
HTTP Sending (ms),2.74,0.12,10.44,21.93,0.12,0.12,0.13,0.15,0.19,2.80,10.44,10.44,10.44,4.44
HTTP Total Time (ms),39596.48,37192.99,41994.04,316771.81,37193.07,37193.40,37193.81,37202.59,39599.17,41993.19,41993.98,41994.01,41994.03,2396.99
HTTP Waiting (TTFB) (ms),747.30,301.67,1067.95,5978.42,301.70,301.82,301.96,504.55,801.66,1064.62,1067.84,1067.90,1067.94,303.93
Input Sequence Length (tokens),2048.00,2048.00,2048.00,16384.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,0.00
Inter Chunk Latency (ms),37.98,0.00,809.86,310751.44,21.55,29.91,32.22,34.71,37.78,40.87,42.83,44.52,52.38,15.27
Inter Token Latency (ms),37.97,35.30,40.75,303.76,35.30,35.31,35.31,35.67,38.04,40.27,40.41,40.58,40.72,2.37
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,8192.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Count (tokens),1024.00,1024.00,1024.00,8192.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),26.44,24.54,28.32,211.52,24.56,24.64,24.75,24.84,26.36,28.03,28.32,28.32,28.32,1.65
Prefill Throughput Per User (tokens/sec/user),3495.74,1898.64,6783.22,27965.92,1898.66,1898.75,1898.86,1918.69,2553.89,4377.44,6776.22,6779.72,6782.52,1965.24
Request Latency (ms),39594.09,37193.06,41994.11,316752.72,37193.14,37193.47,37193.88,37195.28,39594.32,41993.26,41994.06,41994.09,41994.11,2399.45
Time to First Output Token (ms),750.16,301.92,1078.67,6001.28,301.95,302.08,302.23,504.78,801.91,1067.44,1078.54,1078.61,1078.66,306.70
Time to First Token (ms),750.16,301.92,1078.67,6001.28,301.95,302.08,302.23,504.78,801.91,1067.44,1078.54,1078.61,1078.66,306.70
Time to Second Token (ms),353.45,32.97,809.86,2827.57,33.07,33.49,34.02,34.60,295.33,595.99,799.80,804.83,808.86,305.69
Tokens In Flight (tokens),10210.19,0.00,12285.00,,,,,,10219.49,,11875.90,12080.00,12244.00,1213.27
Usage Completion Tokens (tokens),1024.00,1024.00,1024.00,8192.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Prompt Tokens (tokens),2048.00,2048.00,2048.00,16384.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,0.00
Usage Total Tokens (tokens),3072.00,3072.00,3072.00,24576.00,3072.00,3072.00,3072.00,3072.00,3072.00,3072.00,3072.00,3072.00,3072.00,0.00

Metric,Value
Benchmark Duration (sec),79.20
Input Token Throughput (tokens/sec),206.86
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),103.43
Request Count,8.00
Request Throughput (requests/sec),0.10
Total Input Sequence Length (tokens),16384.00
Total Output Sequence Length (tokens),8192.00
Total Output Tokens (tokens),8192.00
Total Token Throughput (tokens/sec),310.29
Total Usage Completion Tokens (tokens),8192.00
Total Usage Prompt Tokens (tokens),16384.00
Total Usage Total Tokens (tokens),24576.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
