Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),109.07,0.00,3118.29,,,,,,111.75,,126.83,138.75,229.09,45.44
Active Decode Throughput Per User (tokens/sec/user),109.07,0.00,3118.29,,,,,,111.75,,126.83,138.75,229.09,45.44
Active Prefill Throughput (tokens/sec),2474.28,2474.28,2474.28,,,,,,2474.28,,2474.28,2474.28,2474.28,0.00
Active Prefill Throughput Per User (tokens/sec/user),2474.28,2474.28,2474.28,,,,,,2474.28,,2474.28,2474.28,2474.28,0.00
Active Total Throughput (tokens/sec),208.99,109.07,2474.28,,,,,,109.07,,109.07,109.07,2474.28,475.76
Credit-to-Start Latency (ms),1.42,1.42,1.42,1.42,1.42,1.42,1.42,1.42,1.42,1.42,1.42,1.42,1.42,0.00
Decode Duration (ms),75092.33,75092.33,75092.33,75092.33,75092.33,75092.33,75092.33,75092.33,75092.33,75092.33,75092.33,75092.33,75092.33,0.00
E2E Output Token Throughput (tokens/sec/user),104.48,104.48,104.48,104.48,104.48,104.48,104.48,104.48,104.48,104.48,104.48,104.48,104.48,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.96,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.20
Effective Decode Throughput (tokens/sec),104.45,0.00,3118.29,,,,,,111.27,,126.28,138.06,226.08,49.60
Effective Decode Throughput Per User (tokens/sec/user),104.45,0.00,3118.29,,,,,,111.27,,126.28,138.06,226.08,49.60
Effective Latency (CO-aware) (ms),78410.96,78410.96,78410.96,78410.96,78410.96,78410.96,78410.96,78410.96,78410.96,78410.96,78410.96,78410.96,78410.96,0.00
Effective Prefill Concurrency,0.04,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.20
Effective Prefill Throughput (tokens/sec),104.51,0.00,2474.28,,,,,,0.00,,0.00,0.00,2474.28,497.66
Effective Prefill Throughput Per User (tokens/sec/user),104.51,0.00,2474.28,,,,,,0.00,,0.00,0.00,2474.28,497.66
Effective Total Throughput (tokens/sec),208.96,0.00,2474.28,,,,,,109.07,,109.07,109.07,2474.28,475.73
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2910.00,2910.00,2910.00,2910.00,2910.00,2910.00,2910.00,2910.00,2910.00,2910.00,2910.00,2910.00,2910.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,0.00
HTTP Connection Overhead (ms),5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),1026.46,1026.46,1026.46,1026.46,1026.46,1026.46,1026.46,1026.46,1026.46,1026.46,1026.46,1026.46,1026.46,0.00
HTTP Data Sent (KB),34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),78409.34,78409.34,78409.34,78409.34,78409.34,78409.34,78409.34,78409.34,78409.34,78409.34,78409.34,78409.34,78409.34,0.00
HTTP Receiving (ms),75097.10,75097.10,75097.10,75097.10,75097.10,75097.10,75097.10,75097.10,75097.10,75097.10,75097.10,75097.10,75097.10,0.00
HTTP Sending (ms),5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,0.00
HTTP Total Time (ms),78414.49,78414.49,78414.49,78414.49,78414.49,78414.49,78414.49,78414.49,78414.49,78414.49,78414.49,78414.49,78414.49,0.00
HTTP Waiting (TTFB) (ms),3306.65,3306.65,3306.65,3306.65,3306.65,3306.65,3306.65,3306.65,3306.65,3306.65,3306.65,3306.65,3306.65,0.00
Input Sequence Length (tokens),8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,0.00
Inter Chunk Latency (ms),24.91,0.00,145.58,75092.33,0.00,6.73,18.20,23.10,24.66,26.19,28.84,33.73,96.62,12.48
Inter Token Latency (ms),9.17,9.17,9.17,9.17,9.17,9.17,9.17,9.17,9.17,9.17,9.17,9.17,9.17,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,0.00
Prefill Throughput Per User (tokens/sec/user),2474.28,2474.28,2474.28,2474.28,2474.28,2474.28,2474.28,2474.28,2474.28,2474.28,2474.28,2474.28,2474.28,0.00
Reasoning Token Count (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Request Latency (ms),78404.81,78404.81,78404.81,78404.81,78404.81,78404.81,78404.81,78404.81,78404.81,78404.81,78404.81,78404.81,78404.81,0.00
Time to First Token (ms),3312.48,3312.48,3312.48,3312.48,3312.48,3312.48,3312.48,3312.48,3312.48,3312.48,3312.48,3312.48,3312.48,0.00
Time to Second Token (ms),27.85,27.85,27.85,27.85,27.85,27.85,27.85,27.85,27.85,27.85,27.85,27.85,27.85,0.00
Tokens In Flight (tokens),12121.18,0.00,16388.00,,,,,,12118.57,,15531.94,15958.61,16301.04,2461.03

Metric,Value
Benchmark Duration (sec),78.40
Input Token Throughput (tokens/sec),104.51
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),104.46
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),8196.00
Total Output Sequence Length (tokens),8192.00
Total Reasoning Tokens (tokens),8192.00
Total Token Throughput (tokens/sec),208.97
