Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),41.39,0.00,575.13,,,,,,41.88,,49.61,56.41,97.42,17.20
Active Decode Throughput Per User (tokens/sec/user),41.39,0.00,575.13,,,,,,41.88,,49.61,56.41,97.42,17.20
Active Prefill Throughput (tokens/sec),5744.29,5744.29,5744.29,,,,,,5744.29,,5744.29,5744.29,5744.29,0.00
Active Prefill Throughput Per User (tokens/sec/user),5744.29,5744.29,5744.29,,,,,,5744.29,,5744.29,5744.29,5744.29,0.00
Active Total Throughput (tokens/sec),82.21,41.39,5744.29,,,,,,41.39,,41.39,41.39,41.39,480.75
Credit-to-Start Latency (ms),1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,0.00
Decode Duration (ms),197887.38,197887.38,197887.38,197887.38,197887.38,197887.38,197887.38,197887.38,197887.38,197887.38,197887.38,197887.38,197887.38,0.00
E2E Output Token Throughput (tokens/sec/user),41.10,41.10,41.10,41.10,41.10,41.10,41.10,41.10,41.10,41.10,41.10,41.10,41.10,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.99,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.08
Effective Decode Throughput (tokens/sec),41.09,0.00,575.13,,,,,,41.85,,49.56,56.28,97.11,17.50
Effective Decode Throughput Per User (tokens/sec/user),41.09,0.00,575.13,,,,,,41.85,,49.56,56.28,97.11,17.50
Effective Latency (CO-aware) (ms),199318.23,199318.23,199318.23,199318.23,199318.23,199318.23,199318.23,199318.23,199318.23,199318.23,199318.23,199318.23,199318.23,0.00
Effective Prefill Concurrency,0.01,0.00,1.00,,,,,,0.00,,0.00,0.00,0.00,0.08
Effective Prefill Throughput (tokens/sec),41.11,0.00,5744.29,,,,,,0.00,,0.00,0.00,0.00,484.21
Effective Prefill Throughput Per User (tokens/sec/user),41.11,0.00,5744.29,,,,,,0.00,,0.00,0.00,0.00,484.21
Effective Total Throughput (tokens/sec),82.20,0.00,5744.29,,,,,,41.39,,41.39,41.39,41.39,480.72
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,7911.00,7911.00,7911.00,7911.00,7911.00,7911.00,7911.00,7911.00,7911.00,7911.00,7911.00,7911.00,7911.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),6.97,6.97,6.97,6.97,6.97,6.97,6.97,6.97,6.97,6.97,6.97,6.97,6.97,0.00
HTTP Connection Overhead (ms),6.97,6.97,6.97,6.97,6.97,6.97,6.97,6.97,6.97,6.97,6.97,6.97,6.97,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,0.00
HTTP Data Sent (KB),34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),199316.79,199316.79,199316.79,199316.79,199316.79,199316.79,199316.79,199316.79,199316.79,199316.79,199316.79,199316.79,199316.79,0.00
HTTP Receiving (ms),197890.45,197890.45,197890.45,197890.45,197890.45,197890.45,197890.45,197890.45,197890.45,197890.45,197890.45,197890.45,197890.45,0.00
HTTP Sending (ms),7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,0.00
HTTP Total Time (ms),199323.76,199323.76,199323.76,199323.76,199323.76,199323.76,199323.76,199323.76,199323.76,199323.76,199323.76,199323.76,199323.76,0.00
HTTP Waiting (TTFB) (ms),1418.92,1418.92,1418.92,1418.92,1418.92,1418.92,1418.92,1418.92,1418.92,1418.92,1418.92,1418.92,1418.92,0.00
Input Sequence Length (tokens),8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,0.00
Inter Chunk Latency (ms),24.16,0.00,174.01,197887.38,0.00,6.35,15.19,21.83,23.96,25.88,29.36,37.53,64.76,11.93
Inter Token Latency (ms),24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),41.39,41.39,41.39,41.39,41.39,41.39,41.39,41.39,41.39,41.39,41.39,41.39,41.39,0.00
Prefill Throughput Per User (tokens/sec/user),5744.29,5744.29,5744.29,5744.29,5744.29,5744.29,5744.29,5744.29,5744.29,5744.29,5744.29,5744.29,5744.29,0.00
Request Latency (ms),199314.02,199314.02,199314.02,199314.02,199314.02,199314.02,199314.02,199314.02,199314.02,199314.02,199314.02,199314.02,199314.02,0.00
Time to First Output Token (ms),1426.63,1426.63,1426.63,1426.63,1426.63,1426.63,1426.63,1426.63,1426.63,1426.63,1426.63,1426.63,1426.63,0.00
Time to First Token (ms),1426.63,1426.63,1426.63,1426.63,1426.63,1426.63,1426.63,1426.63,1426.63,1426.63,1426.63,1426.63,1426.63,0.00
Time to Second Token (ms),21.48,21.48,21.48,21.48,21.48,21.48,21.48,21.48,21.48,21.48,21.48,21.48,21.48,0.00
Tokens In Flight (tokens),12361.92,0.00,16387.00,,,,,,12414.00,,15615.00,16002.00,16310.00,2383.90
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,0.00
Usage Total Tokens (tokens),16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,0.00

Metric,Value
Benchmark Duration (sec),199.31
Input Token Throughput (tokens/sec),41.11
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),41.10
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),8195.00
Total Output Sequence Length (tokens),8192.00
Total Output Tokens (tokens),8192.00
Total Token Throughput (tokens/sec),82.21
Total Usage Completion Tokens (tokens),8192.00
Total Usage Prompt Tokens (tokens),8195.00
Total Usage Total Tokens (tokens),16387.00
