Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),136.45,0.00,69891.44,,,,,,145.37,,164.18,182.64,338.56,149.50
Active Decode Throughput Per User (tokens/sec/user),136.45,0.00,69891.44,,,,,,145.37,,164.18,182.64,338.56,149.50
Active Prefill Throughput (tokens/sec),414.68,414.68,414.68,,,,,,414.68,,414.68,414.68,414.68,0.00
Active Prefill Throughput Per User (tokens/sec/user),414.68,414.68,414.68,,,,,,414.68,,414.68,414.68,414.68,0.00
Active Total Throughput (tokens/sec),147.49,136.45,414.68,,,,,,136.45,,136.45,136.45,414.68,54.30
Credit-to-Start Latency (ms),1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,0.00
Decode Duration (ms),60007.59,60007.59,60007.59,60007.59,60007.59,60007.59,60007.59,60007.59,60007.59,60007.59,60007.59,60007.59,60007.59,0.00
E2E Output Token Throughput (tokens/sec/user),131.07,131.07,131.07,131.07,131.07,131.07,131.07,131.07,131.07,131.07,131.07,131.07,131.07,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.96,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.20
Effective Decode Throughput (tokens/sec),131.02,0.00,69891.44,,,,,,144.81,,163.85,179.49,329.45,148.90
Effective Decode Throughput Per User (tokens/sec/user),131.02,0.00,69891.44,,,,,,144.81,,163.85,179.49,329.45,148.90
Effective Latency (CO-aware) (ms),62493.00,62493.00,62493.00,62493.00,62493.00,62493.00,62493.00,62493.00,62493.00,62493.00,62493.00,62493.00,62493.00,0.00
Effective Prefill Concurrency,0.04,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.20
Effective Prefill Throughput (tokens/sec),16.45,0.00,414.68,,,,,,0.00,,0.00,0.00,414.68,80.93
Effective Prefill Throughput Per User (tokens/sec/user),16.45,0.00,414.68,,,,,,0.00,,0.00,0.00,414.68,80.93
Effective Total Throughput (tokens/sec),147.46,0.00,414.68,,,,,,136.45,,136.45,136.45,414.68,54.34
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2209.00,2209.00,2209.00,2209.00,2209.00,2209.00,2209.00,2209.00,2209.00,2209.00,2209.00,2209.00,2209.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),11.27,11.27,11.27,11.27,11.27,11.27,11.27,11.27,11.27,11.27,11.27,11.27,11.27,0.00
HTTP Connection Overhead (ms),11.27,11.27,11.27,11.27,11.27,11.27,11.27,11.27,11.27,11.27,11.27,11.27,11.27,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),796.77,796.77,796.77,796.77,796.77,796.77,796.77,796.77,796.77,796.77,796.77,796.77,796.77,0.00
HTTP Data Sent (KB),4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),62491.71,62491.71,62491.71,62491.71,62491.71,62491.71,62491.71,62491.71,62491.71,62491.71,62491.71,62491.71,62491.71,0.00
HTTP Receiving (ms),60012.92,60012.92,60012.92,60012.92,60012.92,60012.92,60012.92,60012.92,60012.92,60012.92,60012.92,60012.92,60012.92,0.00
HTTP Sending (ms),11.72,11.72,11.72,11.72,11.72,11.72,11.72,11.72,11.72,11.72,11.72,11.72,11.72,0.00
HTTP Total Time (ms),62502.98,62502.98,62502.98,62502.98,62502.98,62502.98,62502.98,62502.98,62502.98,62502.98,62502.98,62502.98,62502.98,0.00
HTTP Waiting (TTFB) (ms),2467.06,2467.06,2467.06,2467.06,2467.06,2467.06,2467.06,2467.06,2467.06,2467.06,2467.06,2467.06,2467.06,0.00
Input Sequence Length (tokens),1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,0.00
Inter Chunk Latency (ms),25.20,0.00,143.98,60007.59,0.00,0.00,7.46,22.87,24.81,26.26,29.02,37.13,122.50,17.91
Inter Token Latency (ms),7.33,7.33,7.33,7.33,7.33,7.33,7.33,7.33,7.33,7.33,7.33,7.33,7.33,0.00
OSL Mismatch Diff % (%),-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,0.00
Output Sequence Length (tokens),8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,0.00
Output Token Count (tokens),6415.00,6415.00,6415.00,6415.00,6415.00,6415.00,6415.00,6415.00,6415.00,6415.00,6415.00,6415.00,6415.00,0.00
Output Token Throughput Per User (tokens/sec/user),136.47,136.47,136.47,136.47,136.47,136.47,136.47,136.47,136.47,136.47,136.47,136.47,136.47,0.00
Prefill Throughput Per User (tokens/sec/user),414.68,414.68,414.68,414.68,414.68,414.68,414.68,414.68,414.68,414.68,414.68,414.68,414.68,0.00
Reasoning Token Count (tokens),1775.00,1775.00,1775.00,1775.00,1775.00,1775.00,1775.00,1775.00,1775.00,1775.00,1775.00,1775.00,1775.00,0.00
Request Latency (ms),62486.62,62486.62,62486.62,62486.62,62486.62,62486.62,62486.62,62486.62,62486.62,62486.62,62486.62,62486.62,62486.62,0.00
