Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),81.46,0.00,826.49,,,,,,72.11,,112.42,119.32,163.63,29.72
Active Decode Throughput Per User (tokens/sec/user),81.46,0.00,826.49,,,,,,72.11,,112.42,119.32,163.63,29.72
Active Prefill Throughput (tokens/sec),2308.88,2266.24,2353.15,,,,,,2266.24,,2353.15,2353.15,2353.15,43.45
Active Prefill Throughput Per User (tokens/sec/user),2308.88,2266.24,2353.15,,,,,,2266.24,,2353.15,2353.15,2353.15,43.45
Active Total Throughput (tokens/sec),572.34,65.71,2353.15,,,,,,107.12,,2353.15,2353.15,2353.15,923.67
Credit-to-Start Latency (ms),1.29,1.04,1.54,2.57,1.04,1.06,1.09,1.16,1.29,1.41,1.49,1.51,1.53,0.25
Decode Duration (ms),12548.75,9544.61,15552.89,25097.50,9604.70,9845.03,10145.44,11046.68,12548.75,14050.82,14952.06,15252.48,15492.81,3004.14
E2E Output Token Throughput (tokens/sec/user),65.78,53.75,77.82,131.56,53.99,54.95,56.15,59.76,65.78,71.80,75.41,76.61,77.57,12.03
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.78,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.41
Effective Decode Throughput (tokens/sec),63.49,0.00,826.49,,,,,,67.89,,110.57,117.41,144.64,42.77
Effective Decode Throughput Per User (tokens/sec/user),63.49,0.00,826.49,,,,,,67.89,,110.57,117.41,144.64,42.77
Effective Latency (CO-aware) (ms),16100.94,13166.18,19035.71,32201.89,13224.87,13459.66,13753.13,14633.56,16100.94,17568.33,18448.76,18742.23,18977.01,2934.77
Effective Prefill Concurrency,0.22,0.00,1.00,,,,,,0.00,,1.00,1.00,1.00,0.41
Effective Prefill Throughput (tokens/sec),508.68,0.00,2353.15,,,,,,0.00,,2353.15,2353.15,2353.15,957.16
Effective Prefill Throughput Per User (tokens/sec/user),508.68,0.00,2353.15,,,,,,0.00,,2353.15,2353.15,2353.15,957.16
Effective Total Throughput (tokens/sec),572.18,0.00,2353.15,,,,,,107.12,,2353.15,2353.15,2353.15,923.58
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,520.50,388.00,653.00,1041.00,390.65,401.25,414.50,454.25,520.50,586.75,626.50,639.75,650.35,132.50
HTTP Chunks Sent,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),176.64,131.90,221.39,353.29,132.79,136.37,140.85,154.27,176.64,199.02,212.44,216.91,220.49,44.75
HTTP Data Sent (KB),32.62,30.82,34.41,65.23,30.86,31.00,31.18,31.72,32.62,33.51,34.05,34.23,34.38,1.80
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),16099.59,13165.06,19034.11,32199.17,13223.76,13458.52,13751.97,14632.32,16099.59,17566.85,18447.20,18740.65,18975.42,2934.52
HTTP Receiving (ms),12551.62,9550.35,15552.89,25103.24,9610.38,9850.48,10150.61,11050.99,12551.62,14052.26,14952.64,15252.77,15492.87,3001.27
HTTP Sending (ms),0.15,0.13,0.18,0.30,0.13,0.13,0.13,0.14,0.15,0.16,0.17,0.17,0.18,0.02
HTTP Total Time (ms),16099.59,13165.06,19034.11,32199.17,13223.76,13458.52,13751.97,14632.32,16099.59,17566.85,18447.20,18740.65,18975.42,2934.52
HTTP Waiting (TTFB) (ms),3547.81,3481.08,3614.54,7095.62,3482.42,3487.76,3494.43,3514.45,3547.81,3581.17,3601.19,3607.86,3613.20,66.73
Input Sequence Length (tokens),8192.00,8192.00,8192.00,16384.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Inter Chunk Latency (ms),23.83,0.00,74.92,25097.50,0.00,16.17,19.70,21.85,23.61,25.67,28.43,31.20,47.66,6.36
Inter Token Latency (ms),12.27,9.33,15.22,24.55,9.39,9.62,9.92,10.80,12.27,13.75,14.63,14.92,15.16,2.94
OSL Mismatch Diff % (%),-0.05,-0.10,0.00,-0.10,-0.10,-0.09,-0.09,-0.07,-0.05,-0.02,-0.01,-0.00,-0.00,0.05
Output Sequence Length (tokens),1023.50,1023.00,1024.00,2047.00,1023.01,1023.05,1023.10,1023.25,1023.50,1023.75,1023.90,1023.95,1023.99,0.50
Output Token Count (tokens),477.00,477.00,477.00,477.00,477.00,477.00,477.00,477.00,477.00,477.00,477.00,477.00,477.00,0.00
Output Token Throughput Per User (tokens/sec/user),86.45,65.71,107.18,172.89,66.13,67.78,69.86,76.08,86.45,96.81,103.03,105.11,106.77,20.73
Prefill Throughput Per User (tokens/sec/user),2309.70,2266.24,2353.15,4619.40,2267.11,2270.59,2274.94,2287.97,2309.70,2331.43,2344.46,2348.81,2352.29,43.45
Reasoning Token Count (tokens),785.00,546.00,1024.00,1570.00,550.78,569.90,593.80,665.50,785.00,904.50,976.20,1000.10,1019.22,239.00
Request Latency (ms),16096.79,13159.40,19034.17,32193.58,13218.15,13453.14,13746.88,14628.10,16096.79,17565.48,18446.70,18740.44,18975.43,2937.38
Time to First Output Token (ms),8451.87,8451.87,8451.87,8451.87,8451.87,8451.87,8451.87,8451.87,8451.87,8451.87,8451.87,8451.87,8451.87,0.00
Time to First Token (ms),3548.04,3481.28,3614.79,7096.07,3482.62,3487.96,3494.63,3514.66,3548.04,3581.41,3601.44,3608.11,3613.46,66.75
Time to Second Token (ms),30.98,23.35,38.62,61.97,23.50,24.11,24.88,27.17,30.98,34.80,37.09,37.86,38.47,7.64
Tokens In Flight (tokens),8582.17,0.00,9216.00,,,,,,8544.57,,9081.19,9147.27,9201.19,365.33

Metric,Value
Benchmark Duration (sec),32.20
Input Token Throughput (tokens/sec),508.68
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),63.55
Request Count,2.00
Request Throughput (requests/sec),0.06
Total Input Sequence Length (tokens),16384.00
Total Output Sequence Length (tokens),2047.00
Total Output Tokens (tokens),477.00
Total Reasoning Tokens (tokens),1570.00
Total Token Throughput (tokens/sec),572.24
