Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),50.60,0.00,11991.90,,,,,,51.60,,61.97,70.07,124.76,22.87
Active Decode Throughput Per User (tokens/sec/user),50.60,0.00,11991.90,,,,,,51.60,,61.97,70.07,124.76,22.87
Active Prefill Throughput (tokens/sec),4905.84,4905.84,4905.84,,,,,,4905.84,,4905.84,4905.84,4905.84,0.00
Active Prefill Throughput Per User (tokens/sec/user),4905.84,4905.84,4905.84,,,,,,4905.84,,4905.84,4905.84,4905.84,0.00
Active Total Throughput (tokens/sec),56.87,50.60,4905.84,,,,,,50.60,,50.60,50.60,50.60,174.37
Credit-to-Start Latency (ms),1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,0.00
Decode Duration (ms),161884.66,161884.66,161884.66,161884.66,161884.66,161884.66,161884.66,161884.66,161884.66,161884.66,161884.66,161884.66,161884.66,0.00
E2E Output Token Throughput (tokens/sec/user),50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,50.54,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.04
Effective Decode Throughput (tokens/sec),50.53,0.00,11991.90,,,,,,51.59,,61.97,70.04,124.76,22.94
Effective Decode Throughput Per User (tokens/sec/user),50.53,0.00,11991.90,,,,,,51.59,,61.97,70.04,124.76,22.94
Effective Latency (CO-aware) (ms),162095.18,162095.18,162095.18,162095.18,162095.18,162095.18,162095.18,162095.18,162095.18,162095.18,162095.18,162095.18,162095.18,0.00
Effective Prefill Concurrency,0.00,0.00,1.00,,,,,,0.00,,0.00,0.00,0.00,0.04
Effective Prefill Throughput (tokens/sec),6.33,0.00,4905.84,,,,,,0.00,,0.00,0.00,0.00,176.18
Effective Prefill Throughput Per User (tokens/sec/user),6.33,0.00,4905.84,,,,,,0.00,,0.00,0.00,0.00,176.18
Effective Total Throughput (tokens/sec),56.86,0.00,4905.84,,,,,,50.60,,50.60,50.60,50.60,174.36
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,7774.00,7774.00,7774.00,7774.00,7774.00,7774.00,7774.00,7774.00,7774.00,7774.00,7774.00,7774.00,7774.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),8.19,8.19,8.19,8.19,8.19,8.19,8.19,8.19,8.19,8.19,8.19,8.19,8.19,0.00
HTTP Connection Overhead (ms),8.19,8.19,8.19,8.19,8.19,8.19,8.19,8.19,8.19,8.19,8.19,8.19,8.19,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,0.00
HTTP Data Sent (KB),4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),162093.79,162093.79,162093.79,162093.79,162093.79,162093.79,162093.79,162093.79,162093.79,162093.79,162093.79,162093.79,162093.79,0.00
HTTP Receiving (ms),161884.70,161884.70,161884.70,161884.70,161884.70,161884.70,161884.70,161884.70,161884.70,161884.70,161884.70,161884.70,161884.70,0.00
HTTP Sending (ms),8.65,8.65,8.65,8.65,8.65,8.65,8.65,8.65,8.65,8.65,8.65,8.65,8.65,0.00
HTTP Total Time (ms),162101.98,162101.98,162101.98,162101.98,162101.98,162101.98,162101.98,162101.98,162101.98,162101.98,162101.98,162101.98,162101.98,0.00
HTTP Waiting (TTFB) (ms),200.44,200.44,200.44,200.44,200.44,200.44,200.44,200.44,200.44,200.44,200.44,200.44,200.44,0.00
Input Sequence Length (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Inter Chunk Latency (ms),19.76,0.00,187.27,161884.66,0.00,0.00,10.38,17.71,19.65,21.31,24.52,31.42,58.59,10.73
Inter Token Latency (ms),19.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),50.60,50.60,50.60,50.60,50.60,50.60,50.60,50.60,50.60,50.60,50.60,50.60,50.60,0.00
Prefill Throughput Per User (tokens/sec/user),4905.84,4905.84,4905.84,4905.84,4905.84,4905.84,4905.84,4905.84,4905.84,4905.84,4905.84,4905.84,4905.84,0.00
Request Latency (ms),162094.00,162094.00,162094.00,162094.00,162094.00,162094.00,162094.00,162094.00,162094.00,162094.00,162094.00,162094.00,162094.00,0.00
Time to First Output Token (ms),209.34,209.34,209.34,209.34,209.34,209.34,209.34,209.34,209.34,209.34,209.34,209.34,209.34,0.00
Time to First Token (ms),209.34,209.34,209.34,209.34,209.34,209.34,209.34,209.34,209.34,209.34,209.34,209.34,209.34,0.00
Time to Second Token (ms),18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,0.00
Tokens In Flight (tokens),5231.85,0.00,9219.00,,,,,,5288.00,,8457.00,8839.00,9143.00,2365.89
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Usage Total Tokens (tokens),9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,0.00

Metric,Value
Benchmark Duration (sec),162.09
Input Token Throughput (tokens/sec),6.33
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),50.53
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),1027.00
Total Output Sequence Length (tokens),8192.00
Total Output Tokens (tokens),8192.00
Total Token Throughput (tokens/sec),56.87
Total Usage Completion Tokens (tokens),8192.00
Total Usage Prompt Tokens (tokens),1027.00
Total Usage Total Tokens (tokens),9219.00
