Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),986.23,0.00,2945.61,,,,,,1366.89,,1602.13,1700.90,2362.48,704.08
Active Decode Throughput Per User (tokens/sec/user),10.34,0.00,30.68,,,,,,14.24,,16.69,17.72,24.61,7.25
Active Prefill Throughput (tokens/sec),11358.91,118.67,32148.74,,,,,,8781.51,,24403.97,29875.46,32148.74,8563.29
Active Prefill Throughput Per User (tokens/sec/user),179.60,118.66,1137.58,,,,,,156.81,,259.62,311.20,334.88,69.93
Active Total Throughput (tokens/sec),4851.26,13.59,32148.74,,,,,,1228.42,,15488.47,24424.23,29875.46,6969.55
Credit-to-Start Latency (ms),7.61,0.72,20.07,1460.19,1.02,1.26,2.54,3.43,5.43,11.84,14.34,16.03,18.80,5.01
Decode Duration (ms),10100.25,8280.99,12576.08,1939247.95,8282.08,8362.37,8369.09,8976.37,10046.37,11084.01,11779.39,12099.69,12138.91,1205.78
E2E Output Token Throughput (tokens/sec/user),10.14,10.09,10.19,1946.13,10.09,10.09,10.09,10.09,10.13,10.18,10.18,10.19,10.19,0.04
Effective Concurrency,95.87,0.00,96.00,,,,,,96.00,,96.00,96.00,96.00,3.06
Effective Decode Concurrency,76.67,0.00,96.00,,,,,,96.00,,96.00,96.00,96.00,31.26
Effective Decode Throughput (tokens/sec),964.09,0.00,2945.61,,,,,,1356.97,,1601.60,1686.87,2346.79,711.29
Effective Decode Throughput Per User (tokens/sec/user),10.11,0.00,30.68,,,,,,14.14,,16.68,17.57,24.45,7.33
Effective Latency (CO-aware) (ms),12635.94,12568.44,12692.00,2426099.69,12568.70,12573.68,12585.57,12590.93,12640.39,12683.66,12684.85,12685.78,12687.89,47.68
Effective Prefill Concurrency,19.19,0.00,96.00,,,,,,0.00,,78.00,94.00,96.00,31.15
Effective Prefill Throughput (tokens/sec),3886.74,0.00,32148.74,,,,,,0.00,,15295.67,24403.97,29875.46,7357.59
Effective Prefill Throughput Per User (tokens/sec/user),61.46,0.00,1137.58,,,,,,0.00,,196.10,259.62,311.20,94.52
Effective Total Throughput (tokens/sec),4850.84,0.00,32148.74,,,,,,1228.42,,15488.47,24424.23,29875.46,6969.39
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,128.00,128.00,128.00,24576.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,192.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),7.75,0.00,55.63,1488.44,0.00,0.00,0.00,0.00,11.27,14.47,16.31,18.13,27.35,8.42
HTTP Connection Overhead (ms),7.75,0.00,55.63,1488.44,0.00,0.00,0.00,0.00,11.27,14.47,16.31,18.13,27.35,8.42
HTTP Connection Reused (ratio),0.49,0.00,1.00,95.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.50
HTTP Data Received (KB),32.01,31.65,32.16,6145.31,31.90,31.93,31.95,31.98,32.00,32.04,32.07,32.09,32.13,0.05
HTTP Data Sent (KB),2.34,2.07,2.58,448.76,2.09,2.19,2.22,2.28,2.34,2.39,2.45,2.48,2.53,0.09
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),12628.27,12559.57,12684.88,2424627.26,12561.83,12563.76,12574.02,12578.86,12639.20,12680.19,12681.20,12682.03,12684.49,51.66
