Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),94.74,0.00,28145.92,,,,,,90.54,,126.57,149.94,224.95,132.02
Active Decode Throughput Per User (tokens/sec/user),94.74,0.00,28145.92,,,,,,90.54,,126.57,149.94,224.95,132.02
Active Prefill Throughput (tokens/sec),1698.70,1698.70,1698.70,,,,,,1698.70,,1698.70,1698.70,1698.70,0.00
Active Prefill Throughput Per User (tokens/sec/user),1698.70,1698.70,1698.70,,,,,,1698.70,,1698.70,1698.70,1698.70,0.00
Active Total Throughput (tokens/sec),590.09,94.74,1698.70,,,,,,94.74,,1698.70,1698.70,1698.70,741.05
Credit-to-Start Latency (ms),1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,0.00
Decode Duration (ms),10798.16,10798.16,10798.16,10798.16,10798.16,10798.16,10798.16,10798.16,10798.16,10798.16,10798.16,10798.16,10798.16,0.00
E2E Output Token Throughput (tokens/sec/user),65.54,65.54,65.54,65.54,65.54,65.54,65.54,65.54,65.54,65.54,65.54,65.54,65.54,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.69,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.46
Effective Decode Throughput (tokens/sec),65.46,0.00,28145.92,,,,,,76.71,,115.01,135.14,212.56,118.15
Effective Decode Throughput Per User (tokens/sec/user),65.46,0.00,28145.92,,,,,,76.71,,115.01,135.14,212.56,118.15
Effective Latency (CO-aware) (ms),15624.33,15624.33,15624.33,15624.33,15624.33,15624.33,15624.33,15624.33,15624.33,15624.33,15624.33,15624.33,15624.33,0.00
Effective Prefill Concurrency,0.31,0.00,1.00,,,,,,0.00,,1.00,1.00,1.00,0.46
Effective Prefill Throughput (tokens/sec),524.46,0.00,1698.70,,,,,,0.00,,1698.70,1698.70,1698.70,784.76
Effective Prefill Throughput Per User (tokens/sec/user),524.46,0.00,1698.70,,,,,,0.00,,1698.70,1698.70,1698.70,784.76
Effective Total Throughput (tokens/sec),589.92,0.00,1698.70,,,,,,94.74,,1698.70,1698.70,1698.70,741.01
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,536.00,536.00,536.00,536.00,536.00,536.00,536.00,536.00,536.00,536.00,536.00,536.00,536.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,0.00
HTTP Connection Overhead (ms),3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),155.83,155.83,155.83,155.83,155.83,155.83,155.83,155.83,155.83,155.83,155.83,155.83,155.83,0.00
HTTP Data Sent (KB),34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),15622.83,15622.83,15622.83,15622.83,15622.83,15622.83,15622.83,15622.83,15622.83,15622.83,15622.83,15622.83,15622.83,0.00
HTTP Receiving (ms),10798.26,10798.26,10798.26,10798.26,10798.26,10798.26,10798.26,10798.26,10798.26,10798.26,10798.26,10798.26,10798.26,0.00
HTTP Sending (ms),4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,0.00
