Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),740.35,0.00,9949.19,,,,,,853.22,,990.60,1015.70,1228.46,332.50
Active Decode Throughput Per User (tokens/sec/user),37.50,0.00,684.32,,,,,,31.09,,54.83,79.04,102.99,17.50
Active Prefill Throughput (tokens/sec),372.57,11.64,1231.22,,,,,,264.22,,766.29,1231.22,1231.22,322.51
Active Prefill Throughput Per User (tokens/sec/user),18.22,11.64,132.89,,,,,,15.54,,26.42,38.48,38.48,7.09
Active Total Throughput (tokens/sec),821.04,27.82,1231.22,,,,,,956.12,,1026.27,1026.27,1231.22,294.05
Credit-to-Start Latency (ms),4.31,1.15,8.65,137.83,1.15,1.19,1.27,1.95,3.97,6.62,7.62,7.90,8.51,2.40
Decode Duration (ms),256209.33,232396.76,294347.97,8198698.58,232489.13,233178.71,234534.87,244630.81,251620.59,261871.04,285772.58,286516.74,292022.88,17420.57
E2E Output Token Throughput (tokens/sec/user),27.17,22.83,34.30,869.56,23.06,23.93,24.26,25.37,26.81,28.37,30.80,32.39,33.96,2.71
Effective Concurrency,27.11,0.00,32.00,,,,,,32.00,,32.00,32.00,32.00,9.30
Effective Decode Concurrency,22.85,0.00,32.00,,,,,,29.00,,32.00,32.00,32.00,11.00
Effective Decode Throughput (tokens/sec),729.67,0.00,9949.19,,,,,,846.88,,990.24,1015.50,1226.58,341.68
Effective Decode Throughput Per User (tokens/sec/user),36.96,0.00,684.32,,,,,,31.03,,54.34,78.78,102.90,17.94
Effective Latency (CO-aware) (ms),303949.50,238846.71,358770.83,9726384.08,241071.64,252634.68,265078.76,288778.48,305477.14,322375.08,337364.48,342195.02,355176.85,28646.06
Effective Prefill Concurrency,4.26,0.00,32.00,,,,,,0.00,,21.00,27.00,32.00,8.73
Effective Prefill Throughput (tokens/sec),91.33,0.00,1231.22,,,,,,0.00,,363.36,612.57,1231.22,226.24
