Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),148.89,0.00,92614.32,,,,,,143.70,,197.29,229.31,364.77,242.55
Active Decode Throughput Per User (tokens/sec/user),75.37,0.00,46307.16,,,,,,72.66,,100.76,117.01,183.04,121.31
Active Prefill Throughput (tokens/sec),401.04,200.52,401.55,,,,,,401.55,,401.55,401.55,401.55,10.13
Active Prefill Throughput Per User (tokens/sec/user),200.77,200.52,200.77,,,,,,200.77,,200.77,200.77,200.77,0.01
Active Total Throughput (tokens/sec),160.07,74.44,401.55,,,,,,150.47,,150.47,150.47,401.55,53.04
Credit-to-Start Latency (ms),7.60,1.19,14.02,15.21,1.32,1.83,2.47,4.40,7.60,10.81,12.74,13.38,13.89,6.41
Decode Duration (ms),108842.41,107694.37,109990.45,217684.82,107717.33,107809.18,107923.98,108268.39,108842.41,109416.43,109760.84,109875.64,109967.49,1148.04
E2E Output Token Throughput (tokens/sec/user),71.88,71.15,72.61,143.75,71.16,71.22,71.29,71.51,71.88,72.24,72.46,72.53,72.59,0.73
Effective Concurrency,1.98,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.14
Effective Decode Concurrency,1.89,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.43
Effective Decode Throughput (tokens/sec),142.26,0.00,92614.32,,,,,,140.57,,195.22,227.08,361.40,239.07
Effective Decode Throughput Per User (tokens/sec/user),72.02,0.00,46307.16,,,,,,71.04,,99.38,115.45,182.37,119.60
Effective Latency (CO-aware) (ms),113950.28,112802.17,115098.40,227900.57,112825.13,112916.98,113031.79,113376.23,113950.28,114524.34,114868.78,114983.59,115075.44,1148.12
Effective Prefill Concurrency,0.09,0.00,2.00,,,,,,0.00,,0.00,0.00,2.00,0.41
Effective Prefill Throughput (tokens/sec),17.79,0.00,401.55,,,,,,0.00,,0.00,0.00,401.55,82.60
Effective Prefill Throughput Per User (tokens/sec/user),8.91,0.00,200.77,,,,,,0.00,,0.00,0.00,200.77,41.34
Effective Total Throughput (tokens/sec),160.05,0.00,401.55,,,,,,150.47,,150.47,150.47,401.55,53.07
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,4166.50,4108.00,4225.00,8333.00,4109.17,4113.85,4119.70,4137.25,4166.50,4195.75,4213.30,4219.15,4223.83,58.50
HTTP Chunks Sent,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),2.41,0.00,4.82,4.82,0.05,0.24,0.48,1.21,2.41,3.62,4.34,4.58,4.77,2.41
HTTP Connection Overhead (ms),2.41,0.00,4.82,4.82,0.05,0.24,0.48,1.21,2.41,3.62,4.34,4.58,4.77,2.41
HTTP Connection Reused (ratio),0.50,0.00,1.00,1.00,0.01,0.05,0.10,0.25,0.50,0.75,0.90,0.95,0.99,0.50
HTTP Data Received (KB),1220.99,1208.11,1233.87,2441.97,1208.37,1209.40,1210.68,1214.55,1220.99,1227.43,1231.29,1232.58,1233.61,12.88
HTTP Data Sent (KB),4.27,4.00,4.54,8.55,4.01,4.03,4.06,4.14,4.27,4.41,4.49,4.52,4.54,0.27
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),113942.55,112788.07,115097.02,227885.10,112811.16,112903.52,113018.97,113365.31,113942.55,114519.79,114866.13,114981.58,115073.94,1154.48
HTTP Receiving (ms),108842.43,107694.37,109990.48,217684.85,107717.33,107809.18,107923.98,108268.40,108842.43,109416.45,109760.87,109875.68,109967.52,1148.05
HTTP Sending (ms),2.72,0.21,5.23,5.43,0.26,0.46,0.71,1.46,2.72,3.97,4.73,4.98,5.18,2.51
HTTP Total Time (ms),113944.96,112788.07,115101.84,227889.92,112811.21,112903.76,113019.45,113366.51,113944.96,114523.40,114870.47,114986.16,115078.71,1156.89
HTTP Waiting (TTFB) (ms),5097.40,5093.49,5101.32,10194.81,5093.57,5093.88,5094.27,5095.45,5097.40,5099.36,5100.53,5100.92,5101.24,3.91
Input Sequence Length (tokens),1024.00,1024.00,1024.00,2048.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Inter Chunk Latency (ms),27.42,0.00,159.58,217684.82,0.00,4.54,14.04,21.91,25.49,30.28,44.73,51.78,78.76,15.00
Inter Token Latency (ms),13.29,13.15,13.43,26.59,13.16,13.17,13.18,13.22,13.29,13.36,13.41,13.42,13.43,0.14
OSL Mismatch Diff % (%),-0.04,-0.04,-0.04,-0.07,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,0.00
Output Sequence Length (tokens),8189.00,8189.00,8189.00,16378.00,8189.00,8189.00,8189.00,8189.00,8189.00,8189.00,8189.00,8189.00,8189.00,0.00
Output Token Count (tokens),7445.00,7122.00,7768.00,14890.00,7128.46,7154.30,7186.60,7283.50,7445.00,7606.50,7703.40,7735.70,7761.54,323.00
Output Token Throughput Per User (tokens/sec/user),75.24,74.44,76.03,150.47,74.46,74.52,74.60,74.84,75.24,75.63,75.87,75.95,76.01,0.79
Prefill Throughput Per User (tokens/sec/user),200.77,200.52,201.03,401.55,200.52,200.54,200.57,200.65,200.77,200.90,200.98,201.00,201.02,0.26
Reasoning Token Count (tokens),744.00,421.00,1067.00,1488.00,427.46,453.30,485.60,582.50,744.00,905.50,1002.40,1034.70,1060.54,323.00
Request Latency (ms),113942.68,112788.15,115097.21,227885.36,112811.24,112903.60,113019.05,113365.41,113942.68,114519.95,114866.31,114981.76,115074.12,1154.53
Time to First Output Token (ms),15671.32,10905.20,20437.44,31342.64,11000.52,11381.81,11858.42,13288.26,15671.32,18054.38,19484.22,19960.83,20342.12,4766.12
Time to First Token (ms),5100.27,5093.78,5106.77,10200.54,5093.91,5094.43,5095.08,5097.02,5100.27,5103.52,5105.47,5106.12,5106.64,6.50
Time to Second Token (ms),18.89,18.87,18.91,37.79,18.88,18.88,18.88,18.88,18.89,18.90,18.91,18.91,18.91,0.02
Tokens In Flight (tokens),9953.42,0.00,18225.11,,,,,,9917.00,,16552.01,17390.57,18062.43,4789.11

Metric,Value
Benchmark Duration (sec),115.10
Input Token Throughput (tokens/sec),17.79
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),142.28
Request Count,2.00
Request Throughput (requests/sec),0.02
Total Input Sequence Length (tokens),2048.00
Total Output Sequence Length (tokens),16378.00
Total Output Tokens (tokens),14890.00
Total Reasoning Tokens (tokens),1488.00
Total Token Throughput (tokens/sec),160.07


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
