Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),148.20,0.00,1142.94,,,,,,148.28,,168.44,180.67,247.01,32.25
Active Decode Throughput Per User (tokens/sec/user),148.20,0.00,1142.94,,,,,,148.28,,168.44,180.67,247.01,32.25
Active Prefill Throughput (tokens/sec),2044.34,2044.34,2044.34,,,,,,2044.34,,2044.34,2044.34,2044.34,0.00
Active Prefill Throughput Per User (tokens/sec/user),2044.34,2044.34,2044.34,,,,,,2044.34,,2044.34,2044.34,2044.34,0.00
Active Total Throughput (tokens/sec),276.49,148.20,2044.34,,,,,,148.20,,148.20,2044.34,2044.34,476.22
Credit-to-Start Latency (ms),1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,0.00
Decode Duration (ms),55218.83,55218.83,55218.83,55218.83,55218.83,55218.83,55218.83,55218.83,55218.83,55218.83,55218.83,55218.83,55218.83,0.00
E2E Output Token Throughput (tokens/sec/user),138.26,138.26,138.26,138.26,138.26,138.26,138.26,138.26,138.26,138.26,138.26,138.26,138.26,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.93,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.25
Effective Decode Throughput (tokens/sec),138.15,0.00,1142.94,,,,,,147.29,,167.15,179.62,242.88,48.56
Effective Decode Throughput Per User (tokens/sec/user),138.15,0.00,1142.94,,,,,,147.29,,167.15,179.62,242.88,48.56
Effective Latency (CO-aware) (ms),59259.07,59259.07,59259.07,59259.07,59259.07,59259.07,59259.07,59259.07,59259.07,59259.07,59259.07,59259.07,59259.07,0.00
Effective Prefill Concurrency,0.07,0.00,1.00,,,,,,0.00,,0.00,1.00,1.00,0.25
Effective Prefill Throughput (tokens/sec),138.29,0.00,2044.34,,,,,,0.00,,0.00,2044.34,2044.34,513.40
Effective Prefill Throughput Per User (tokens/sec/user),138.29,0.00,2044.34,,,,,,0.00,,0.00,2044.34,2044.34,513.40
Effective Total Throughput (tokens/sec),276.44,0.00,2044.34,,,,,,148.20,,148.20,2044.34,2044.34,476.19
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2174.00,2174.00,2174.00,2174.00,2174.00,2174.00,2174.00,2174.00,2174.00,2174.00,2174.00,2174.00,2174.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),92.92,92.92,92.92,92.92,92.92,92.92,92.92,92.92,92.92,92.92,92.92,92.92,92.92,0.00
HTTP Connection Overhead (ms),92.92,92.92,92.92,92.92,92.92,92.92,92.92,92.92,92.92,92.92,92.92,92.92,92.92,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),724.76,724.76,724.76,724.76,724.76,724.76,724.76,724.76,724.76,724.76,724.76,724.76,724.76,0.00
HTTP Data Sent (KB),34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
