Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),55.98,0.00,17163.96,,,,,,56.09,,62.66,67.89,104.46,79.53
Active Decode Throughput Per User (tokens/sec/user),55.98,0.00,17163.96,,,,,,56.09,,62.66,67.89,104.46,79.53
Active Prefill Throughput (tokens/sec),4112.01,4112.01,4112.01,,,,,,4112.01,,4112.01,4112.01,4112.01,0.00
Active Prefill Throughput Per User (tokens/sec/user),4112.01,4112.01,4112.01,,,,,,4112.01,,4112.01,4112.01,4112.01,0.00
Active Total Throughput (tokens/sec),110.67,55.98,4112.01,,,,,,55.98,,55.98,55.98,4112.01,467.80
Credit-to-Start Latency (ms),1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,0.00
Decode Duration (ms),18272.95,18272.95,18272.95,18272.95,18272.95,18272.95,18272.95,18272.95,18272.95,18272.95,18272.95,18272.95,18272.95,0.00
E2E Output Token Throughput (tokens/sec/user),55.28,55.28,55.28,55.28,55.28,55.28,55.28,55.28,55.28,55.28,55.28,55.28,55.28,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.99,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.12
Effective Decode Throughput (tokens/sec),55.21,0.00,17163.96,,,,,,55.98,,62.62,67.89,104.46,79.25
Effective Decode Throughput Per User (tokens/sec/user),55.21,0.00,17163.96,,,,,,55.98,,62.62,67.89,104.46,79.25
Effective Latency (CO-aware) (ms),18523.91,18523.91,18523.91,18523.91,18523.91,18523.91,18523.91,18523.91,18523.91,18523.91,18523.91,18523.91,18523.91,0.00
Effective Prefill Concurrency,0.01,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.12
Effective Prefill Throughput (tokens/sec),55.43,0.00,4112.01,,,,,,0.00,,0.00,0.00,4112.01,474.18
Effective Prefill Throughput Per User (tokens/sec/user),55.43,0.00,4112.01,,,,,,0.00,,0.00,0.00,4112.01,474.18
Effective Total Throughput (tokens/sec),110.64,0.00,4112.01,,,,,,55.98,,55.98,55.98,4112.01,467.73
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1010.00,1010.00,1010.00,1010.00,1010.00,1010.00,1010.00,1010.00,1010.00,1010.00,1010.00,1010.00,1010.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,0.00
HTTP Connection Overhead (ms),1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),253.20,253.20,253.20,253.20,253.20,253.20,253.20,253.20,253.20,253.20,253.20,253.20,253.20,0.00
HTTP Data Sent (KB),4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),18522.45,18522.45,18522.45,18522.45,18522.45,18522.45,18522.45,18522.45,18522.45,18522.45,18522.45,18522.45,18522.45,0.00
HTTP Receiving (ms),18272.96,18272.96,18272.96,18272.96,18272.96,18272.96,18272.96,18272.96,18272.96,18272.96,18272.96,18272.96,18272.96,0.00
HTTP Sending (ms),1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,0.00
HTTP Total Time (ms),18523.75,18523.75,18523.75,18523.75,18523.75,18523.75,18523.75,18523.75,18523.75,18523.75,18523.75,18523.75,18523.75,0.00
HTTP Waiting (TTFB) (ms),247.81,247.81,247.81,247.81,247.81,247.81,247.81,247.81,247.81,247.81,247.81,247.81,247.81,0.00
Input Sequence Length (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Inter Chunk Latency (ms),17.86,0.00,87.81,18272.95,0.00,9.36,14.48,16.93,17.84,18.75,20.30,22.91,37.56,6.37
Inter Token Latency (ms),17.86,17.86,17.86,17.86,17.86,17.86,17.86,17.86,17.86,17.86,17.86,17.86,17.86,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Count (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.98,0.00
Prefill Throughput Per User (tokens/sec/user),4112.01,4112.01,4112.01,4112.01,4112.01,4112.01,4112.01,4112.01,4112.01,4112.01,4112.01,4112.01,4112.01,0.00
Request Latency (ms),18522.70,18522.70,18522.70,18522.70,18522.70,18522.70,18522.70,18522.70,18522.70,18522.70,18522.70,18522.70,18522.70,0.00
Time to First Output Token (ms),249.76,249.76,249.76,249.76,249.76,249.76,249.76,249.76,249.76,249.76,249.76,249.76,249.76,0.00
Time to First Token (ms),249.76,249.76,249.76,249.76,249.76,249.76,249.76,249.76,249.76,249.76,249.76,249.76,249.76,0.00
Time to Second Token (ms),2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,0.00
Tokens In Flight (tokens),1532.98,0.00,2051.00,,,,,,1534.00,,1948.00,1999.00,2040.00,300.25
Usage Completion Tokens (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Prompt Tokens (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Usage Total Tokens (tokens),2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,0.00

Metric,Value
Benchmark Duration (sec),18.52
Input Token Throughput (tokens/sec),55.43
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),55.27
Request Count,1.00
Request Throughput (requests/sec),0.05
Total Input Sequence Length (tokens),1027.00
Total Output Sequence Length (tokens),1024.00
Total Output Tokens (tokens),1024.00
Total Token Throughput (tokens/sec),110.69
Total Usage Completion Tokens (tokens),1024.00
Total Usage Prompt Tokens (tokens),1027.00
Total Usage Total Tokens (tokens),2051.00
