Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),96.26,0.00,75862.37,,,,,,96.27,,130.02,156.19,255.72,164.94
Active Decode Throughput Per User (tokens/sec/user),96.26,0.00,75862.37,,,,,,96.27,,130.02,156.19,255.72,164.94
Active Prefill Throughput (tokens/sec),1635.27,1537.38,1746.48,,,,,,1537.38,,1746.48,1746.48,1746.48,104.33
Active Prefill Throughput Per User (tokens/sec/user),1635.27,1537.38,1746.48,,,,,,1537.38,,1746.48,1746.48,1746.48,104.33
Active Total Throughput (tokens/sec),181.84,94.86,1746.48,,,,,,97.69,,97.69,1537.38,1746.48,353.55
Credit-to-Start Latency (ms),11.89,11.44,12.34,23.78,11.45,11.48,11.53,11.66,11.89,12.11,12.25,12.29,12.33,0.45
Decode Duration (ms),85074.73,83825.26,86324.20,170149.45,83850.24,83950.20,84075.15,84449.99,85074.73,85699.46,86074.30,86199.25,86299.21,1249.47
E2E Output Token Throughput (tokens/sec/user),90.92,89.99,91.86,181.85,90.00,90.08,90.17,90.45,90.92,91.39,91.68,91.77,91.84,0.94
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.94,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.23
Effective Decode Throughput (tokens/sec),90.88,0.00,75862.37,,,,,,94.08,,128.22,153.96,249.51,161.78
Effective Decode Throughput Per User (tokens/sec/user),90.88,0.00,75862.37,,,,,,94.08,,128.22,153.96,249.51,161.78
Effective Latency (CO-aware) (ms),90096.17,89165.22,91027.12,180192.34,89183.84,89258.32,89351.41,89630.70,90096.17,90561.64,90840.93,90934.02,91008.50,930.95
Effective Prefill Concurrency,0.06,0.00,1.00,,,,,,0.00,,0.00,1.00,1.00,0.23
Effective Prefill Throughput (tokens/sec),90.91,0.00,1746.48,,,,,,0.00,,0.00,1537.38,1746.48,375.50
Effective Prefill Throughput Per User (tokens/sec/user),90.91,0.00,1746.48,,,,,,0.00,,0.00,1537.38,1746.48,375.50
Effective Total Throughput (tokens/sec),181.79,0.00,1746.48,,,,,,97.69,,97.69,1537.38,1746.48,353.51
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,3975.00,3926.00,4024.00,7950.00,3926.98,3930.90,3935.80,3950.50,3975.00,3999.50,4014.20,4019.10,4023.02,49.00
HTTP Chunks Sent,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),1196.91,1183.03,1210.78,2393.81,1183.31,1184.42,1185.81,1189.97,1196.91,1203.84,1208.00,1209.39,1210.50,13.87
HTTP Data Sent (KB),32.62,30.82,34.41,65.23,30.86,31.00,31.18,31.72,32.62,33.51,34.05,34.23,34.38,1.80
