Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),109.37,0.00,32859.04,,,,,,109.69,,122.52,132.07,188.19,45.45
Active Decode Throughput Per User (tokens/sec/user),109.37,0.00,32859.04,,,,,,109.69,,122.52,132.07,188.19,45.45
Active Prefill Throughput (tokens/sec),2357.08,2357.08,2357.08,,,,,,2357.08,,2357.08,2357.08,2357.08,0.00
Active Prefill Throughput Per User (tokens/sec/user),2357.08,2357.08,2357.08,,,,,,2357.08,,2357.08,2357.08,2357.08,0.00
Active Total Throughput (tokens/sec),209.10,109.37,2357.08,,,,,,109.37,,109.37,109.37,2357.08,462.84
Credit-to-Start Latency (ms),1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.00
Decode Duration (ms),74885.24,74885.24,74885.24,74885.24,74885.24,74885.24,74885.24,74885.24,74885.24,74885.24,74885.24,74885.24,74885.24,0.00
E2E Output Token Throughput (tokens/sec/user),104.54,104.54,104.54,104.54,104.54,104.54,104.54,104.54,104.54,104.54,104.54,104.54,104.54,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.96,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.21
Effective Decode Throughput (tokens/sec),104.50,0.00,32859.04,,,,,,109.21,,122.10,131.46,183.99,49.82
Effective Decode Throughput Per User (tokens/sec/user),104.50,0.00,32859.04,,,,,,109.21,,122.10,131.46,183.99,49.82
Effective Latency (CO-aware) (ms),78370.63,78370.63,78370.63,78370.63,78370.63,78370.63,78370.63,78370.63,78370.63,78370.63,78370.63,78370.63,78370.63,0.00
Effective Prefill Concurrency,0.04,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.21
Effective Prefill Throughput (tokens/sec),104.56,0.00,2357.08,,,,,,0.00,,0.00,0.00,2357.08,485.32
Effective Prefill Throughput Per User (tokens/sec/user),104.56,0.00,2357.08,,,,,,0.00,,0.00,0.00,2357.08,485.32
Effective Total Throughput (tokens/sec),209.07,0.00,2357.08,,,,,,109.37,,109.37,109.37,2357.08,462.80
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2990.00,2990.00,2990.00,2990.00,2990.00,2990.00,2990.00,2990.00,2990.00,2990.00,2990.00,2990.00,2990.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,0.00
