Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),77.65,3.18,1016.63,,,,,,78.01,,86.51,91.11,112.35,16.09
Active Decode Throughput Per User (tokens/sec/user),38.84,3.18,508.32,,,,,,39.00,,43.26,45.55,56.18,7.96
Active Prefill Throughput (tokens/sec),6527.29,3264.41,9438.58,,,,,,9438.58,,9438.58,9438.58,9438.58,3081.72
Active Prefill Throughput Per User (tokens/sec/user),4033.80,3264.41,6174.17,,,,,,4719.29,,4719.29,4719.29,4719.29,726.92
Active Total Throughput (tokens/sec),230.41,39.26,9438.58,,,,,,78.09,,78.09,78.09,9438.58,1087.58
Credit-to-Start Latency (ms),1.08,1.07,1.10,2.16,1.07,1.07,1.07,1.07,1.08,1.09,1.09,1.09,1.10,0.02
Decode Duration (ms),26202.08,26053.96,26350.20,52404.16,26056.92,26068.77,26083.58,26128.02,26202.08,26276.14,26320.58,26335.39,26347.24,148.12
E2E Output Token Throughput (tokens/sec/user),38.38,38.38,38.38,76.75,38.38,38.38,38.38,38.38,38.38,38.38,38.38,38.38,38.38,0.00
Effective Concurrency,2.00,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.03
Effective Decode Concurrency,1.96,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.25
Effective Decode Throughput (tokens/sec),76.67,0.00,1016.63,,,,,,77.90,,86.51,91.04,112.35,18.19
Effective Decode Throughput Per User (tokens/sec/user),38.35,0.00,508.32,,,,,,38.95,,43.25,45.52,56.18,9.02
Effective Latency (CO-aware) (ms),26683.40,26683.35,26683.46,53366.81,26683.35,26683.35,26683.36,26683.38,26683.40,26683.43,26683.45,26683.45,26683.46,0.06
Effective Prefill Concurrency,0.04,0.00,2.00,,,,,,0.00,,0.00,0.00,2.00,0.24
Effective Prefill Throughput (tokens/sec),153.70,0.00,9438.58,,,,,,0.00,,0.00,0.00,9438.58,1096.94
Effective Prefill Throughput Per User (tokens/sec/user),94.99,0.00,6174.17,,,,,,0.00,,0.00,0.00,4719.29,621.76
Effective Total Throughput (tokens/sec),230.37,0.00,9438.58,,,,,,78.09,,78.09,78.09,9438.58,1087.48
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1023.00,1023.00,1023.00,2046.00,1023.00,1023.00,1023.00,1023.00,1023.00,1023.00,1023.00,1023.00,1023.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),9.09,8.94,9.23,18.17,8.94,8.95,8.97,9.01,9.09,9.16,9.20,9.22,9.23,0.15
HTTP Connection Overhead (ms),9.09,8.94,9.23,18.17,8.94,8.95,8.97,9.01,9.09,9.16,9.20,9.22,9.23,0.15
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),255.41,254.96,255.86,510.81,254.97,255.00,255.05,255.18,255.41,255.63,255.77,255.81,255.85,0.45
HTTP Data Sent (KB),8.25,8.02,8.47,16.49,8.03,8.04,8.07,8.13,8.25,8.36,8.42,8.45,8.46,0.22
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),26682.10,26682.01,26682.20,53364.21,26682.01,26682.02,26682.03,26682.06,26682.10,26682.15,26682.18,26682.19,26682.19,0.09
HTTP Receiving (ms),26202.10,26053.99,26350.21,52404.20,26056.95,26068.80,26083.61,26128.04,26202.10,26276.16,26320.59,26335.40,26347.25,148.11
HTTP Sending (ms),9.58,9.45,9.71,19.16,9.45,9.46,9.47,9.51,9.58,9.65,9.69,9.70,9.71,0.13
HTTP Total Time (ms),26691.19,26690.95,26691.43,53382.38,26690.95,26690.97,26691.00,26691.07,26691.19,26691.31,26691.38,26691.41,26691.43,0.24
HTTP Waiting (TTFB) (ms),470.42,322.27,618.58,940.84,325.23,337.08,351.90,396.35,470.42,544.50,588.95,603.76,615.61,148.15
Input Sequence Length (tokens),2051.00,2051.00,2051.00,4102.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,0.00
Inter Chunk Latency (ms),25.61,0.00,315.20,52404.16,15.62,20.90,22.67,24.17,25.42,26.72,28.24,29.69,37.80,7.41
Inter Token Latency (ms),25.61,25.47,25.76,51.23,25.47,25.48,25.50,25.54,25.61,25.69,25.73,25.74,25.75,0.14
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,2048.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Count (tokens),1024.00,1024.00,1024.00,2048.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),39.04,38.82,39.26,78.09,38.83,38.85,38.87,38.93,39.04,39.15,39.22,39.24,39.26,0.22
Prefill Throughput Per User (tokens/sec/user),4719.29,3264.41,6174.17,9438.58,3293.51,3409.90,3555.39,3991.85,4719.29,5446.73,5883.20,6028.68,6145.07,1454.88
Request Latency (ms),26682.32,26682.25,26682.39,53364.65,26682.25,26682.26,26682.27,26682.29,26682.32,26682.36,26682.38,26682.39,26682.39,0.07
Time to First Output Token (ms),480.24,332.19,628.29,960.48,335.15,347.00,361.80,406.22,480.24,554.27,598.68,613.49,625.33,148.05
Time to First Token (ms),480.24,332.19,628.29,960.48,335.15,347.00,361.80,406.22,480.24,554.27,598.68,613.49,625.33,148.05
Time to Second Token (ms),167.08,18.96,315.20,334.17,21.93,33.77,48.59,93.02,167.08,241.14,285.58,300.39,312.24,148.12
Tokens In Flight (tokens),5110.05,0.00,6149.00,,,,,,5116.00,,5942.00,6046.00,6128.00,607.67
Usage Completion Tokens (tokens),1024.00,1024.00,1024.00,2048.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
