Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),107.13,0.00,36910.75,,,,,,109.51,,125.61,135.68,194.28,109.20
Active Decode Throughput Per User (tokens/sec/user),107.13,0.00,36910.75,,,,,,109.51,,125.61,135.68,194.28,109.20
Active Prefill Throughput (tokens/sec),1331.64,1331.64,1331.64,,,,,,1331.64,,1331.64,1331.64,1331.64,0.00
Active Prefill Throughput Per User (tokens/sec/user),1331.64,1331.64,1331.64,,,,,,1331.64,,1331.64,1331.64,1331.64,0.00
Active Total Throughput (tokens/sec),587.04,107.13,1331.64,,,,,,107.13,,1331.64,1331.64,1331.64,597.78
Credit-to-Start Latency (ms),1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,0.00
Decode Duration (ms),9544.16,9544.16,9544.16,9544.16,9544.16,9544.16,9544.16,9544.16,9544.16,9544.16,9544.16,9544.16,9544.16,0.00
E2E Output Token Throughput (tokens/sec/user),65.23,65.23,65.23,65.23,65.23,65.23,65.23,65.23,65.23,65.23,65.23,65.23,65.23,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.61,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.49
Effective Decode Throughput (tokens/sec),65.12,0.00,36910.75,,,,,,92.89,,119.17,129.36,171.99,99.92
Effective Decode Throughput Per User (tokens/sec/user),65.12,0.00,36910.75,,,,,,92.89,,119.17,129.36,171.99,99.92
Effective Latency (CO-aware) (ms),15705.72,15705.72,15705.72,15705.72,15705.72,15705.72,15705.72,15705.72,15705.72,15705.72,15705.72,15705.72,15705.72,0.00
Effective Prefill Concurrency,0.39,0.00,1.00,,,,,,0.00,,1.00,1.00,1.00,0.49
Effective Prefill Throughput (tokens/sec),521.75,0.00,1331.64,,,,,,0.00,,1331.64,1331.64,1331.64,650.05
Effective Prefill Throughput Per User (tokens/sec/user),521.75,0.00,1331.64,,,,,,0.00,,1331.64,1331.64,1331.64,650.05
Effective Total Throughput (tokens/sec),586.87,0.00,1331.64,,,,,,107.13,,1331.64,1331.64,1331.64,597.78
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,377.00,377.00,377.00,377.00,377.00,377.00,377.00,377.00,377.00,377.00,377.00,377.00,377.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29,0.00
HTTP Connection Overhead (ms),20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),131.98,131.98,131.98,131.98,131.98,131.98,131.98,131.98,131.98,131.98,131.98,131.98,131.98,0.00
HTTP Data Sent (KB),34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),15704.08,15704.08,15704.08,15704.08,15704.08,15704.08,15704.08,15704.08,15704.08,15704.08,15704.08,15704.08,15704.08,0.00
HTTP Receiving (ms),9549.55,9549.55,9549.55,9549.55,9549.55,9549.55,9549.55,9549.55,9549.55,9549.55,9549.55,9549.55,9549.55,0.00
HTTP Sending (ms),20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,0.00
HTTP Total Time (ms),15724.36,15724.36,15724.36,15724.36,15724.36,15724.36,15724.36,15724.36,15724.36,15724.36,15724.36,15724.36,15724.36,0.00
HTTP Waiting (TTFB) (ms),6133.64,6133.64,6133.64,6133.64,6133.64,6133.64,6133.64,6133.64,6133.64,6133.64,6133.64,6133.64,6133.64,0.00
Input Sequence Length (tokens),8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,0.00
Inter Chunk Latency (ms),24.66,0.00,122.71,9544.16,0.00,9.74,19.41,22.91,24.53,26.34,29.64,31.95,54.65,11.28
Inter Token Latency (ms),9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),107.19,107.19,107.19,107.19,107.19,107.19,107.19,107.19,107.19,107.19,107.19,107.19,107.19,0.00
Prefill Throughput Per User (tokens/sec/user),1331.64,1331.64,1331.64,1331.64,1331.64,1331.64,1331.64,1331.64,1331.64,1331.64,1331.64,1331.64,1331.64,0.00
Reasoning Token Count (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Request Latency (ms),15698.97,15698.97,15698.97,15698.97,15698.97,15698.97,15698.97,15698.97,15698.97,15698.97,15698.97,15698.97,15698.97,0.00
Time to First Token (ms),6154.81,6154.81,6154.81,6154.81,6154.81,6154.81,6154.81,6154.81,6154.81,6154.81,6154.81,6154.81,6154.81,0.00
Time to Second Token (ms),15.86,15.86,15.86,15.86,15.86,15.86,15.86,15.86,15.86,15.86,15.86,15.86,15.86,0.00
Tokens In Flight (tokens),8507.31,0.00,9220.00,,,,,,8384.68,,9053.47,9135.41,9204.14,369.29

Metric,Value
Benchmark Duration (sec),15.70
Input Token Throughput (tokens/sec),521.75
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),65.19
Request Count,1.00
Request Throughput (requests/sec),0.06
Total Input Sequence Length (tokens),8196.00
Total Output Sequence Length (tokens),1024.00
