Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),124.20,0.00,40793.01,,,,,,129.04,,152.84,172.81,291.07,109.30
Active Decode Throughput Per User (tokens/sec/user),124.20,0.00,40793.01,,,,,,129.04,,152.84,172.81,291.07,109.30
Active Prefill Throughput (tokens/sec),321.03,321.03,321.03,,,,,,321.03,,321.03,321.03,321.03,0.00
Active Prefill Throughput Per User (tokens/sec/user),321.03,321.03,321.03,,,,,,321.03,,321.03,321.03,321.03,0.00
Active Total Throughput (tokens/sec),133.32,124.20,321.03,,,,,,124.20,,124.20,124.20,321.03,41.36
Credit-to-Start Latency (ms),1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,0.00
Decode Duration (ms),65927.21,65927.21,65927.21,65927.21,65927.21,65927.21,65927.21,65927.21,65927.21,65927.21,65927.21,65927.21,65927.21,0.00
E2E Output Token Throughput (tokens/sec/user),118.50,118.50,118.50,118.50,118.50,118.50,118.50,118.50,118.50,118.50,118.50,118.50,118.50,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.95,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.21
Effective Decode Throughput (tokens/sec),118.43,0.00,40793.01,,,,,,128.28,,152.07,171.58,289.51,109.89
Effective Decode Throughput Per User (tokens/sec/user),118.43,0.00,40793.01,,,,,,128.28,,152.07,171.58,289.51,109.89
Effective Latency (CO-aware) (ms),69151.92,69151.92,69151.92,69151.92,69151.92,69151.92,69151.92,69151.92,69151.92,69151.92,69151.92,69151.92,69151.92,0.00
Effective Prefill Concurrency,0.05,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.21
Effective Prefill Throughput (tokens/sec),14.86,0.00,321.03,,,,,,0.00,,0.00,0.00,321.03,67.46
Effective Prefill Throughput Per User (tokens/sec/user),14.86,0.00,321.03,,,,,,0.00,,0.00,0.00,321.03,67.46
Effective Total Throughput (tokens/sec),133.29,0.00,321.03,,,,,,124.20,,124.20,124.20,321.03,41.40
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2489.00,2489.00,2489.00,2489.00,2489.00,2489.00,2489.00,2489.00,2489.00,2489.00,2489.00,2489.00,2489.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),18.06,18.06,18.06,18.06,18.06,18.06,18.06,18.06,18.06,18.06,18.06,18.06,18.06,0.00
HTTP Connection Overhead (ms),18.06,18.06,18.06,18.06,18.06,18.06,18.06,18.06,18.06,18.06,18.06,18.06,18.06,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),877.92,877.92,877.92,877.92,877.92,877.92,877.92,877.92,877.92,877.92,877.92,877.92,877.92,0.00
HTTP Data Sent (KB),4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),69150.41,69150.41,69150.41,69150.41,69150.41,69150.41,69150.41,69150.41,69150.41,69150.41,69150.41,69150.41,69150.41,0.00
HTTP Receiving (ms),65948.54,65948.54,65948.54,65948.54,65948.54,65948.54,65948.54,65948.54,65948.54,65948.54,65948.54,65948.54,65948.54,0.00
HTTP Sending (ms),18.49,18.49,18.49,18.49,18.49,18.49,18.49,18.49,18.49,18.49,18.49,18.49,18.49,0.00
HTTP Total Time (ms),69168.47,69168.47,69168.47,69168.47,69168.47,69168.47,69168.47,69168.47,69168.47,69168.47,69168.47,69168.47,69168.47,0.00
HTTP Waiting (TTFB) (ms),3183.38,3183.38,3183.38,3183.38,3183.38,3183.38,3183.38,3183.38,3183.38,3183.38,3183.38,3183.38,3183.38,0.00
Input Sequence Length (tokens),1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,0.00
Inter Chunk Latency (ms),25.05,0.00,144.61,65927.21,0.00,0.00,13.16,22.21,24.56,26.54,30.30,39.51,117.18,15.33
Inter Token Latency (ms),8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),4893.00,4893.00,4893.00,4893.00,4893.00,4893.00,4893.00,4893.00,4893.00,4893.00,4893.00,4893.00,4893.00,0.00
Output Token Throughput Per User (tokens/sec/user),124.24,124.24,124.24,124.24,124.24,124.24,124.24,124.24,124.24,124.24,124.24,124.24,124.24,0.00
Prefill Throughput Per User (tokens/sec/user),321.03,321.03,321.03,321.03,321.03,321.03,321.03,321.03,321.03,321.03,321.03,321.03,321.03,0.00
Reasoning Token Count (tokens),3299.00,3299.00,3299.00,3299.00,3299.00,3299.00,3299.00,3299.00,3299.00,3299.00,3299.00,3299.00,3299.00,0.00
Request Latency (ms),69129.40,69129.40,69129.40,69129.40,69129.40,69129.40,69129.40,69129.40,69129.40,69129.40,69129.40,69129.40,69129.40,0.00
