Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),532.08,0.00,262898.67,,,,,,569.59,,702.71,737.03,933.26,577.21
Active Decode Throughput Per User (tokens/sec/user),26.29,0.00,83185.87,,,,,,22.00,,35.20,44.83,86.34,77.17
Active Prefill Throughput (tokens/sec),1751.12,54.73,7356.94,,,,,,1156.82,,4204.01,5765.72,7356.94,1704.06
Active Prefill Throughput Per User (tokens/sec/user),88.65,54.73,271.66,,,,,,72.30,,144.97,185.99,229.90,40.48
Active Total Throughput (tokens/sec),1053.27,23.27,7356.94,,,,,,732.94,,2113.62,3147.50,7356.94,1100.49
Credit-to-Start Latency (ms),3.68,1.31,11.41,117.91,1.31,1.31,1.33,1.63,3.55,4.40,6.60,6.89,10.10,2.24
Decode Duration (ms),358407.90,308502.92,399575.94,11469052.87,313804.74,330681.84,336986.55,350605.88,359194.33,367408.91,372955.80,383523.54,394629.64,17191.91
E2E Output Token Throughput (tokens/sec/user),19.15,16.46,26.11,612.84,16.49,16.60,16.70,16.96,18.17,20.81,23.15,23.92,25.61,2.61
Effective Concurrency,27.96,0.00,32.00,,,,,,32.00,,32.00,32.00,32.00,7.15
Effective Decode Concurrency,23.04,0.00,32.00,,,,,,26.00,,32.00,32.00,32.00,9.52
Effective Decode Throughput (tokens/sec),526.54,0.00,262898.67,,,,,,566.34,,701.68,736.43,930.78,576.73
Effective Decode Throughput Per User (tokens/sec/user),26.01,0.00,83185.87,,,,,,21.95,,35.09,44.52,86.26,76.82
Effective Latency (CO-aware) (ms),434945.53,313662.59,497703.36,13918256.90,320086.42,342619.50,353846.35,393590.29,450836.62,483104.72,490541.79,493461.16,496655.77,53767.52
Effective Prefill Concurrency,4.92,0.00,32.00,,,,,,0.00,,21.00,26.00,32.00,8.90
Effective Prefill Throughput (tokens/sec),526.69,0.00,7356.94,,,,,,0.00,,1853.14,3001.23,7356.94,1232.19
Effective Prefill Throughput Per User (tokens/sec/user),26.66,0.00,271.66,,,,,,0.00,,88.24,115.43,229.90,46.32
Effective Total Throughput (tokens/sec),1053.23,0.00,7356.94,,,,,,732.94,,2113.62,3147.50,7356.94,1100.49
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,4284.12,4100.00,4725.00,137092.00,4104.96,4132.50,4147.90,4185.50,4245.50,4321.50,4421.90,4611.20,4709.50,144.54
HTTP Chunks Sent,1.00,1.00,1.00,32.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),33.60,0.00,89.18,1075.24,7.76,25.28,25.68,27.54,29.94,31.70,33.92,80.54,86.64,17.03
HTTP Connection Overhead (ms),33.60,0.00,89.18,1075.24,7.76,25.28,25.68,27.54,29.94,31.70,33.92,80.54,86.64,17.03
HTTP Connection Reused (ratio),0.03,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.69,0.17
HTTP Data Received (KB),1229.41,1183.72,1342.86,39340.99,1184.18,1187.68,1192.04,1202.73,1218.79,1244.36,1270.46,1314.93,1339.61,38.94
HTTP Data Sent (KB),33.79,30.82,35.06,1081.42,30.94,31.84,32.75,33.47,34.10,34.42,34.62,34.86,35.03,0.97
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),434941.50,313651.10,497701.15,13918128.01,320077.22,342615.50,353844.45,393587.95,450834.72,483097.89,490537.44,493458.90,496653.28,53767.89
HTTP Receiving (ms),358407.95,308502.92,399575.98,11469054.53,313804.76,330681.90,336986.61,350605.93,359194.37,367408.95,372955.86,383523.61,394629.69,17191.91
