Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),220.06,0.00,1923.26,,,,,,219.95,,246.60,262.40,360.42,44.68
Active Decode Throughput Per User (tokens/sec/user),110.27,0.00,961.63,,,,,,110.04,,123.54,131.44,181.16,22.49
Active Prefill Throughput (tokens/sec),416.47,208.23,416.84,,,,,,416.84,,416.84,416.84,416.84,8.83
Active Prefill Throughput Per User (tokens/sec/user),208.42,208.23,208.42,,,,,,208.42,,208.42,208.42,208.42,0.01
Active Total Throughput (tokens/sec),232.27,110.02,416.84,,,,,,220.43,,220.43,416.84,416.84,47.86
Credit-to-Start Latency (ms),5.56,1.24,9.87,11.12,1.33,1.68,2.11,3.40,5.56,7.72,9.01,9.44,9.79,4.31
Decode Duration (ms),74101.72,73976.62,74226.83,148203.44,73979.12,73989.13,74001.64,74039.17,74101.72,74164.27,74201.81,74214.32,74224.32,125.10
E2E Output Token Throughput (tokens/sec/user),103.38,103.22,103.54,206.76,103.22,103.23,103.25,103.30,103.38,103.46,103.51,103.53,103.54,0.16
Effective Concurrency,2.00,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.06
Effective Decode Concurrency,1.87,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.49
Effective Decode Throughput (tokens/sec),206.36,0.00,1923.26,,,,,,218.48,,245.35,261.20,357.43,68.55
Effective Decode Throughput Per User (tokens/sec/user),103.41,0.00,961.63,,,,,,109.29,,122.87,131.01,179.42,34.41
Effective Latency (CO-aware) (ms),79023.04,78898.56,79147.51,158046.07,78901.05,78911.01,78923.46,78960.80,79023.04,79085.27,79122.61,79135.06,79145.02,124.47
Effective Prefill Concurrency,0.12,0.00,2.00,,,,,,0.00,,0.00,2.00,2.00,0.48
Effective Prefill Throughput (tokens/sec),25.87,0.00,416.84,,,,,,0.00,,0.00,416.84,416.84,100.55
Effective Prefill Throughput Per User (tokens/sec/user),12.95,0.00,208.42,,,,,,0.00,,0.00,208.42,208.42,50.31
Effective Total Throughput (tokens/sec),232.23,0.00,416.84,,,,,,220.43,,220.43,416.84,416.84,47.94
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2241.50,2236.00,2247.00,4483.00,2236.11,2236.55,2237.10,2238.75,2241.50,2244.25,2245.90,2246.45,2246.89,5.50
HTTP Chunks Sent,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),4.70,0.00,9.40,9.40,0.09,0.47,0.94,2.35,4.70,7.05,8.46,8.93,9.31,4.70
HTTP Connection Overhead (ms),4.70,0.00,9.40,9.40,0.09,0.47,0.94,2.35,4.70,7.05,8.46,8.93,9.31,4.70
HTTP Connection Reused (ratio),0.50,0.00,1.00,1.00,0.01,0.05,0.10,0.25,0.50,0.75,0.90,0.95,0.99,0.50
HTTP Data Received (KB),755.04,752.17,757.91,1510.07,752.22,752.45,752.74,753.60,755.04,756.47,757.33,757.62,757.85,2.87
HTTP Data Sent (KB),4.27,4.00,4.54,8.55,4.01,4.03,4.06,4.14,4.27,4.41,4.49,4.52,4.54,0.27
