Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),278.01,0.00,7193.10,,,,,,292.35,,324.47,342.65,417.81,81.55
Active Decode Throughput Per User (tokens/sec/user),77.98,0.00,3596.55,,,,,,75.52,,89.96,106.54,153.36,26.99
Active Prefill Throughput (tokens/sec),1503.29,375.83,2409.72,,,,,,869.47,,2409.72,2409.72,2409.72,902.18
Active Prefill Throughput Per User (tokens/sec/user),502.52,375.83,769.85,,,,,,434.73,,602.43,602.43,602.43,99.78
Active Total Throughput (tokens/sec),510.34,76.80,2409.72,,,,,,305.55,,1021.45,2409.72,2409.72,595.59
Credit-to-Start Latency (ms),3.25,1.40,8.73,12.99,1.40,1.40,1.40,1.41,1.42,3.26,6.55,7.64,8.52,3.17
Decode Duration (ms),107258.97,101458.37,114559.91,429035.87,101609.84,102215.73,102973.09,105245.17,106508.80,108522.59,112144.98,113352.45,114318.42,4692.45
E2E Output Token Throughput (tokens/sec/user),67.12,63.76,73.07,268.49,63.81,63.98,64.20,64.86,65.83,68.09,71.07,72.07,72.87,3.56
Effective Concurrency,3.81,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.58
Effective Decode Concurrency,3.34,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,1.22
Effective Decode Throughput (tokens/sec),254.93,0.00,7193.10,,,,,,289.15,,322.91,339.72,414.97,109.46
Effective Decode Throughput Per User (tokens/sec/user),71.50,0.00,3596.55,,,,,,74.91,,88.66,104.10,151.55,33.63
Effective Latency (CO-aware) (ms),122184.35,112104.61,128308.86,488737.40,112434.74,113755.22,115405.84,120357.67,124161.96,125988.64,127380.77,127844.82,128216.05,6106.38
Effective Prefill Concurrency,0.46,0.00,4.00,,,,,,0.00,,2.00,4.00,4.00,1.16
Effective Prefill Throughput (tokens/sec),255.36,0.00,2409.72,,,,,,0.00,,869.47,2409.72,2409.72,675.97
Effective Prefill Throughput Per User (tokens/sec/user),85.36,0.00,769.85,,,,,,0.00,,434.73,602.43,602.43,193.14
Effective Total Throughput (tokens/sec),510.29,0.00,2409.72,,,,,,305.55,,1021.45,2409.72,2409.72,595.59
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2316.25,2158.00,2481.00,9265.00,2161.45,2175.25,2192.50,2244.25,2313.00,2385.00,2442.60,2461.80,2477.16,117.69
HTTP Chunks Sent,1.00,1.00,1.00,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),11.41,0.00,31.13,45.66,0.21,1.07,2.13,5.33,7.26,13.35,24.02,27.57,30.42,11.76
HTTP Connection Overhead (ms),11.41,0.00,31.13,45.66,0.21,1.07,2.13,5.33,7.26,13.35,24.02,27.57,30.42,11.76
HTTP Connection Reused (ratio),0.25,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.25,0.70,0.85,0.97,0.43
HTTP Data Received (KB),783.82,724.68,853.21,3135.28,725.96,731.09,737.51,756.76,778.70,805.75,834.23,843.72,851.31,46.42
HTTP Data Sent (KB),33.56,30.82,34.55,134.22,30.93,31.36,31.90,33.51,34.43,34.47,34.52,34.53,34.54,1.58
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),122180.90,112095.78,128307.21,488723.61,112426.11,113747.46,115399.15,120354.22,124160.32,125987.00,127379.12,127843.16,128214.40,6109.34
HTTP Receiving (ms),107264.43,101462.48,114572.83,429057.73,101613.91,102219.64,102976.80,105248.28,106511.21,108527.36,112154.64,113363.73,114331.01,4696.01
HTTP Sending (ms),11.83,0.27,31.62,47.32,0.49,1.37,2.46,5.75,7.71,13.79,24.49,28.05,30.91,11.82
HTTP Total Time (ms),122192.32,112095.78,128314.31,488769.27,112427.05,113752.13,115408.49,120377.56,124179.59,125994.35,127386.33,127850.32,128221.51,6113.24
HTTP Waiting (TTFB) (ms),14904.64,10632.93,21789.42,59618.57,10632.93,10632.94,10632.96,10633.00,13598.11,17869.76,20221.55,21005.48,21632.63,4654.17
Input Sequence Length (tokens),8192.00,8192.00,8192.00,32768.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Inter Chunk Latency (ms),45.83,0.00,150.88,429035.87,0.00,30.70,37.91,43.84,46.57,48.83,52.36,56.42,83.41,10.42
Inter Token Latency (ms),13.12,12.39,14.03,52.46,12.41,12.48,12.58,12.86,13.02,13.28,13.73,13.88,14.00,0.59
OSL Mismatch Diff % (%),-0.16,-0.31,-0.02,-0.63,-0.30,-0.29,-0.26,-0.20,-0.15,-0.11,-0.06,-0.04,-0.03,0.10
Output Sequence Length (tokens),8179.00,8167.00,8190.00,32716.00,8167.33,8168.65,8170.30,8175.25,8179.50,8183.25,8187.30,8188.65,8189.73,8.22
Output Token Count (tokens),6358.00,4245.00,7549.00,25432.00,4313.46,4587.30,4929.60,5956.50,6819.00,7220.50,7417.60,7483.30,7535.86,1272.68
Output Token Throughput Per User (tokens/sec/user),76.39,71.28,80.71,305.57,71.45,72.11,72.93,75.40,76.79,77.78,79.54,80.13,80.60,3.36
Prefill Throughput Per User (tokens/sec/user),602.43,375.83,770.40,2409.72,379.36,393.50,411.17,464.19,631.74,769.99,770.24,770.32,770.39,172.79
Reasoning Token Count (tokens),1821.00,641.00,3922.00,7284.00,653.78,704.90,768.80,960.50,1360.50,2221.00,3241.60,3581.80,3853.96,1265.21
Request Latency (ms),122175.68,112091.77,128304.74,488702.73,112422.18,113743.80,115395.82,120351.90,124153.11,125976.90,127373.60,127839.17,128211.62,6108.74
Time to First Output Token (ms),44649.55,18742.75,74893.71,178598.20,19221.29,21135.44,23528.14,30706.21,42480.87,56424.21,67505.91,71199.81,74154.93,20715.62
Time to First Token (ms),14916.72,10633.40,21797.30,59666.86,10633.63,10634.55,10635.69,10639.13,13618.08,17895.67,20236.65,21016.97,21641.23,4657.99
Time to Second Token (ms),54.07,44.58,61.49,216.28,44.70,45.21,45.84,47.73,55.11,61.45,61.47,61.48,61.49,7.54
Tokens In Flight (tokens),44824.13,0.00,62045.82,,,,,,45915.53,,58206.08,60125.95,61653.44,9871.99

Metric,Value
Benchmark Duration (sec),128.30
