Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),156.83,0.00,96870.59,,,,,,140.16,,238.28,285.89,507.79,582.91
Active Decode Throughput Per User (tokens/sec/user),63.26,0.00,76534.96,,,,,,52.04,,95.68,118.71,231.33,290.33
Active Prefill Throughput (tokens/sec),1623.30,202.91,4336.33,,,,,,1287.77,,4336.33,4336.33,4336.33,1237.59
Active Prefill Throughput Per User (tokens/sec/user),299.11,202.91,926.30,,,,,,257.55,,542.04,542.04,542.04,105.63
Active Total Throughput (tokens/sec),1286.05,60.35,4336.33,,,,,,1073.26,,2812.65,4336.33,4336.33,1225.37
Credit-to-Start Latency (ms),1.47,1.35,1.62,11.78,1.35,1.36,1.36,1.37,1.50,1.53,1.57,1.60,1.62,0.09
Decode Duration (ms),17068.86,14543.70,19941.10,136550.91,14591.56,14782.99,15022.29,15682.87,17172.28,18312.41,18837.39,19389.24,19830.73,1689.75
E2E Output Token Throughput (tokens/sec/user),28.62,17.86,52.02,228.95,17.92,18.13,18.40,19.12,22.97,35.14,45.39,48.71,51.36,11.88
Effective Concurrency,5.76,0.00,8.00,,,,,,6.00,,8.00,8.00,8.00,2.09
Effective Decode Concurrency,2.38,0.00,5.00,,,,,,2.00,,4.00,4.00,5.00,1.21
Effective Decode Throughput (tokens/sec),142.76,0.00,96870.59,,,,,,131.58,,232.00,279.10,486.90,557.94
Effective Decode Throughput Per User (tokens/sec/user),57.59,0.00,76534.96,,,,,,49.18,,93.45,116.37,212.61,277.58
Effective Latency (CO-aware) (ms),41263.27,19684.53,57323.84,330106.13,19991.70,21220.38,22756.23,29526.26,44801.66,53569.08,55681.98,56502.91,57159.65,13650.76
Effective Prefill Concurrency,3.38,0.00,8.00,,,,,,4.00,,7.00,8.00,8.00,2.81
Effective Prefill Throughput (tokens/sec),1143.19,0.00,4336.33,,,,,,949.84,,2742.31,4336.33,4336.33,1275.73
Effective Prefill Throughput Per User (tokens/sec/user),210.64,0.00,926.30,,,,,,237.46,,391.76,542.04,542.04,162.77
Effective Total Throughput (tokens/sec),1285.95,0.00,4336.33,,,,,,1073.26,,2812.65,4336.33,4336.33,1225.38
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,505.50,361.00,564.00,4044.00,366.74,389.70,418.40,492.50,535.00,545.75,557.00,560.50,563.30,64.99
HTTP Chunks Sent,1.00,1.00,1.00,8.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),24.14,0.00,27.77,193.11,1.92,9.59,19.18,27.49,27.56,27.62,27.72,27.74,27.76,9.12
HTTP Connection Overhead (ms),24.14,0.00,27.77,193.11,1.92,9.59,19.18,27.49,27.56,27.62,27.72,27.74,27.76,9.12
HTTP Connection Reused (ratio),0.12,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.65,0.93,0.33
HTTP Data Received (KB),160.46,155.85,164.20,1283.69,155.99,156.55,157.26,159.25,160.28,162.65,163.32,163.76,164.11,2.58
HTTP Data Sent (KB),33.95,30.82,34.77,271.61,31.04,31.93,33.05,34.04,34.43,34.55,34.62,34.70,34.76,1.21
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),41261.59,19682.83,57322.12,330092.69,19990.00,21218.66,22754.49,29524.65,44799.98,53567.43,55680.25,56501.19,57157.93,13650.76
HTTP Receiving (ms),17068.91,14543.71,19941.15,136551.31,14591.57,14783.02,15022.34,15682.93,17172.33,18312.46,18837.46,19389.30,19830.78,1689.76
HTTP Sending (ms),24.61,0.18,28.32,196.88,2.12,9.88,19.58,27.98,28.07,28.13,28.26,28.29,28.31,9.23
HTTP Total Time (ms),41285.72,19682.83,57349.64,330285.80,19991.94,21228.38,22773.93,29552.25,44827.56,53595.05,55707.69,56528.66,57185.44,13656.17
HTTP Waiting (TTFB) (ms),24168.06,5138.94,40343.61,193344.51,5396.27,6425.61,7712.27,13813.60,26927.25,33992.30,37712.06,39027.84,40080.46,12244.16
Input Sequence Length (tokens),8192.00,8192.00,8192.00,65536.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Inter Chunk Latency (ms),30.65,0.00,336.04,136550.91,0.00,0.00,0.08,17.50,29.65,38.65,52.10,67.74,137.83,24.94
Inter Token Latency (ms),16.69,14.22,19.49,133.48,14.26,14.45,14.68,15.33,16.79,17.90,18.41,18.95,19.38,1.65
