Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),356.45,0.00,45038.19,,,,,,414.13,,469.94,486.18,587.82,185.85
Active Decode Throughput Per User (tokens/sec/user),61.81,0.00,42390.88,,,,,,56.93,,89.63,103.30,133.69,44.33
Active Prefill Throughput (tokens/sec),1671.24,208.91,4094.70,,,,,,1501.50,,4094.70,4094.70,4094.70,1327.89
Active Prefill Throughput Per User (tokens/sec/user),318.53,208.91,556.29,,,,,,300.30,,511.84,511.84,511.84,102.93
Active Total Throughput (tokens/sec),689.47,48.20,4094.70,,,,,,463.44,,1679.94,2874.45,4094.70,821.70
Credit-to-Start Latency (ms),2.57,1.28,9.80,20.54,1.28,1.31,1.34,1.38,1.62,1.72,4.17,6.98,9.24,2.74
Decode Duration (ms),141969.76,129047.62,169928.85,1135758.11,129554.99,131584.49,134121.37,137310.23,139256.78,141279.59,151727.30,160828.08,168108.70,11298.72
E2E Output Token Throughput (tokens/sec/user),50.31,43.13,60.46,402.50,43.35,44.24,45.36,47.63,49.55,52.63,55.18,57.82,59.93,4.86
Effective Concurrency,6.91,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,2.17
Effective Decode Concurrency,5.98,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,2.69
Effective Decode Throughput (tokens/sec),344.43,0.00,45038.19,,,,,,410.65,,469.28,485.26,587.80,193.69
Effective Decode Throughput Per User (tokens/sec/user),59.73,0.00,42390.88,,,,,,56.75,,88.76,102.97,132.13,44.98
Effective Latency (CO-aware) (ms),164045.56,135449.47,189953.79,1312364.45,136789.99,142152.07,148854.67,155293.68,165067.75,171585.79,180802.02,185377.90,189038.61,15228.11
Effective Prefill Concurrency,0.93,0.00,8.00,,,,,,0.00,,5.00,7.00,8.00,2.13
Effective Prefill Throughput (tokens/sec),344.99,0.00,4094.70,,,,,,0.00,,1501.50,2811.01,4094.70,906.38
Effective Prefill Throughput Per User (tokens/sec/user),65.75,0.00,556.29,,,,,,0.00,,300.30,401.57,511.84,137.14
Effective Total Throughput (tokens/sec),689.42,0.00,4094.70,,,,,,463.44,,1679.94,2874.45,4094.70,821.69
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2304.38,1982.00,3116.00,18435.00,1996.28,2053.40,2124.80,2190.50,2207.50,2256.00,2547.60,2831.80,3059.16,318.63
HTTP Chunks Sent,1.00,1.00,1.00,8.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),23.49,0.00,27.14,187.89,1.85,9.25,18.50,26.52,26.84,27.04,27.08,27.11,27.14,8.88
HTTP Connection Overhead (ms),23.49,0.00,27.14,187.89,1.85,9.25,18.50,26.52,26.84,27.04,27.08,27.11,27.14,8.88
HTTP Connection Reused (ratio),0.12,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.65,0.93,0.33
HTTP Data Received (KB),800.63,728.57,1077.71,6405.01,729.31,732.27,735.98,747.78,767.08,778.54,886.86,982.29,1058.62,106.93
HTTP Data Sent (KB),33.95,30.82,34.77,271.62,31.04,31.94,33.05,34.04,34.43,34.55,34.62,34.70,34.76,1.21
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),164042.77,135439.56,189951.85,1312342.15,136780.66,142145.06,148850.57,155291.97,165065.94,171583.94,180800.40,185376.12,189036.70,15229.99
HTTP Receiving (ms),141978.11,129058.06,169928.90,1135824.85,129566.45,131600.00,134141.94,137328.75,139261.46,141282.31,151729.38,160829.14,168108.95,11294.61
HTTP Sending (ms),23.98,0.23,27.63,191.81,2.10,9.61,18.99,27.11,27.33,27.55,27.60,27.61,27.63,8.98
HTTP Total Time (ms),164066.26,135439.56,189978.50,1312530.04,136782.55,142154.52,148869.48,155319.00,165092.72,171610.62,180827.33,185402.92,189063.39,15236.22
HTTP Waiting (TTFB) (ms),22040.69,6381.27,39186.05,176325.49,6679.46,7872.19,9363.11,13982.09,21865.63,29231.94,35185.69,37185.87,38786.01,10538.40
Input Sequence Length (tokens),8192.00,8192.00,8192.00,65536.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Inter Chunk Latency (ms),59.70,0.00,271.14,1135758.11,0.00,19.62,35.51,58.08,62.83,65.72,69.77,77.68,133.75,20.42
