Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),106.16,0.00,576.88,,,,,,105.57,,123.21,142.13,230.95,28.37
Active Decode Throughput Per User (tokens/sec/user),106.16,0.00,576.88,,,,,,105.57,,123.21,142.13,230.95,28.37
Active Prefill Throughput (tokens/sec),2223.60,2223.60,2223.60,,,,,,2223.60,,2223.60,2223.60,2223.60,0.00
Active Prefill Throughput Per User (tokens/sec/user),2223.60,2223.60,2223.60,,,,,,2223.60,,2223.60,2223.60,2223.60,0.00
Active Total Throughput (tokens/sec),692.00,106.16,2223.60,,,,,,106.16,,2223.60,2223.60,2223.60,947.24
Credit-to-Start Latency (ms),1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,0.00
Decode Duration (ms),9632.78,9632.78,9632.78,9632.78,9632.78,9632.78,9632.78,9632.78,9632.78,9632.78,9632.78,9632.78,9632.78,0.00
E2E Output Token Throughput (tokens/sec/user),76.88,76.88,76.88,76.88,76.88,76.88,76.88,76.88,76.88,76.88,76.88,76.88,76.88,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.72,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.45
Effective Decode Throughput (tokens/sec),76.76,0.00,576.88,,,,,,100.59,,117.42,129.61,198.45,53.28
Effective Decode Throughput Per User (tokens/sec/user),76.76,0.00,576.88,,,,,,100.59,,117.42,129.61,198.45,53.28
Effective Latency (CO-aware) (ms),13323.61,13323.61,13323.61,13323.61,13323.61,13323.61,13323.61,13323.61,13323.61,13323.61,13323.61,13323.61,13323.61,0.00
Effective Prefill Concurrency,0.28,0.00,1.00,,,,,,0.00,,1.00,1.00,1.00,0.45
Effective Prefill Throughput (tokens/sec),615.01,0.00,2223.60,,,,,,0.00,,2223.60,2223.60,2223.60,994.63
Effective Prefill Throughput Per User (tokens/sec/user),615.01,0.00,2223.60,,,,,,0.00,,2223.60,2223.60,2223.60,994.63
Effective Total Throughput (tokens/sec),691.77,0.00,2223.60,,,,,,106.16,,2223.60,2223.60,2223.60,947.17
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,386.00,386.00,386.00,386.00,386.00,386.00,386.00,386.00,386.00,386.00,386.00,386.00,386.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),7.30,7.30,7.30,7.30,7.30,7.30,7.30,7.30,7.30,7.30,7.30,7.30,7.30,0.00
HTTP Connection Overhead (ms),7.30,7.30,7.30,7.30,7.30,7.30,7.30,7.30,7.30,7.30,7.30,7.30,7.30,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),131.67,131.67,131.67,131.67,131.67,131.67,131.67,131.67,131.67,131.67,131.67,131.67,131.67,0.00
HTTP Data Sent (KB),34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
