Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),491.35,0.00,15766.70,,,,,,561.91,,637.08,660.91,820.57,244.42
Active Decode Throughput Per User (tokens/sec/user),42.59,0.00,2218.99,,,,,,38.79,,57.46,64.55,98.87,18.28
Active Prefill Throughput (tokens/sec),2524.93,157.82,9052.85,,,,,,1747.39,,6653.83,9052.85,9052.85,2434.76
Active Prefill Throughput Per User (tokens/sec/user),256.98,157.82,1169.75,,,,,,218.42,,443.59,565.80,565.80,111.16
Active Total Throughput (tokens/sec),970.49,36.43,9052.85,,,,,,639.82,,1796.33,3755.97,9052.85,1360.28
Credit-to-Start Latency (ms),2.92,1.33,11.90,46.72,1.33,1.33,1.35,1.43,2.12,2.94,4.64,6.82,10.89,2.56
Decode Duration (ms),206535.33,186906.24,242319.34,3304565.28,187133.66,188043.31,188633.62,190069.73,195294.91,226505.82,233354.77,236647.34,241184.94,19768.69
E2E Output Token Throughput (tokens/sec/user),35.58,30.34,40.91,569.25,30.34,30.37,30.50,32.70,35.55,39.04,40.08,40.74,40.87,3.65
Effective Concurrency,13.78,0.00,16.00,,,,,,16.00,,16.00,16.00,16.00,4.18
Effective Decode Concurrency,12.24,0.00,16.00,,,,,,16.00,,16.00,16.00,16.00,4.97
Effective Decode Throughput (tokens/sec),485.09,0.00,15766.70,,,,,,558.89,,636.34,660.60,818.15,249.03
Effective Decode Throughput Per User (tokens/sec/user),42.05,0.00,2218.99,,,,,,38.73,,57.38,64.38,98.65,18.78
Effective Latency (CO-aware) (ms),232649.95,200258.16,270041.37,3722399.23,200423.80,201086.34,204381.40,209399.69,230722.64,250560.08,268562.03,269708.50,269974.79,24269.23
Effective Prefill Concurrency,1.55,0.00,16.00,,,,,,0.00,,7.00,12.00,16.00,3.75
Effective Prefill Throughput (tokens/sec),485.36,0.00,9052.85,,,,,,0.00,,1436.43,3596.25,9052.85,1459.27
Effective Prefill Throughput Per User (tokens/sec/user),49.40,0.00,1169.75,,,,,,0.00,,205.20,299.69,565.80,112.38
Effective Total Throughput (tokens/sec),970.45,0.00,9052.85,,,,,,639.82,,1796.33,3755.97,9052.85,1360.27
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2558.06,2208.00,3084.00,40929.00,2211.45,2225.25,2238.00,2278.00,2357.00,2981.25,3041.00,3078.00,3082.80,345.56
HTTP Chunks Sent,1.00,1.00,1.00,16.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),14.26,0.00,17.30,228.11,1.89,9.47,13.28,14.30,14.70,16.10,16.61,16.96,17.23,3.87
HTTP Connection Overhead (ms),14.26,0.00,17.30,228.11,1.89,9.47,13.28,14.30,14.70,16.10,16.61,16.96,17.23,3.87
HTTP Connection Reused (ratio),0.06,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.85,0.24
HTTP Data Received (KB),871.96,743.96,1075.08,13951.42,746.04,754.33,759.65,767.90,813.79,1016.31,1038.23,1056.77,1071.42,121.61
HTTP Data Sent (KB),33.82,30.82,34.98,541.08,31.05,31.98,32.74,33.40,34.13,34.55,34.70,34.82,34.95,1.04
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),232646.79,200256.48,270038.94,3722348.68,200420.57,201076.94,204374.55,209398.00,230719.17,250557.77,268559.27,269705.71,269972.30,24269.74
HTTP Receiving (ms),206540.01,186908.89,242325.31,3304640.17,187136.21,188045.49,188636.53,190072.55,195300.74,226508.97,233359.92,236652.80,241190.81,19768.81
HTTP Sending (ms),14.81,0.21,17.70,237.03,2.26,10.46,14.17,14.89,15.23,16.66,17.12,17.39,17.64,3.92
HTTP Total Time (ms),232661.05,200272.38,270053.60,3722576.79,200434.08,201080.91,204382.73,209414.15,230734.14,250573.45,268573.79,269720.10,269986.90,24270.63
HTTP Waiting (TTFB) (ms),26091.97,3414.45,51893.70,417471.48,3794.76,5315.98,7203.91,13362.35,24453.64,38597.38,46903.48,49441.24,51403.21,15247.35
Input Sequence Length (tokens),8192.06,8192.00,8193.00,131073.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.25,8192.85,0.24
Inter Chunk Latency (ms),79.94,0.00,285.48,3304565.28,0.00,41.57,53.17,73.43,83.95,88.16,93.41,102.26,158.72,22.87
Inter Token Latency (ms),25.23,22.82,29.58,403.60,22.85,22.96,23.03,23.22,23.87,27.66,28.49,28.89,29.45,2.41
OSL Mismatch Diff % (%),-0.04,-0.22,0.00,-0.68,-0.21,-0.17,-0.15,-0.04,-0.01,-0.01,0.00,0.00,0.00,0.06
Output Sequence Length (tokens),8188.50,8174.00,8192.00,131016.00,8174.75,8177.75,8180.00,8188.75,8191.00,8191.25,8192.00,8192.00,8192.00,5.30
Output Token Count (tokens),6947.22,5907.00,7640.00,62525.00,5931.00,6027.00,6147.00,6559.00,7153.00,7384.00,7598.40,7619.20,7635.84,573.19
Output Token Throughput Per User (tokens/sec/user),39.99,33.80,43.82,639.84,33.97,34.62,35.10,36.16,41.90,43.07,43.42,43.56,43.77,3.64
