Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),108.86,0.00,1216.58,,,,,,108.90,,123.05,134.85,208.16,29.37
Active Decode Throughput Per User (tokens/sec/user),108.86,0.00,1216.58,,,,,,108.90,,123.05,134.85,208.16,29.37
Active Prefill Throughput (tokens/sec),2496.68,2496.68,2496.68,,,,,,2496.68,,2496.68,2496.68,2496.68,0.00
Active Prefill Throughput Per User (tokens/sec/user),2496.68,2496.68,2496.68,,,,,,2496.68,,2496.68,2496.68,2496.68,0.00
Active Total Throughput (tokens/sec),208.69,108.86,2496.68,,,,,,108.86,,108.86,108.86,2496.68,477.91
Credit-to-Start Latency (ms),1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,0.00
Decode Duration (ms),75238.82,75238.82,75238.82,75238.82,75238.82,75238.82,75238.82,75238.82,75238.82,75238.82,75238.82,75238.82,75238.82,0.00
E2E Output Token Throughput (tokens/sec/user),104.33,104.33,104.33,104.33,104.33,104.33,104.33,104.33,104.33,104.33,104.33,104.33,104.33,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.96,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.20
Effective Decode Throughput (tokens/sec),104.29,0.00,1216.58,,,,,,108.39,,122.66,133.75,204.27,36.10
Effective Decode Throughput Per User (tokens/sec/user),104.29,0.00,1216.58,,,,,,108.39,,122.66,133.75,204.27,36.10
Effective Latency (CO-aware) (ms),78524.92,78524.92,78524.92,78524.92,78524.92,78524.92,78524.92,78524.92,78524.92,78524.92,78524.92,78524.92,78524.92,0.00
Effective Prefill Concurrency,0.04,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.20
Effective Prefill Throughput (tokens/sec),104.36,0.00,2496.68,,,,,,0.00,,0.00,0.00,2496.68,499.66
Effective Prefill Throughput Per User (tokens/sec/user),104.36,0.00,2496.68,,,,,,0.00,,0.00,0.00,2496.68,499.66
Effective Total Throughput (tokens/sec),208.65,0.00,2496.68,,,,,,108.86,,108.86,108.86,2496.68,477.88
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2996.00,2996.00,2996.00,2996.00,2996.00,2996.00,2996.00,2996.00,2996.00,2996.00,2996.00,2996.00,2996.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),13.48,13.48,13.48,13.48,13.48,13.48,13.48,13.48,13.48,13.48,13.48,13.48,13.48,0.00
HTTP Connection Overhead (ms),13.48,13.48,13.48,13.48,13.48,13.48,13.48,13.48,13.48,13.48,13.48,13.48,13.48,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),1025.15,1025.15,1025.15,1025.15,1025.15,1025.15,1025.15,1025.15,1025.15,1025.15,1025.15,1025.15,1025.15,0.00
HTTP Data Sent (KB),34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),78523.39,78523.39,78523.39,78523.39,78523.39,78523.39,78523.39,78523.39,78523.39,78523.39,78523.39,78523.39,78523.39,0.00
HTTP Receiving (ms),75240.88,75240.88,75240.88,75240.88,75240.88,75240.88,75240.88,75240.88,75240.88,75240.88,75240.88,75240.88,75240.88,0.00
HTTP Sending (ms),13.94,13.94,13.94,13.94,13.94,13.94,13.94,13.94,13.94,13.94,13.94,13.94,13.94,0.00
HTTP Total Time (ms),78536.87,78536.87,78536.87,78536.87,78536.87,78536.87,78536.87,78536.87,78536.87,78536.87,78536.87,78536.87,78536.87,0.00
HTTP Waiting (TTFB) (ms),3268.57,3268.57,3268.57,3268.57,3268.57,3268.57,3268.57,3268.57,3268.57,3268.57,3268.57,3268.57,3268.57,0.00
Input Sequence Length (tokens),8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,0.00
Inter Chunk Latency (ms),25.00,0.00,98.61,75238.82,5.70,16.32,20.88,23.39,24.82,26.32,28.93,33.29,44.64,6.16
Inter Token Latency (ms),9.19,9.19,9.19,9.19,9.19,9.19,9.19,9.19,9.19,9.19,9.19,9.19,9.19,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),108.87,108.87,108.87,108.87,108.87,108.87,108.87,108.87,108.87,108.87,108.87,108.87,108.87,0.00
Prefill Throughput Per User (tokens/sec/user),2496.68,2496.68,2496.68,2496.68,2496.68,2496.68,2496.68,2496.68,2496.68,2496.68,2496.68,2496.68,2496.68,0.00
Reasoning Token Count (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Request Latency (ms),78521.58,78521.58,78521.58,78521.58,78521.58,78521.58,78521.58,78521.58,78521.58,78521.58,78521.58,78521.58,78521.58,0.00
Time to First Token (ms),3282.76,3282.76,3282.76,3282.76,3282.76,3282.76,3282.76,3282.76,3282.76,3282.76,3282.76,3282.76,3282.76,0.00
Time to Second Token (ms),66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,0.00
Tokens In Flight (tokens),12120.22,0.00,16388.00,,,,,,12115.62,,15533.52,15958.04,16298.20,2459.99

Metric,Value
Benchmark Duration (sec),78.52
Input Token Throughput (tokens/sec),104.36
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),104.31
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),8196.00
Total Output Sequence Length (tokens),8192.00
Total Reasoning Tokens (tokens),8192.00
Total Token Throughput (tokens/sec),208.67
