Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),93.94,0.00,47143.54,,,,,,90.86,,123.93,141.50,251.78,216.32
Active Decode Throughput Per User (tokens/sec/user),93.94,0.00,47143.54,,,,,,90.86,,123.93,141.50,251.78,216.32
Active Prefill Throughput (tokens/sec),1619.79,1619.79,1619.79,,,,,,1619.79,,1619.79,1619.79,1619.79,0.00
Active Prefill Throughput Per User (tokens/sec/user),1619.79,1619.79,1619.79,,,,,,1619.79,,1619.79,1619.79,1619.79,0.00
Active Total Throughput (tokens/sec),577.98,93.94,1619.79,,,,,,93.94,,1619.79,1619.79,1619.79,710.13
Credit-to-Start Latency (ms),1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,0.00
Decode Duration (ms),10890.44,10890.44,10890.44,10890.44,10890.44,10890.44,10890.44,10890.44,10890.44,10890.44,10890.44,10890.44,10890.44,0.00
E2E Output Token Throughput (tokens/sec/user),64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.68,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.47
Effective Decode Throughput (tokens/sec),64.12,0.00,47143.54,,,,,,74.33,,115.35,130.05,222.30,183.99
Effective Decode Throughput Per User (tokens/sec/user),64.12,0.00,47143.54,,,,,,74.33,,115.35,130.05,222.30,183.99
Effective Latency (CO-aware) (ms),15951.61,15951.61,15951.61,15951.61,15951.61,15951.61,15951.61,15951.61,15951.61,15951.61,15951.61,15951.61,15951.61,0.00
Effective Prefill Concurrency,0.32,0.00,1.00,,,,,,0.00,,1.00,1.00,1.00,0.47
Effective Prefill Throughput (tokens/sec),513.70,0.00,1619.79,,,,,,0.00,,1619.79,1619.79,1619.79,753.79
Effective Prefill Throughput Per User (tokens/sec/user),513.70,0.00,1619.79,,,,,,0.00,,1619.79,1619.79,1619.79,753.79
Effective Total Throughput (tokens/sec),577.82,0.00,1619.79,,,,,,93.94,,1619.79,1619.79,1619.79,710.10
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,529.00,529.00,529.00,529.00,529.00,529.00,529.00,529.00,529.00,529.00,529.00,529.00,529.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54,0.00
HTTP Connection Overhead (ms),3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),156.63,156.63,156.63,156.63,156.63,156.63,156.63,156.63,156.63,156.63,156.63,156.63,156.63,0.00
HTTP Data Sent (KB),34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),15950.15,15950.15,15950.15,15950.15,15950.15,15950.15,15950.15,15950.15,15950.15,15950.15,15950.15,15950.15,15950.15,0.00
HTTP Receiving (ms),10890.49,10890.49,10890.49,10890.49,10890.49,10890.49,10890.49,10890.49,10890.49,10890.49,10890.49,10890.49,10890.49,0.00
HTTP Sending (ms),3.90,3.90,3.90,3.90,3.90,3.90,3.90,3.90,3.90,3.90,3.90,3.90,3.90,0.00
HTTP Total Time (ms),15953.70,15953.70,15953.70,15953.70,15953.70,15953.70,15953.70,15953.70,15953.70,15953.70,15953.70,15953.70,15953.70,0.00
HTTP Waiting (TTFB) (ms),5055.76,5055.76,5055.76,5055.76,5055.76,5055.76,5055.76,5055.76,5055.76,5055.76,5055.76,5055.76,5055.76,0.00
Input Sequence Length (tokens),8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,0.00
Inter Chunk Latency (ms),20.06,0.00,74.60,10890.44,0.00,1.69,8.68,16.01,19.68,22.83,28.46,38.02,57.49,10.25
Inter Token Latency (ms),10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,0.00
