Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),413.21,0.00,262083.35,,,,,,430.27,,528.89,571.71,755.42,635.14
Active Decode Throughput Per User (tokens/sec/user),32.93,0.00,28494.58,,,,,,29.56,,42.55,52.04,90.85,72.92
Active Prefill Throughput (tokens/sec),316.50,19.78,1023.03,,,,,,252.50,,688.98,1023.03,1023.03,246.94
Active Prefill Throughput Per User (tokens/sec/user),28.98,19.78,116.89,,,,,,25.25,,45.93,63.94,63.94,11.21
Active Total Throughput (tokens/sec),460.44,30.52,1023.03,,,,,,487.16,,487.16,563.30,722.54,99.73
Credit-to-Start Latency (ms),2.66,1.24,13.58,42.53,1.24,1.26,1.27,1.32,1.76,2.44,3.65,6.41,12.14,2.94
Decode Duration (ms),269111.85,243992.18,279314.63,4305789.67,247263.57,260349.14,265867.72,267085.62,268277.81,273942.30,276253.23,277360.46,278923.80,7641.88
E2E Output Token Throughput (tokens/sec/user),27.40,25.59,33.15,438.42,25.59,25.59,25.60,26.05,26.69,28.16,29.54,30.85,32.69,1.98
Effective Concurrency,15.01,0.00,16.00,,,,,,16.00,,16.00,16.00,16.00,2.55
Effective Decode Concurrency,13.45,0.00,16.00,,,,,,16.00,,16.00,16.00,16.00,4.31
Effective Decode Throughput (tokens/sec),409.23,0.00,262083.35,,,,,,428.92,,528.23,570.96,754.21,633.36
Effective Decode Throughput Per User (tokens/sec/user),32.61,0.00,28494.58,,,,,,29.50,,42.39,51.88,90.79,72.64
Effective Latency (CO-aware) (ms),300251.00,247058.94,320077.28,4804016.02,250826.28,265895.61,277361.53,290943.80,306498.42,314397.99,319886.99,320010.19,320063.86,19757.86
Effective Prefill Concurrency,1.56,0.00,16.00,,,,,,0.00,,8.00,14.00,15.00,3.89
Effective Prefill Throughput (tokens/sec),51.19,0.00,1023.03,,,,,,0.00,,183.91,499.05,688.98,153.11
Effective Prefill Throughput Per User (tokens/sec/user),4.69,0.00,116.89,,,,,,0.00,,22.99,35.65,45.93,11.59
Effective Total Throughput (tokens/sec),460.42,0.00,1023.03,,,,,,487.16,,487.16,563.30,722.54,99.78
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,4279.81,4129.00,4443.00,68477.00,4134.40,4156.00,4187.50,4229.50,4280.00,4310.50,4402.50,4422.00,4438.80,82.84
HTTP Chunks Sent,1.00,1.00,1.00,16.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),12.53,0.00,16.86,200.44,1.06,5.32,7.14,11.70,14.62,15.12,15.74,16.03,16.69,4.46
HTTP Connection Overhead (ms),12.53,0.00,16.86,200.44,1.06,5.32,7.14,11.70,14.62,15.12,15.74,16.03,16.69,4.46
HTTP Connection Reused (ratio),0.06,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.85,0.24
