Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),95.84,0.00,46861.17,,,,,,93.59,,127.61,149.58,244.77,138.42
Active Decode Throughput Per User (tokens/sec/user),95.84,0.00,46861.17,,,,,,93.59,,127.61,149.58,244.77,138.42
Active Prefill Throughput (tokens/sec),391.50,391.50,391.50,,,,,,391.50,,391.50,391.50,391.50,0.00
Active Prefill Throughput Per User (tokens/sec/user),391.50,391.50,391.50,,,,,,391.50,,391.50,391.50,391.50,0.00
Active Total Throughput (tokens/sec),104.65,95.84,391.50,,,,,,95.84,,95.84,95.84,391.50,50.28
Credit-to-Start Latency (ms),1.48,1.48,1.48,1.48,1.48,1.48,1.48,1.48,1.48,1.48,1.48,1.48,1.48,0.00
Decode Duration (ms),85447.55,85447.55,85447.55,85447.55,85447.55,85447.55,85447.55,85447.55,85447.55,85447.55,85447.55,85447.55,85447.55,0.00
E2E Output Token Throughput (tokens/sec/user),92.99,92.99,92.99,92.99,92.99,92.99,92.99,92.99,92.99,92.99,92.99,92.99,92.99,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.97,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.17
Effective Decode Throughput (tokens/sec),92.96,0.00,46861.17,,,,,,92.65,,126.78,148.15,241.59,137.30
Effective Decode Throughput Per User (tokens/sec/user),92.96,0.00,46861.17,,,,,,92.65,,126.78,148.15,241.59,137.30
Effective Latency (CO-aware) (ms),88074.82,88074.82,88074.82,88074.82,88074.82,88074.82,88074.82,88074.82,88074.82,88074.82,88074.82,88074.82,88074.82,0.00
Effective Prefill Concurrency,0.03,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.17
Effective Prefill Throughput (tokens/sec),11.67,0.00,391.50,,,,,,0.00,,0.00,0.00,391.50,66.58
Effective Prefill Throughput Per User (tokens/sec/user),11.67,0.00,391.50,,,,,,0.00,,0.00,0.00,391.50,66.58
Effective Total Throughput (tokens/sec),104.63,0.00,391.50,,,,,,95.84,,95.84,95.84,391.50,50.30
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,4158.00,4158.00,4158.00,4158.00,4158.00,4158.00,4158.00,4158.00,4158.00,4158.00,4158.00,4158.00,4158.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,0.00
HTTP Connection Overhead (ms),29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,29.96,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),1213.80,1213.80,1213.80,1213.80,1213.80,1213.80,1213.80,1213.80,1213.80,1213.80,1213.80,1213.80,1213.80,0.00
HTTP Data Sent (KB),4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),88073.14,88073.14,88073.14,88073.14,88073.14,88073.14,88073.14,88073.14,88073.14,88073.14,88073.14,88073.14,88073.14,0.00
HTTP Receiving (ms),85447.62,85447.62,85447.62,85447.62,85447.62,85447.62,85447.62,85447.62,85447.62,85447.62,85447.62,85447.62,85447.62,0.00
HTTP Sending (ms),30.44,30.44,30.44,30.44,30.44,30.44,30.44,30.44,30.44,30.44,30.44,30.44,30.44,0.00
HTTP Total Time (ms),88103.11,88103.11,88103.11,88103.11,88103.11,88103.11,88103.11,88103.11,88103.11,88103.11,88103.11,88103.11,88103.11,0.00
HTTP Waiting (TTFB) (ms),2595.08,2595.08,2595.08,2595.08,2595.08,2595.08,2595.08,2595.08,2595.08,2595.08,2595.08,2595.08,2595.08,0.00
Input Sequence Length (tokens),1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,0.00
Inter Chunk Latency (ms),20.37,0.00,95.89,85447.55,0.00,5.55,11.20,16.62,19.96,23.34,29.16,35.12,53.22,9.07
Inter Token Latency (ms),10.43,10.43,10.43,10.43,10.43,10.43,10.43,10.43,10.43,10.43,10.43,10.43,10.43,0.00
OSL Mismatch Diff % (%),-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,0.00
Output Sequence Length (tokens),8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,0.00
Output Token Count (tokens),7367.00,7367.00,7367.00,7367.00,7367.00,7367.00,7367.00,7367.00,7367.00,7367.00,7367.00,7367.00,7367.00,0.00
Output Token Throughput Per User (tokens/sec/user),95.84,95.84,95.84,95.84,95.84,95.84,95.84,95.84,95.84,95.84,95.84,95.84,95.84,0.00
