Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),142.39,0.00,83984.84,,,,,,143.72,,188.19,217.04,321.75,232.38
Active Decode Throughput Per User (tokens/sec/user),75.68,0.00,41992.42,,,,,,73.97,,99.60,115.86,181.17,123.02
Active Prefill Throughput (tokens/sec),1817.95,908.98,2521.95,,,,,,2521.95,,2521.95,2521.95,2521.95,799.95
Active Prefill Throughput Per User (tokens/sec/user),1107.34,908.98,1260.98,,,,,,1260.98,,1260.98,1260.98,1260.98,174.57
Active Total Throughput (tokens/sec),272.77,73.70,2521.95,,,,,,150.29,,150.29,985.56,2521.95,496.06
Credit-to-Start Latency (ms),8.21,1.23,15.19,16.42,1.37,1.93,2.63,4.72,8.21,11.70,13.80,14.50,15.05,6.98
Decode Duration (ms),109009.12,106924.03,111094.21,218018.24,106965.73,107132.54,107341.04,107966.57,109009.12,110051.66,110677.19,110885.70,111052.51,2085.09
E2E Output Token Throughput (tokens/sec/user),70.65,68.18,73.12,141.30,68.23,68.43,68.68,69.42,70.65,71.89,72.63,72.88,73.07,2.47
Effective Concurrency,1.93,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.25
Effective Decode Concurrency,1.81,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.49
Effective Decode Throughput (tokens/sec),136.34,0.00,83984.84,,,,,,141.63,,186.37,214.44,318.12,229.19
Effective Decode Throughput Per User (tokens/sec/user),72.46,0.00,41992.42,,,,,,73.22,,98.74,115.24,174.73,121.34
Effective Latency (CO-aware) (ms),116062.91,112018.04,120107.78,232125.82,112098.93,112422.52,112827.01,114040.47,116062.91,118085.35,119298.81,119703.29,120026.88,4044.87
Effective Prefill Concurrency,0.12,0.00,2.00,,,,,,0.00,,0.00,1.00,2.00,0.43
Effective Prefill Throughput (tokens/sec),136.39,0.00,2521.95,,,,,,0.00,,0.00,908.98,2521.95,526.65
Effective Prefill Throughput Per User (tokens/sec/user),83.08,0.00,1260.98,,,,,,0.00,,0.00,908.98,1260.98,295.60
Effective Total Throughput (tokens/sec),272.73,0.00,2521.95,,,,,,150.29,,150.29,985.56,2521.95,496.04
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,4174.00,4077.00,4271.00,8348.00,4078.94,4086.70,4096.40,4125.50,4174.00,4222.50,4251.60,4261.30,4269.06,97.00
HTTP Chunks Sent,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),8.08,0.00,16.17,16.17,0.16,0.81,1.62,4.04,8.08,12.13,14.55,15.36,16.01,8.08
HTTP Connection Overhead (ms),8.08,0.00,16.17,16.17,0.16,0.81,1.62,4.04,8.08,12.13,14.55,15.36,16.01,8.08
HTTP Connection Reused (ratio),0.50,0.00,1.00,1.00,0.01,0.05,0.10,0.25,0.50,0.75,0.90,0.95,0.99,0.50
HTTP Data Received (KB),1233.53,1200.98,1266.08,2467.06,1201.63,1204.23,1207.49,1217.25,1233.53,1249.81,1259.57,1262.83,1265.43,32.55
HTTP Data Sent (KB),32.62,30.82,34.41,65.23,30.86,31.00,31.18,31.72,32.62,33.51,34.05,34.23,34.38,1.80
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),116054.56,112002.76,120106.35,232109.11,112083.80,112407.94,112813.12,114028.66,116054.56,118080.45,119295.99,119701.17,120025.31,4051.79
HTTP Receiving (ms),109009.13,106924.03,111094.24,218018.27,106965.73,107132.54,107341.05,107966.58,109009.13,110051.69,110677.22,110885.73,111052.53,2085.10
HTTP Sending (ms),8.40,0.18,16.62,16.80,0.34,1.00,1.82,4.29,8.40,12.51,14.98,15.80,16.46,8.22
HTTP Total Time (ms),116062.64,112002.76,120122.52,232125.28,112083.96,112408.75,112814.74,114032.70,116062.64,118092.58,119310.54,119716.53,120041.32,4059.88
HTTP Waiting (TTFB) (ms),7037.02,5078.55,8995.49,14074.04,5117.72,5274.40,5470.24,6057.79,7037.02,8016.25,8603.79,8799.64,8956.32,1958.47
Input Sequence Length (tokens),8192.00,8192.00,8192.00,16384.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Inter Chunk Latency (ms),25.52,0.00,196.77,218018.24,0.00,3.25,13.70,21.21,25.17,28.65,34.75,41.30,73.29,13.40
Inter Token Latency (ms),13.31,13.06,13.57,26.62,13.06,13.08,13.11,13.18,13.31,13.44,13.52,13.54,13.56,0.26
OSL Mismatch Diff % (%),-0.03,-0.04,-0.02,-0.06,-0.04,-0.04,-0.04,-0.03,-0.03,-0.03,-0.03,-0.03,-0.02,0.01
Output Sequence Length (tokens),8189.50,8189.00,8190.00,16379.00,8189.01,8189.05,8189.10,8189.25,8189.50,8189.75,8189.90,8189.95,8189.99,0.50
Output Token Count (tokens),4078.00,2156.00,6000.00,8156.00,2194.44,2348.20,2540.40,3117.00,4078.00,5039.00,5615.60,5807.80,5961.56,1922.00
Output Token Throughput Per User (tokens/sec/user),75.15,73.70,76.59,150.29,73.73,73.85,73.99,74.42,75.15,75.87,76.30,76.44,76.56,1.44
Prefill Throughput Per User (tokens/sec/user),1260.98,908.98,1612.97,2521.95,916.02,944.18,979.38,1084.98,1260.98,1436.97,1542.57,1577.77,1605.93,352.00
Reasoning Token Count (tokens),4111.50,2190.00,6033.00,8223.00,2228.43,2382.15,2574.30,3150.75,4111.50,5072.25,5648.70,5840.85,5994.57,1921.50
Request Latency (ms),116054.70,112002.84,120106.55,232109.39,112083.88,112408.03,112813.21,114028.77,116054.70,118080.62,119296.18,119701.37,120025.51,4051.85
Time to First Output Token (ms),63911.57,33915.76,93907.37,127823.14,34515.68,36915.34,39914.92,48913.67,63911.57,78909.47,87908.21,90907.79,93307.46,29995.81
Time to First Token (ms),7045.58,5078.82,9012.34,14091.16,5118.15,5275.49,5472.17,6062.20,7045.58,8028.96,8618.99,8815.66,8973.00,1966.76
Time to Second Token (ms),16.91,13.33,20.48,33.81,13.40,13.68,14.04,15.12,16.91,18.69,19.77,20.13,20.41,3.58
Tokens In Flight (tokens),23272.32,0.00,32024.21,,,,,,23200.52,,30253.57,31134.00,31845.69,4980.86

Metric,Value
Benchmark Duration (sec),120.11
Input Token Throughput (tokens/sec),136.39
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),136.35
Request Count,2.00
Request Throughput (requests/sec),0.02
Total Input Sequence Length (tokens),16384.00
Total Output Sequence Length (tokens),16379.00
Total Output Tokens (tokens),8156.00
Total Reasoning Tokens (tokens),8223.00
Total Token Throughput (tokens/sec),272.75


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
