Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),49.70,0.00,33079.84,,,,,,51.11,,61.62,68.60,101.83,86.27
Active Decode Throughput Per User (tokens/sec/user),49.70,0.00,33079.84,,,,,,51.11,,61.62,68.60,101.83,86.27
Active Prefill Throughput (tokens/sec),4914.60,4914.60,4914.60,,,,,,4914.60,,4914.60,4914.60,4914.60,0.00
Active Prefill Throughput Per User (tokens/sec/user),4914.60,4914.60,4914.60,,,,,,4914.60,,4914.60,4914.60,4914.60,0.00
Active Total Throughput (tokens/sec),55.87,49.70,4914.60,,,,,,49.70,,49.70,49.70,49.70,173.02
Credit-to-Start Latency (ms),1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.00
Decode Duration (ms),164793.62,164793.62,164793.62,164793.62,164793.62,164793.62,164793.62,164793.62,164793.62,164793.62,164793.62,164793.62,164793.62,0.00
E2E Output Token Throughput (tokens/sec/user),49.65,49.65,49.65,49.65,49.65,49.65,49.65,49.65,49.65,49.65,49.65,49.65,49.65,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.04
Effective Decode Throughput (tokens/sec),49.63,0.00,33079.84,,,,,,51.10,,61.61,68.56,101.83,86.23
Effective Decode Throughput Per User (tokens/sec/user),49.63,0.00,33079.84,,,,,,51.10,,61.61,68.56,101.83,86.23
Effective Latency (CO-aware) (ms),165003.61,165003.61,165003.61,165003.61,165003.61,165003.61,165003.61,165003.61,165003.61,165003.61,165003.61,165003.61,165003.61,0.00
Effective Prefill Concurrency,0.00,0.00,1.00,,,,,,0.00,,0.00,0.00,0.00,0.04
Effective Prefill Throughput (tokens/sec),6.22,0.00,4914.60,,,,,,0.00,,0.00,0.00,0.00,174.77
Effective Prefill Throughput Per User (tokens/sec/user),6.22,0.00,4914.60,,,,,,0.00,,0.00,0.00,0.00,174.77
Effective Total Throughput (tokens/sec),55.86,0.00,4914.60,,,,,,49.70,,49.70,49.70,49.70,173.01
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,7710.00,7710.00,7710.00,7710.00,7710.00,7710.00,7710.00,7710.00,7710.00,7710.00,7710.00,7710.00,7710.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),11.81,11.81,11.81,11.81,11.81,11.81,11.81,11.81,11.81,11.81,11.81,11.81,11.81,0.00
HTTP Connection Overhead (ms),11.81,11.81,11.81,11.81,11.81,11.81,11.81,11.81,11.81,11.81,11.81,11.81,11.81,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,0.00
HTTP Data Sent (KB),4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),165002.41,165002.41,165002.41,165002.41,165002.41,165002.41,165002.41,165002.41,165002.41,165002.41,165002.41,165002.41,165002.41,0.00
HTTP Receiving (ms),164793.67,164793.67,164793.67,164793.67,164793.67,164793.67,164793.67,164793.67,164793.67,164793.67,164793.67,164793.67,164793.67,0.00
HTTP Sending (ms),12.16,12.16,12.16,12.16,12.16,12.16,12.16,12.16,12.16,12.16,12.16,12.16,12.16,0.00
HTTP Total Time (ms),165014.23,165014.23,165014.23,165014.23,165014.23,165014.23,165014.23,165014.23,165014.23,165014.23,165014.23,165014.23,165014.23,0.00
HTTP Waiting (TTFB) (ms),196.58,196.58,196.58,196.58,196.58,196.58,196.58,196.58,196.58,196.58,196.58,196.58,196.58,0.00
Input Sequence Length (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Inter Chunk Latency (ms),20.12,0.00,162.82,164793.62,0.00,0.00,10.11,17.69,19.82,21.70,24.87,30.74,94.52,13.01
Inter Token Latency (ms),20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),49.70,49.70,49.70,49.70,49.70,49.70,49.70,49.70,49.70,49.70,49.70,49.70,49.70,0.00
Prefill Throughput Per User (tokens/sec/user),4914.60,4914.60,4914.60,4914.60,4914.60,4914.60,4914.60,4914.60,4914.60,4914.60,4914.60,4914.60,4914.60,0.00
Request Latency (ms),165002.59,165002.59,165002.59,165002.59,165002.59,165002.59,165002.59,165002.59,165002.59,165002.59,165002.59,165002.59,165002.59,0.00
Time to First Output Token (ms),208.97,208.97,208.97,208.97,208.97,208.97,208.97,208.97,208.97,208.97,208.97,208.97,208.97,0.00
Time to First Token (ms),208.97,208.97,208.97,208.97,208.97,208.97,208.97,208.97,208.97,208.97,208.97,208.97,208.97,0.00
Time to Second Token (ms),17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,17.08,0.00
Tokens In Flight (tokens),5232.49,0.00,9219.00,,,,,,5290.00,,8457.00,8838.00,9143.00,2364.60
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Usage Total Tokens (tokens),9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,0.00

Metric,Value
Benchmark Duration (sec),165.00
Input Token Throughput (tokens/sec),6.22
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),49.64
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),1027.00
Total Output Sequence Length (tokens),8192.00
Total Output Tokens (tokens),8192.00
Total Token Throughput (tokens/sec),55.86
Total Usage Completion Tokens (tokens),8192.00
Total Usage Prompt Tokens (tokens),1027.00
Total Usage Total Tokens (tokens),9219.00
