Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),106.32,0.00,688.13,,,,,,109.20,,123.19,134.29,195.93,33.17
Active Decode Throughput Per User (tokens/sec/user),106.32,0.00,688.13,,,,,,109.20,,123.19,134.29,195.93,33.17
Active Prefill Throughput (tokens/sec),2378.25,2378.25,2378.25,,,,,,2378.25,,2378.25,2378.25,2378.25,0.00
Active Prefill Throughput Per User (tokens/sec/user),2378.25,2378.25,2378.25,,,,,,2378.25,,2378.25,2378.25,2378.25,0.00
Active Total Throughput (tokens/sec),705.45,106.32,2378.25,,,,,,106.32,,2378.25,2378.25,2378.25,1001.11
Credit-to-Start Latency (ms),1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.00
Decode Duration (ms),9615.17,9615.17,9615.17,9615.17,9615.17,9615.17,9615.17,9615.17,9615.17,9615.17,9615.17,9615.17,9615.17,0.00
E2E Output Token Throughput (tokens/sec/user),78.40,78.40,78.40,78.40,78.40,78.40,78.40,78.40,78.40,78.40,78.40,78.40,78.40,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.74,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.44
Effective Decode Throughput (tokens/sec),78.26,0.00,688.13,,,,,,104.76,,120.65,126.61,178.24,54.83
Effective Decode Throughput Per User (tokens/sec/user),78.26,0.00,688.13,,,,,,104.76,,120.65,126.61,178.24,54.83
Effective Latency (CO-aware) (ms),13069.62,13069.62,13069.62,13069.62,13069.62,13069.62,13069.62,13069.62,13069.62,13069.62,13069.62,13069.62,13069.62,0.00
Effective Prefill Concurrency,0.26,0.00,1.00,,,,,,0.00,,1.00,1.00,1.00,0.44
Effective Prefill Throughput (tokens/sec),626.97,0.00,2378.25,,,,,,0.00,,2378.25,2378.25,2378.25,1047.86
Effective Prefill Throughput Per User (tokens/sec/user),626.97,0.00,2378.25,,,,,,0.00,,2378.25,2378.25,2378.25,1047.86
Effective Total Throughput (tokens/sec),705.22,0.00,2378.25,,,,,,106.32,,2378.25,2378.25,2378.25,1001.03
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,378.00,378.00,378.00,378.00,378.00,378.00,378.00,378.00,378.00,378.00,378.00,378.00,378.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),49.77,49.77,49.77,49.77,49.77,49.77,49.77,49.77,49.77,49.77,49.77,49.77,49.77,0.00
HTTP Connection Overhead (ms),49.77,49.77,49.77,49.77,49.77,49.77,49.77,49.77,49.77,49.77,49.77,49.77,49.77,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),132.36,132.36,132.36,132.36,132.36,132.36,132.36,132.36,132.36,132.36,132.36,132.36,132.36,0.00
HTTP Data Sent (KB),34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),13068.09,13068.09,13068.09,13068.09,13068.09,13068.09,13068.09,13068.09,13068.09,13068.09,13068.09,13068.09,13068.09,0.00
HTTP Receiving (ms),9622.08,9622.08,9622.08,9622.08,9622.08,9622.08,9622.08,9622.08,9622.08,9622.08,9622.08,9622.08,9622.08,0.00
HTTP Sending (ms),50.28,50.28,50.28,50.28,50.28,50.28,50.28,50.28,50.28,50.28,50.28,50.28,50.28,0.00
HTTP Total Time (ms),13117.86,13117.86,13117.86,13117.86,13117.86,13117.86,13117.86,13117.86,13117.86,13117.86,13117.86,13117.86,13117.86,0.00
HTTP Waiting (TTFB) (ms),3395.72,3395.72,3395.72,3395.72,3395.72,3395.72,3395.72,3395.72,3395.72,3395.72,3395.72,3395.72,3395.72,0.00
