Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),799.13,0.00,23338.11,,,,,,898.85,,1019.22,1051.83,1236.09,312.94
Active Decode Throughput Per User (tokens/sec/user),36.07,0.00,1261.80,,,,,,31.47,,49.60,63.70,98.42,15.87
Active Prefill Throughput (tokens/sec),404.60,12.65,1149.93,,,,,,318.20,,884.49,1149.93,1149.93,340.17
Active Prefill Throughput Per User (tokens/sec/user),19.73,12.65,94.89,,,,,,17.68,,29.48,35.94,35.94,7.06
Active Total Throughput (tokens/sec),878.45,27.92,1149.93,,,,,,964.44,,1042.95,1042.95,1149.93,241.24
Credit-to-Start Latency (ms),4.86,1.15,11.28,155.50,1.18,1.26,1.30,1.94,4.03,7.16,8.67,10.12,11.18,3.01
Decode Duration (ms),252682.51,203089.15,293362.39,8085840.47,206367.52,219118.35,226621.31,240238.79,253877.58,268228.17,274400.30,280251.13,289308.70,20266.01
E2E Output Token Throughput (tokens/sec/user),27.93,24.43,38.72,893.61,24.46,24.82,25.19,25.74,26.57,28.70,31.86,35.73,38.19,3.40
Effective Concurrency,28.31,0.00,32.00,,,,,,32.00,,32.00,32.00,32.00,7.42
Effective Decode Concurrency,24.12,0.00,32.00,,,,,,29.00,,32.00,32.00,32.00,10.05
Effective Decode Throughput (tokens/sec),780.70,0.00,23338.11,,,,,,894.56,,1018.21,1049.46,1224.82,331.76
Effective Decode Throughput Per User (tokens/sec/user),35.24,0.00,1261.80,,,,,,31.39,,49.12,63.34,97.38,16.60
Effective Latency (CO-aware) (ms),296699.12,210815.87,335304.52,9494371.87,214094.05,229547.86,256788.40,285156.56,308132.89,317703.19,325162.31,329872.44,334801.86,30630.50
Effective Prefill Concurrency,4.20,0.00,32.00,,,,,,0.00,,21.00,27.00,32.00,8.77
Effective Prefill Throughput (tokens/sec),97.72,0.00,1149.93,,,,,,0.00,,404.63,662.20,1149.93,240.70
Effective Prefill Throughput Per User (tokens/sec/user),4.77,0.00,94.89,,,,,,0.00,,19.27,24.53,35.94,9.13
Effective Total Throughput (tokens/sec),878.42,0.00,1149.93,,,,,,964.44,,1042.95,1042.95,1149.93,241.31
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2414.66,2044.00,3029.00,77269.00,2054.23,2097.35,2144.10,2248.75,2405.00,2556.50,2670.10,2674.70,2920.19,212.61
HTTP Chunks Sent,1.00,1.00,1.00,32.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),25.04,0.00,32.04,801.29,5.53,17.95,18.06,24.50,26.71,27.87,29.71,30.63,31.66,5.83
HTTP Connection Overhead (ms),25.04,0.00,32.04,801.29,5.53,17.95,18.06,24.50,26.71,27.87,29.71,30.63,31.66,5.83
HTTP Connection Reused (ratio),0.03,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.69,0.17
HTTP Data Received (KB),814.47,718.66,1022.68,26063.20,721.64,728.68,733.26,757.89,809.61,855.71,895.64,900.74,986.19,66.85
HTTP Data Sent (KB),4.41,4.00,4.82,141.25,4.00,4.09,4.17,4.31,4.43,4.53,4.57,4.66,4.79,0.18
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),296694.02,210814.36,335297.02,9494208.74,214089.49,229541.88,256786.02,285153.55,308124.88,317697.06,325156.00,329868.75,334794.67,30629.75
HTTP Receiving (ms),252694.12,203093.17,293364.42,8086211.74,206371.92,219188.55,226627.66,240242.19,253879.31,268301.89,274403.50,280255.15,289310.77,20262.51
