Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),562.67,0.00,45550.87,,,,,,619.30,,680.62,701.78,816.83,166.04
Active Decode Throughput Per User (tokens/sec/user),44.23,0.00,45550.87,,,,,,41.15,,56.29,64.28,100.91,31.34
Active Prefill Throughput (tokens/sec),425.55,26.60,1362.99,,,,,,266.91,,934.84,1362.99,1362.99,352.01
Active Prefill Throughput Per User (tokens/sec/user),40.15,26.60,211.04,,,,,,33.36,,62.32,85.19,85.19,15.84
Active Total Throughput (tokens/sec),626.62,39.10,1362.99,,,,,,673.02,,673.02,673.02,1362.99,153.09
Credit-to-Start Latency (ms),2.73,1.17,8.27,43.68,1.18,1.19,1.21,1.29,1.90,3.65,4.27,5.27,7.67,1.82
Decode Duration (ms),195253.04,163091.55,209422.97,3124048.61,165865.08,176959.20,181643.51,191031.94,198632.21,201806.55,207125.19,207941.30,209126.64,11505.89
E2E Output Token Throughput (tokens/sec/user),37.95,34.84,49.50,607.22,34.85,34.90,35.08,35.40,37.26,38.56,40.49,43.23,48.24,3.47
Effective Concurrency,14.78,0.00,16.00,,,,,,16.00,,16.00,16.00,16.00,2.95
Effective Decode Concurrency,13.29,0.00,16.00,,,,,,16.00,,16.00,16.00,16.00,4.38
Effective Decode Throughput (tokens/sec),556.89,0.00,45550.87,,,,,,618.49,,680.14,701.14,814.12,174.64
Effective Decode Throughput Per User (tokens/sec/user),43.77,0.00,45550.87,,,,,,41.11,,56.25,64.09,100.36,31.50
Effective Latency (CO-aware) (ms),217198.52,165498.54,235087.57,3475176.26,170489.61,190453.89,202074.98,212415.91,219717.22,231065.15,233367.80,234481.53,234966.36,16913.81
Effective Prefill Concurrency,1.49,0.00,16.00,,,,,,0.00,,7.00,11.00,16.00,3.76
Effective Prefill Throughput (tokens/sec),69.69,0.00,1362.99,,,,,,0.00,,217.27,452.69,1362.99,212.35
Effective Prefill Throughput Per User (tokens/sec/user),6.58,0.00,211.04,,,,,,0.00,,31.04,41.15,85.19,16.18
Effective Total Throughput (tokens/sec),626.58,0.00,1362.99,,,,,,673.02,,673.02,673.02,1362.99,153.15
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2401.88,2018.00,2638.00,38430.00,2044.40,2150.00,2195.00,2357.50,2439.00,2478.50,2564.50,2585.50,2627.50,154.05
HTTP Chunks Sent,1.00,1.00,1.00,16.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),21.88,0.00,25.42,350.09,2.29,11.47,18.66,22.55,23.64,25.04,25.27,25.33,25.40,6.12
HTTP Connection Overhead (ms),21.88,0.00,25.42,350.09,2.29,11.47,18.66,22.55,23.64,25.04,25.27,25.33,25.40,6.12
HTTP Connection Reused (ratio),0.06,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.85,0.24
HTTP Data Received (KB),812.18,726.13,878.86,12994.88,727.38,732.39,737.88,793.56,821.46,839.07,866.28,871.35,877.35,45.73
HTTP Data Sent (KB),4.39,4.00,4.72,70.25,4.03,4.13,4.19,4.30,4.42,4.48,4.54,4.59,4.69,0.16
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),217195.56,165490.19,235085.47,3475128.91,170482.20,190450.21,202073.18,212414.47,219714.19,231062.61,233364.30,234478.12,234964.00,16914.57
HTTP Receiving (ms),195271.70,163098.56,209442.35,3124347.24,165871.52,176963.38,181646.36,191034.97,198676.36,201827.85,207130.52,207948.21,209143.52,11512.28
HTTP Sending (ms),22.38,0.17,25.90,358.10,2.52,11.92,19.17,22.96,24.22,25.62,25.81,25.84,25.89,6.20
HTTP Total Time (ms),217217.44,165490.19,235109.85,3475479.00,170485.79,190468.19,202092.81,212439.56,219738.18,231086.57,233387.29,234501.22,234988.12,16919.27
HTTP Waiting (TTFB) (ms),21901.47,2391.46,38474.38,350423.57,2758.13,4224.82,8070.93,11305.94,19525.80,34371.70,38474.08,38474.34,38474.37,12124.17
Input Sequence Length (tokens),1024.00,1024.00,1024.00,16384.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Inter Chunk Latency (ms),80.34,0.00,298.48,3124048.61,0.00,52.99,64.84,78.01,82.62,86.14,90.05,94.38,125.09,17.59
Inter Token Latency (ms),23.86,19.91,25.57,381.78,20.25,21.61,22.22,23.36,24.28,24.64,25.31,25.41,25.54,1.40
OSL Mismatch Diff % (%),-0.10,-0.34,-0.01,-1.60,-0.32,-0.22,-0.18,-0.15,-0.08,-0.02,-0.01,-0.01,-0.01,0.09
Output Sequence Length (tokens),8183.81,8164.00,8191.00,130941.00,8165.95,8173.75,8177.00,8179.50,8185.50,8190.00,8191.00,8191.00,8191.00,7.30
Output Token Count (tokens),6362.44,4597.00,7631.00,101799.00,4609.30,4658.50,5285.00,6002.75,6333.00,6885.00,7533.50,7616.75,7628.15,851.14
Output Token Throughput Per User (tokens/sec/user),42.07,39.10,50.22,673.08,39.15,39.35,39.51,40.58,41.19,42.81,45.01,46.38,49.45,2.71
Prefill Throughput Per User (tokens/sec/user),85.19,26.60,428.14,1362.99,26.60,26.60,26.60,29.90,52.53,90.36,150.71,265.32,395.58,99.20
Reasoning Token Count (tokens),1821.38,552.00,3584.00,29142.00,553.20,558.00,648.00,1301.00,1854.50,2186.25,2894.00,3519.50,3571.10,850.77
Request Latency (ms),217177.17,165483.26,235066.40,3474834.72,170475.59,190444.88,202017.70,212406.67,219704.64,231059.14,233359.60,234471.98,234947.51,16918.87
Time to First Output Token (ms),75007.99,10638.93,128543.11,1200127.78,14981.60,32352.28,46635.41,56228.30,75211.28,92677.58,106291.95,115226.45,125879.78,27948.54
Time to First Token (ms),21924.13,2391.71,38499.59,350786.11,2760.77,4236.99,8091.42,11331.85,19551.94,34394.97,38497.10,38497.78,38499.23,12126.74
Time to Second Token (ms),67.35,36.67,98.59,1077.60,37.16,39.13,39.96,45.92,76.27,85.92,88.66,93.09,97.49,21.81
Tokens In Flight (tokens),69377.44,0.00,122258.77,,,,,,70485.58,,111943.99,116020.90,120799.14,33260.06

Metric,Value
Benchmark Duration (sec),235.07
Input Token Throughput (tokens/sec),69.69
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),556.96
Request Count,16.00
Request Throughput (requests/sec),0.07
Total Input Sequence Length (tokens),16384.00
Total Output Sequence Length (tokens),130941.00
Total Output Tokens (tokens),101799.00
Total Reasoning Tokens (tokens),29142.00
Total Token Throughput (tokens/sec),626.65


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
