Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),131.41,0.00,986.17,,,,,,132.02,,147.61,158.94,223.98,29.57
Active Decode Throughput Per User (tokens/sec/user),131.41,0.00,986.17,,,,,,132.02,,147.61,158.94,223.98,29.57
Active Prefill Throughput (tokens/sec),421.48,421.48,421.48,,,,,,421.48,,421.48,421.48,421.48,0.00
Active Prefill Throughput Per User (tokens/sec/user),421.48,421.48,421.48,,,,,,421.48,,421.48,421.48,421.48,0.00
Active Total Throughput (tokens/sec),142.37,131.41,421.48,,,,,,131.41,,131.41,131.41,421.48,55.30
Credit-to-Start Latency (ms),1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,0.00
Decode Duration (ms),62135.52,62135.52,62135.52,62135.52,62135.52,62135.52,62135.52,62135.52,62135.52,62135.52,62135.52,62135.52,62135.52,0.00
E2E Output Token Throughput (tokens/sec/user),126.47,126.47,126.47,126.47,126.47,126.47,126.47,126.47,126.47,126.47,126.47,126.47,126.47,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.96,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.19
Effective Decode Throughput (tokens/sec),126.42,0.00,986.17,,,,,,131.57,,147.23,157.82,221.39,38.37
Effective Decode Throughput Per User (tokens/sec/user),126.42,0.00,986.17,,,,,,131.57,,147.23,157.82,221.39,38.37
Effective Latency (CO-aware) (ms),64581.80,64581.80,64581.80,64581.80,64581.80,64581.80,64581.80,64581.80,64581.80,64581.80,64581.80,64581.80,64581.80,0.00
Effective Prefill Concurrency,0.04,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.19
Effective Prefill Throughput (tokens/sec),15.92,0.00,421.48,,,,,,0.00,,0.00,0.00,421.48,80.34
Effective Prefill Throughput Per User (tokens/sec/user),15.92,0.00,421.48,,,,,,0.00,,0.00,0.00,421.48,80.34
Effective Total Throughput (tokens/sec),142.34,0.00,421.48,,,,,,131.41,,131.41,131.41,421.48,55.33
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2479.00,2479.00,2479.00,2479.00,2479.00,2479.00,2479.00,2479.00,2479.00,2479.00,2479.00,2479.00,2479.00,0.00
