Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),144.48,0.00,1959.55,,,,,,150.29,,183.42,217.84,353.13,68.47
Active Decode Throughput Per User (tokens/sec/user),144.48,0.00,1959.55,,,,,,150.29,,183.42,217.84,353.13,68.47
Active Prefill Throughput (tokens/sec),411.25,411.25,411.25,,,,,,411.25,,411.25,411.25,411.25,0.00
Active Prefill Throughput Per User (tokens/sec/user),411.25,411.25,411.25,,,,,,411.25,,411.25,411.25,411.25,0.00
Active Total Throughput (tokens/sec),155.75,144.48,411.25,,,,,,144.48,,144.48,144.48,411.25,53.66
Credit-to-Start Latency (ms),1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,0.00
Decode Duration (ms),56678.87,56678.87,56678.87,56678.87,56678.87,56678.87,56678.87,56678.87,56678.87,56678.87,56678.87,56678.87,56678.87,0.00
E2E Output Token Throughput (tokens/sec/user),138.39,138.39,138.39,138.39,138.39,138.39,138.39,138.39,138.39,138.39,138.39,138.39,138.39,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.96,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.20
Effective Decode Throughput (tokens/sec),138.35,0.00,1959.55,,,,,,149.12,,181.93,215.14,346.40,73.06
Effective Decode Throughput Per User (tokens/sec/user),138.35,0.00,1959.55,,,,,,149.12,,181.93,215.14,346.40,73.06
Effective Latency (CO-aware) (ms),59179.86,59179.86,59179.86,59179.86,59179.86,59179.86,59179.86,59179.86,59179.86,59179.86,59179.86,59179.86,59179.86,0.00
Effective Prefill Concurrency,0.04,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.20
Effective Prefill Throughput (tokens/sec),17.37,0.00,411.25,,,,,,0.00,,0.00,0.00,411.25,82.71
Effective Prefill Throughput Per User (tokens/sec/user),17.37,0.00,411.25,,,,,,0.00,,0.00,0.00,411.25,82.71
Effective Total Throughput (tokens/sec),155.72,0.00,411.25,,,,,,144.48,,144.48,144.48,411.25,53.69
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2108.00,2108.00,2108.00,2108.00,2108.00,2108.00,2108.00,2108.00,2108.00,2108.00,2108.00,2108.00,2108.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,0.00
HTTP Connection Overhead (ms),41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,41.58,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),750.01,750.01,750.01,750.01,750.01,750.01,750.01,750.01,750.01,750.01,750.01,750.01,750.01,0.00
HTTP Data Sent (KB),4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),59178.35,59178.35,59178.35,59178.35,59178.35,59178.35,59178.35,59178.35,59178.35,59178.35,59178.35,59178.35,59178.35,0.00
HTTP Receiving (ms),56678.92,56678.92,56678.92,56678.92,56678.92,56678.92,56678.92,56678.92,56678.92,56678.92,56678.92,56678.92,56678.92,0.00
HTTP Sending (ms),42.12,42.12,42.12,42.12,42.12,42.12,42.12,42.12,42.12,42.12,42.12,42.12,42.12,0.00
HTTP Total Time (ms),59219.94,59219.94,59219.94,59219.94,59219.94,59219.94,59219.94,59219.94,59219.94,59219.94,59219.94,59219.94,59219.94,0.00
HTTP Waiting (TTFB) (ms),2457.32,2457.32,2457.32,2457.32,2457.32,2457.32,2457.32,2457.32,2457.32,2457.32,2457.32,2457.32,2457.32,0.00
Input Sequence Length (tokens),1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,0.00
Inter Chunk Latency (ms),25.16,0.00,149.92,56678.87,0.00,0.00,11.00,21.76,24.74,26.98,32.84,41.70,111.25,15.85
Inter Token Latency (ms),6.92,6.92,6.92,6.92,6.92,6.92,6.92,6.92,6.92,6.92,6.92,6.92,6.92,0.00
OSL Mismatch Diff % (%),-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,0.00
Output Sequence Length (tokens),8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,0.00
Output Token Count (tokens),7557.00,7557.00,7557.00,7557.00,7557.00,7557.00,7557.00,7557.00,7557.00,7557.00,7557.00,7557.00,7557.00,0.00
Output Token Throughput Per User (tokens/sec/user),144.48,144.48,144.48,144.48,144.48,144.48,144.48,144.48,144.48,144.48,144.48,144.48,144.48,0.00
Prefill Throughput Per User (tokens/sec/user),411.25,411.25,411.25,411.25,411.25,411.25,411.25,411.25,411.25,411.25,411.25,411.25,411.25,0.00
Reasoning Token Count (tokens),633.00,633.00,633.00,633.00,633.00,633.00,633.00,633.00,633.00,633.00,633.00,633.00,633.00,0.00
Request Latency (ms),59178.54,59178.54,59178.54,59178.54,59178.54,59178.54,59178.54,59178.54,59178.54,59178.54,59178.54,59178.54,59178.54,0.00
Time to First Output Token (ms),8165.07,8165.07,8165.07,8165.07,8165.07,8165.07,8165.07,8165.07,8165.07,8165.07,8165.07,8165.07,8165.07,0.00
Time to First Token (ms),2499.68,2499.68,2499.68,2499.68,2499.68,2499.68,2499.68,2499.68,2499.68,2499.68,2499.68,2499.68,2499.68,0.00
Time to Second Token (ms),25.31,25.31,25.31,25.31,25.31,25.31,25.31,25.31,25.31,25.31,25.31,25.31,25.31,0.00
Tokens In Flight (tokens),4953.60,0.00,9218.00,,,,,,4950.85,,8352.94,8781.83,9130.77,2449.20

Metric,Value
Benchmark Duration (sec),59.18
Input Token Throughput (tokens/sec),17.37
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),138.37
Request Count,1.00
Request Throughput (requests/sec),0.02
Total Input Sequence Length (tokens),1028.00
Total Output Sequence Length (tokens),8190.00
Total Output Tokens (tokens),7557.00
Total Reasoning Tokens (tokens),633.00
Total Token Throughput (tokens/sec),155.74
