Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),211.74,0.00,179831.16,,,,,,215.30,,271.17,304.81,436.56,493.43
Active Decode Throughput Per User (tokens/sec/user),57.90,0.00,66565.17,,,,,,56.05,,72.52,82.72,134.97,157.07
Active Prefill Throughput (tokens/sec),412.08,103.02,748.37,,,,,,309.18,,748.37,748.37,748.37,185.92
Active Prefill Throughput Per User (tokens/sec/user),122.81,103.02,439.19,,,,,,103.06,,187.09,187.09,187.09,35.68
Active Total Throughput (tokens/sec),234.68,55.67,748.37,,,,,,227.22,,227.22,368.24,748.37,74.07
Credit-to-Start Latency (ms),3.99,1.06,12.42,15.98,1.07,1.09,1.12,1.19,1.25,4.05,9.07,10.74,12.08,4.86
Decode Duration (ms),144248.97,138652.01,147097.57,576995.90,138824.88,139516.35,140380.69,142973.70,145623.16,146898.43,147017.91,147057.74,147089.60,3396.33
E2E Output Token Throughput (tokens/sec/user),53.89,52.16,58.09,215.56,52.16,52.17,52.18,52.22,52.65,54.32,56.58,57.34,57.94,2.45
Effective Concurrency,3.88,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.39
Effective Decode Concurrency,3.67,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.85
Effective Decode Throughput (tokens/sec),208.57,0.00,179831.16,,,,,,214.24,,270.63,304.28,435.22,490.40
Effective Decode Throughput Per User (tokens/sec/user),57.04,0.00,66565.17,,,,,,55.86,,72.34,82.51,134.97,156.05
Effective Latency (CO-aware) (ms),152287.77,140984.64,157038.26,609151.09,141385.75,142990.21,144995.79,151012.52,155564.10,156839.35,156958.69,156998.48,157030.30,6609.08
Effective Prefill Concurrency,0.20,0.00,4.00,,,,,,0.00,,0.00,3.00,4.00,0.79
Effective Prefill Throughput (tokens/sec),26.08,0.00,748.37,,,,,,0.00,,0.00,309.18,748.37,110.70
Effective Prefill Throughput Per User (tokens/sec/user),7.77,0.00,439.19,,,,,,0.00,,0.00,103.06,187.09,31.22
Effective Total Throughput (tokens/sec),234.65,0.00,748.37,,,,,,227.22,,227.22,368.24,748.37,74.11
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,4131.25,4007.00,4215.00,16525.00,4010.09,4022.45,4037.90,4084.25,4151.50,4198.50,4208.40,4211.70,4214.34,81.73
HTTP Chunks Sent,1.00,1.00,1.00,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),13.95,0.00,18.65,55.80,0.56,2.78,5.55,13.88,18.58,18.65,18.65,18.65,18.65,8.05
HTTP Connection Overhead (ms),13.95,0.00,18.65,55.80,0.56,2.78,5.55,13.88,18.58,18.65,18.65,18.65,18.65,8.05
HTTP Connection Reused (ratio),0.25,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.25,0.70,0.85,0.97,0.43
HTTP Data Received (KB),1211.83,1187.14,1233.15,4847.30,1187.55,1189.19,1191.25,1197.41,1213.51,1227.92,1231.05,1232.10,1232.94,18.65
HTTP Data Sent (KB),4.38,4.00,4.54,17.51,4.02,4.07,4.15,4.36,4.48,4.50,4.53,4.53,4.54,0.22
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),152283.61,140983.38,157025.77,609134.43,141384.49,142988.93,144994.47,151011.11,155562.64,156835.14,156949.52,156987.64,157018.14,6607.01
HTTP Receiving (ms),144249.03,138652.07,147097.58,576996.11,138824.94,139516.41,140380.75,142973.77,145623.23,146898.49,147017.94,147057.76,147089.61,3396.32
HTTP Sending (ms),14.33,0.18,19.10,57.32,0.74,3.00,5.81,14.26,19.02,19.09,19.09,19.10,19.10,8.17
HTTP Total Time (ms),152297.56,141002.03,157025.77,609190.23,141403.14,143007.56,145013.08,151029.65,155581.22,156849.12,156955.11,156990.44,157018.70,6603.66
