Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),367.49,0.00,44072.04,,,,,,404.81,,451.12,468.69,537.79,120.58
Active Decode Throughput Per User (tokens/sec/user),57.91,0.00,44072.04,,,,,,53.47,,72.90,101.59,128.27,35.66
Active Prefill Throughput (tokens/sec),394.44,49.31,821.41,,,,,,310.76,,821.41,821.41,821.41,268.19
Active Prefill Throughput Per User (tokens/sec/user),68.99,49.31,123.54,,,,,,62.15,,102.68,102.68,102.68,21.31
Active Total Throughput (tokens/sec),402.57,50.48,821.41,,,,,,434.15,,434.15,474.31,821.41,128.86
Credit-to-Start Latency (ms),2.18,1.13,7.59,17.42,1.13,1.14,1.14,1.19,1.24,1.61,4.08,5.84,7.24,2.09
Decode Duration (ms),151215.50,140461.41,167486.26,1209723.99,140658.36,141446.16,142430.92,144398.82,149159.74,155467.30,163770.50,165628.38,167114.68,8843.61
E2E Output Token Throughput (tokens/sec/user),49.97,44.77,55.45,399.75,44.92,45.53,46.28,47.44,49.78,51.71,54.95,55.20,55.40,3.45
Effective Concurrency,7.19,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.89
Effective Decode Concurrency,6.61,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,2.39
Effective Decode Throughput (tokens/sec),357.76,0.00,44072.04,,,,,,402.96,,450.63,468.36,537.07,132.80
Effective Decode Throughput Per User (tokens/sec/user),56.38,0.00,44072.04,,,,,,53.32,,72.13,100.22,128.04,36.40
Effective Latency (CO-aware) (ms),164507.60,147328.12,182901.51,1316060.81,147488.14,148128.23,148928.33,158411.64,164306.04,172509.38,176931.19,179916.35,182304.48,11276.61
Effective Prefill Concurrency,0.58,0.00,8.00,,,,,,0.00,,3.00,5.00,8.00,1.75
Effective Prefill Throughput (tokens/sec),44.79,0.00,821.41,,,,,,0.00,,148.16,310.76,821.41,154.36
Effective Prefill Throughput Per User (tokens/sec/user),7.83,0.00,123.54,,,,,,0.00,,49.39,62.15,102.68,23.03
Effective Total Throughput (tokens/sec),402.55,0.00,821.41,,,,,,434.15,,434.15,474.31,821.41,128.90
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2457.00,2225.00,2876.00,19656.00,2228.50,2242.50,2260.00,2293.75,2398.00,2523.00,2773.80,2824.90,2865.78,216.30
HTTP Chunks Sent,1.00,1.00,1.00,8.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
