Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),109.38,0.00,1592.40,,,,,,109.40,,122.39,131.63,197.81,32.01
Active Decode Throughput Per User (tokens/sec/user),109.38,0.00,1592.40,,,,,,109.40,,122.39,131.63,197.81,32.01
Active Prefill Throughput (tokens/sec),2322.61,2322.61,2322.61,,,,,,2322.61,,2322.61,2322.61,2322.61,0.00
Active Prefill Throughput Per User (tokens/sec/user),2322.61,2322.61,2322.61,,,,,,2322.61,,2322.61,2322.61,2322.61,0.00
Active Total Throughput (tokens/sec),208.97,109.38,2322.61,,,,,,109.38,,109.38,109.38,2322.61,458.82
Credit-to-Start Latency (ms),1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,0.00
Decode Duration (ms),74885.35,74885.35,74885.35,74885.35,74885.35,74885.35,74885.35,74885.35,74885.35,74885.35,74885.35,74885.35,74885.35,0.00
E2E Output Token Throughput (tokens/sec/user),104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.95,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.21
Effective Decode Throughput (tokens/sec),104.43,0.00,1592.40,,,,,,108.95,,121.88,131.10,194.63,38.67
Effective Decode Throughput Per User (tokens/sec/user),104.43,0.00,1592.40,,,,,,108.95,,121.88,131.10,194.63,38.67
Effective Latency (CO-aware) (ms),78417.68,78417.68,78417.68,78417.68,78417.68,78417.68,78417.68,78417.68,78417.68,78417.68,78417.68,78417.68,78417.68,0.00
Effective Prefill Concurrency,0.04,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.21
Effective Prefill Throughput (tokens/sec),104.49,0.00,2322.61,,,,,,0.00,,0.00,0.00,2322.61,481.43
Effective Prefill Throughput Per User (tokens/sec/user),104.49,0.00,2322.61,,,,,,0.00,,0.00,0.00,2322.61,481.43
Effective Total Throughput (tokens/sec),208.92,0.00,2322.61,,,,,,109.38,,109.38,109.38,2322.61,458.77
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,3001.00,3001.00,3001.00,3001.00,3001.00,3001.00,3001.00,3001.00,3001.00,3001.00,3001.00,3001.00,3001.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),8.07,8.07,8.07,8.07,8.07,8.07,8.07,8.07,8.07,8.07,8.07,8.07,8.07,0.00
HTTP Connection Overhead (ms),8.07,8.07,8.07,8.07,8.07,8.07,8.07,8.07,8.07,8.07,8.07,8.07,8.07,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),1025.44,1025.44,1025.44,1025.44,1025.44,1025.44,1025.44,1025.44,1025.44,1025.44,1025.44,1025.44,1025.44,0.00
