Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),105.87,0.00,45029.33,,,,,,122.86,,152.21,196.09,455.98,231.28
Active Decode Throughput Per User (tokens/sec/user),105.87,0.00,45029.33,,,,,,122.86,,152.21,196.09,455.98,231.28
Active Prefill Throughput (tokens/sec),2102.67,2102.67,2102.67,,,,,,2102.67,,2102.67,2102.67,2102.67,0.00
Active Prefill Throughput Per User (tokens/sec/user),2102.67,2102.67,2102.67,,,,,,2102.67,,2102.67,2102.67,2102.67,0.00
Active Total Throughput (tokens/sec),679.84,105.87,2102.67,,,,,,105.87,,2102.67,2102.67,2102.67,903.69
Credit-to-Start Latency (ms),1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,0.00
Decode Duration (ms),9650.16,9650.16,9650.16,9650.16,9650.16,9650.16,9650.16,9650.16,9650.16,9650.16,9650.16,9650.16,9650.16,0.00
E2E Output Token Throughput (tokens/sec/user),75.58,75.58,75.58,75.58,75.58,75.58,75.58,75.58,75.58,75.58,75.58,75.58,75.58,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.71,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.45
Effective Decode Throughput (tokens/sec),75.42,0.00,45029.33,,,,,,29.42,,145.07,167.04,413.85,201.00
Effective Decode Throughput Per User (tokens/sec/user),75.42,0.00,45029.33,,,,,,29.42,,145.07,167.04,413.85,201.00
Effective Latency (CO-aware) (ms),13561.73,13561.73,13561.73,13561.73,13561.73,13561.73,13561.73,13561.73,13561.73,13561.73,13561.73,13561.73,13561.73,0.00
Effective Prefill Concurrency,0.29,0.00,1.00,,,,,,0.00,,1.00,1.00,1.00,0.45
Effective Prefill Throughput (tokens/sec),604.22,0.00,2102.67,,,,,,0.00,,2102.67,2102.67,2102.67,951.52
Effective Prefill Throughput Per User (tokens/sec/user),604.22,0.00,2102.67,,,,,,0.00,,2102.67,2102.67,2102.67,951.52
Effective Total Throughput (tokens/sec),679.64,0.00,2102.67,,,,,,105.87,,2102.67,2102.67,2102.67,903.64
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,314.00,314.00,314.00,314.00,314.00,314.00,314.00,314.00,314.00,314.00,314.00,314.00,314.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,0.00
HTTP Connection Overhead (ms),6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),132.30,132.30,132.30,132.30,132.30,132.30,132.30,132.30,132.30,132.30,132.30,132.30,132.30,0.00
HTTP Data Sent (KB),34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),13560.25,13560.25,13560.25,13560.25,13560.25,13560.25,13560.25,13560.25,13560.25,13560.25,13560.25,13560.25,13560.25,0.00
HTTP Receiving (ms),9662.59,9662.59,9662.59,9662.59,9662.59,9662.59,9662.59,9662.59,9662.59,9662.59,9662.59,9662.59,9662.59,0.00
HTTP Sending (ms),6.82,6.82,6.82,6.82,6.82,6.82,6.82,6.82,6.82,6.82,6.82,6.82,6.82,0.00
HTTP Total Time (ms),13566.59,13566.59,13566.59,13566.59,13566.59,13566.59,13566.59,13566.59,13566.59,13566.59,13566.59,13566.59,13566.59,0.00
HTTP Waiting (TTFB) (ms),3890.83,3890.83,3890.83,3890.83,3890.83,3890.83,3890.83,3890.83,3890.83,3890.83,3890.83,3890.83,3890.83,0.00
Input Sequence Length (tokens),8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,0.00
Inter Chunk Latency (ms),24.87,0.00,147.12,9650.16,0.00,0.00,0.00,6.26,23.31,25.92,31.16,117.20,132.59,29.94
Inter Token Latency (ms),9.43,9.43,9.43,9.43,9.43,9.43,9.43,9.43,9.43,9.43,9.43,9.43,9.43,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,0.00
