Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),116.91,9.42,11834.07,,,,,,119.91,,134.47,144.12,221.77,109.27
Active Decode Throughput Per User (tokens/sec/user),58.95,9.42,11338.64,,,,,,59.96,,67.23,72.06,110.88,82.81
Active Prefill Throughput (tokens/sec),4219.84,2109.92,5875.23,,,,,,5875.23,,5875.23,5875.23,5875.23,1868.89
Active Prefill Throughput Per User (tokens/sec/user),2573.73,2109.92,2937.62,,,,,,2937.62,,2937.62,2937.62,2937.62,410.82
Active Total Throughput (tokens/sec),555.98,58.46,5875.23,,,,,,119.95,,2168.38,5875.23,5875.23,1402.33
Credit-to-Start Latency (ms),1.19,1.19,1.19,2.38,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,0.00
Decode Duration (ms),2118.96,2065.37,2172.54,4237.91,2066.44,2070.73,2076.09,2092.16,2118.96,2145.75,2161.83,2167.19,2171.47,53.59
E2E Output Token Throughput (tokens/sec/user),55.43,55.42,55.43,110.85,55.42,55.42,55.42,55.43,55.43,55.43,55.43,55.43,55.43,0.00
Effective Concurrency,2.00,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.07
Effective Decode Concurrency,1.83,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.51
Effective Decode Throughput (tokens/sec),109.84,0.00,11834.07,,,,,,119.14,,134.05,144.12,221.77,109.52
Effective Decode Throughput Per User (tokens/sec/user),55.38,0.00,11338.64,,,,,,59.57,,67.02,72.06,110.88,81.48
Effective Latency (CO-aware) (ms),2310.58,2310.51,2310.65,4621.16,2310.51,2310.52,2310.52,2310.54,2310.58,2310.61,2310.63,2310.64,2310.64,0.07
Effective Prefill Concurrency,0.16,0.00,2.00,,,,,,0.00,,1.00,2.00,2.00,0.51
Effective Prefill Throughput (tokens/sec),445.41,0.00,5875.23,,,,,,0.00,,2109.92,5875.23,5875.23,1431.72
Effective Prefill Throughput Per User (tokens/sec/user),271.66,0.00,2937.62,,,,,,0.00,,2109.92,2937.62,2937.62,801.99
Effective Total Throughput (tokens/sec),555.24,0.00,5875.23,,,,,,119.95,,2168.38,5875.23,5875.23,1401.55
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,127.50,127.00,128.00,255.00,127.01,127.05,127.10,127.25,127.50,127.75,127.90,127.95,127.99,0.50
HTTP Chunks Sent,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),6.17,6.11,6.22,12.33,6.11,6.12,6.12,6.14,6.17,6.20,6.21,6.22,6.22,0.06
HTTP Connection Overhead (ms),6.17,6.11,6.22,12.33,6.11,6.12,6.12,6.14,6.17,6.20,6.21,6.22,6.22,0.06
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),32.02,31.97,32.06,64.03,31.97,31.98,31.98,31.99,32.02,32.04,32.05,32.06,32.06,0.05
HTTP Data Sent (KB),2.10,1.99,2.21,4.20,1.99,2.00,2.01,2.05,2.10,2.15,2.19,2.20,2.21,0.11
