Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),282.96,0.00,55894.91,,,,,,290.31,,413.79,470.82,663.19,140.57
Active Decode Throughput Per User (tokens/sec/user),47.07,0.00,35220.43,,,,,,43.87,,68.72,85.01,128.34,42.60
Active Prefill Throughput (tokens/sec),2576.26,80.51,10191.23,,,,,,1756.96,,5813.22,7929.35,10191.23,2422.15
Active Prefill Throughput Per User (tokens/sec/user),130.34,80.51,338.44,,,,,,109.81,,200.46,255.79,318.48,55.20
Active Total Throughput (tokens/sec),2471.63,58.29,10191.23,,,,,,1780.72,,5981.31,7988.94,10191.23,2355.40
Credit-to-Start Latency (ms),3.82,1.37,8.77,122.27,1.40,1.51,1.58,1.87,3.38,5.02,7.65,8.35,8.66,2.16
Decode Duration (ms),23401.87,16950.60,27012.75,748859.71,17007.74,17361.82,19042.13,21817.39,24107.82,25541.10,26327.01,26607.59,26958.42,2818.34
E2E Output Token Throughput (tokens/sec/user),17.02,8.58,49.24,544.79,8.62,8.70,9.00,10.07,13.44,19.56,29.92,37.97,47.48,9.98
Effective Concurrency,20.27,0.00,32.00,,,,,,22.00,,32.00,32.00,32.00,9.58
Effective Decode Concurrency,6.28,0.00,9.00,,,,,,7.00,,8.00,9.00,9.00,2.30
Effective Decode Throughput (tokens/sec),274.34,0.00,55894.91,,,,,,284.57,,411.41,467.17,659.21,146.70
Effective Decode Throughput Per User (tokens/sec/user),45.64,0.00,35220.43,,,,,,43.34,,68.16,84.21,128.20,42.71
Effective Latency (CO-aware) (ms),75577.62,20762.81,119304.73,2418483.77,21622.51,27454.85,34316.39,52419.09,76414.19,101741.53,113866.88,117700.97,118813.88,29584.27
Effective Prefill Concurrency,13.99,0.00,32.00,,,,,,14.00,,29.00,31.00,32.00,10.33
Effective Prefill Throughput (tokens/sec),2197.20,0.00,10191.23,,,,,,1461.46,,5813.22,7929.35,10191.23,2415.88
Effective Prefill Throughput Per User (tokens/sec/user),111.16,0.00,338.44,,,,,,104.39,,200.46,255.79,318.48,68.78
Effective Total Throughput (tokens/sec),2471.53,0.00,10191.23,,,,,,1780.72,,5981.31,7988.94,10191.23,2355.40
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,355.25,282.00,402.00,11368.00,290.37,311.20,318.00,336.75,361.00,376.25,386.70,390.25,399.21,27.72
HTTP Chunks Sent,1.00,1.00,1.00,32.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),22.91,0.00,27.07,733.20,5.94,19.41,19.64,21.31,24.54,25.72,26.68,26.79,26.99,4.86
HTTP Connection Overhead (ms),22.91,0.00,27.07,733.20,5.94,19.41,19.64,21.31,24.54,25.72,26.68,26.79,26.99,4.86
HTTP Connection Reused (ratio),0.03,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.69,0.17
