Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),106.92,0.00,863.27,,,,,,106.41,,121.74,134.63,179.49,33.23
Active Decode Throughput Per User (tokens/sec/user),106.92,0.00,863.27,,,,,,106.41,,121.74,134.63,179.49,33.23
Active Prefill Throughput (tokens/sec),1977.99,1977.99,1977.99,,,,,,1977.99,,1977.99,1977.99,1977.99,0.00
Active Prefill Throughput Per User (tokens/sec/user),1977.99,1977.99,1977.99,,,,,,1977.99,,1977.99,1977.99,1977.99,0.00
Active Total Throughput (tokens/sec),672.37,106.92,1977.99,,,,,,106.92,,1977.99,1977.99,1977.99,859.22
Credit-to-Start Latency (ms),1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,0.00
Decode Duration (ms),9563.57,9563.57,9563.57,9563.57,9563.57,9563.57,9563.57,9563.57,9563.57,9563.57,9563.57,9563.57,9563.57,0.00
E2E Output Token Throughput (tokens/sec/user),74.71,74.71,74.71,74.71,74.71,74.71,74.71,74.71,74.71,74.71,74.71,74.71,74.71,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.70,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.46
Effective Decode Throughput (tokens/sec),74.59,0.00,863.27,,,,,,101.25,,118.61,129.02,166.98,56.41
Effective Decode Throughput Per User (tokens/sec/user),74.59,0.00,863.27,,,,,,101.25,,118.61,129.02,166.98,56.41
Effective Latency (CO-aware) (ms),13712.72,13712.72,13712.72,13712.72,13712.72,13712.72,13712.72,13712.72,13712.72,13712.72,13712.72,13712.72,13712.72,0.00
Effective Prefill Concurrency,0.30,0.00,1.00,,,,,,0.00,,1.00,1.00,1.00,0.46
Effective Prefill Throughput (tokens/sec),597.58,0.00,1977.99,,,,,,0.00,,1977.99,1977.99,1977.99,908.24
Effective Prefill Throughput Per User (tokens/sec/user),597.58,0.00,1977.99,,,,,,0.00,,1977.99,1977.99,1977.99,908.24
Effective Total Throughput (tokens/sec),672.17,0.00,1977.99,,,,,,106.92,,1977.99,1977.99,1977.99,859.17
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,381.00,381.00,381.00,381.00,381.00,381.00,381.00,381.00,381.00,381.00,381.00,381.00,381.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),8.20,8.20,8.20,8.20,8.20,8.20,8.20,8.20,8.20,8.20,8.20,8.20,8.20,0.00
HTTP Connection Overhead (ms),8.20,8.20,8.20,8.20,8.20,8.20,8.20,8.20,8.20,8.20,8.20,8.20,8.20,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),130.68,130.68,130.68,130.68,130.68,130.68,130.68,130.68,130.68,130.68,130.68,130.68,130.68,0.00
HTTP Data Sent (KB),34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),13710.99,13710.99,13710.99,13710.99,13710.99,13710.99,13710.99,13710.99,13710.99,13710.99,13710.99,13710.99,13710.99,0.00
HTTP Receiving (ms),9567.70,9567.70,9567.70,9567.70,9567.70,9567.70,9567.70,9567.70,9567.70,9567.70,9567.70,9567.70,9567.70,0.00
HTTP Sending (ms),8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,0.00
HTTP Total Time (ms),13719.20,13719.20,13719.20,13719.20,13719.20,13719.20,13719.20,13719.20,13719.20,13719.20,13719.20,13719.20,13719.20,0.00
HTTP Waiting (TTFB) (ms),4134.54,4134.54,4134.54,4134.54,4134.54,4134.54,4134.54,4134.54,4134.54,4134.54,4134.54,4134.54,4134.54,0.00
Input Sequence Length (tokens),8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,0.00
Inter Chunk Latency (ms),24.97,0.00,86.50,9563.57,2.56,17.13,20.30,23.25,24.92,26.43,28.54,32.93,46.35,6.94
Inter Token Latency (ms),9.35,9.35,9.35,9.35,9.35,9.35,9.35,9.35,9.35,9.35,9.35,9.35,9.35,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),106.97,106.97,106.97,106.97,106.97,106.97,106.97,106.97,106.97,106.97,106.97,106.97,106.97,0.00
