Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),141.52,4.02,112886.28,,,,,,136.73,,173.98,185.11,256.05,296.84
Active Decode Throughput Per User (tokens/sec/user),17.70,2.01,14110.79,,,,,,17.09,,21.75,23.14,32.01,37.15
Active Prefill Throughput (tokens/sec),6615.43,895.12,13619.68,,,,,,6781.80,,10654.03,13619.68,13619.68,3349.01
Active Prefill Throughput Per User (tokens/sec/user),1359.09,895.12,3050.18,,,,,,1154.41,,1815.15,2736.87,3050.18,476.17
Active Total Throughput (tokens/sec),159.18,17.80,13619.68,,,,,,141.22,,142.27,142.27,142.27,378.10
Credit-to-Start Latency (ms),17.65,1.07,45.97,282.44,1.07,1.07,1.08,1.22,25.32,29.27,30.70,34.54,43.69,15.18
Decode Duration (ms),462296.28,460281.20,464392.96,7396740.53,460293.30,460341.71,460361.89,460534.42,462413.94,463899.41,464124.50,464258.43,464366.06,1724.78
E2E Output Token Throughput (tokens/sec/user),17.69,17.62,17.76,283.06,17.62,17.62,17.62,17.63,17.69,17.76,17.76,17.76,17.76,0.07
Effective Concurrency,8.00,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,0.08
Effective Decode Concurrency,7.99,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,0.29
Effective Decode Throughput (tokens/sec),141.48,0.00,112886.28,,,,,,136.72,,173.98,185.11,256.05,296.81
Effective Decode Throughput Per User (tokens/sec/user),17.69,0.00,14110.79,,,,,,17.09,,21.75,23.14,32.01,37.15
Effective Latency (CO-aware) (ms),463073.62,461246.75,464999.25,7409177.98,461247.26,461249.31,461300.89,461355.21,463022.47,464765.60,464902.58,464998.91,464999.18,1730.89
Effective Prefill Concurrency,0.01,0.00,8.00,,,,,,0.00,,0.00,0.00,0.00,0.27
Effective Prefill Throughput (tokens/sec),17.69,0.00,13619.68,,,,,,0.00,,0.00,0.00,0.00,382.99
Effective Prefill Throughput Per User (tokens/sec/user),3.63,0.00,3050.18,,,,,,0.00,,0.00,0.00,0.00,74.37
Effective Total Throughput (tokens/sec),159.17,0.00,13619.68,,,,,,141.22,,142.27,142.27,142.27,378.09
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,8173.06,8166.00,8181.00,130769.00,8166.30,8167.50,8168.00,8169.75,8173.50,8177.00,8177.50,8178.75,8180.55,4.23
HTTP Chunks Sent,1.00,1.00,1.00,16.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),4.22,0.00,9.77,67.49,0.00,0.00,0.00,0.00,0.00,9.60,9.76,9.76,9.77,4.78
HTTP Connection Overhead (ms),4.22,0.00,9.77,67.49,0.00,0.00,0.00,0.00,0.00,9.60,9.76,9.76,9.77,4.78
HTTP Connection Reused (ratio),0.56,0.00,1.00,9.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.50
HTTP Data Received (KB),2351.61,2345.45,2360.29,37625.70,2345.57,2346.04,2346.72,2348.83,2351.01,2354.30,2356.64,2357.95,2359.82,4.06
HTTP Data Sent (KB),4.48,3.89,4.76,71.64,3.94,4.16,4.29,4.39,4.48,4.62,4.72,4.73,4.75,0.21
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),463055.82,461217.58,464997.76,7408893.18,461217.86,461218.97,461270.35,461327.83,462998.71,464764.28,464889.81,464980.51,464994.31,1744.24
HTTP Receiving (ms),462296.31,460281.21,464393.00,7396740.92,460293.31,460341.71,460361.89,460534.42,462413.96,463899.43,464124.56,464258.48,464366.10,1724.80
HTTP Sending (ms),4.56,0.20,10.27,72.96,0.20,0.20,0.21,0.24,0.30,10.09,10.17,10.22,10.26,4.89
HTTP Total Time (ms),463060.04,461217.58,465007.53,7408960.67,461217.86,461218.97,461270.35,461327.83,463003.44,464773.98,464894.61,464982.95,465002.61,1748.40
HTTP Waiting (TTFB) (ms),754.96,209.70,1133.44,12079.30,228.56,304.00,378.83,567.30,824.87,959.65,1071.51,1123.67,1131.49,272.27
Input Sequence Length (tokens),1024.00,1024.00,1024.00,16384.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Inter Chunk Latency (ms),56.44,0.00,255.73,7396740.53,0.11,34.89,43.28,48.56,55.67,63.76,69.94,76.34,126.07,17.40
Inter Token Latency (ms),56.44,56.19,56.70,903.03,56.20,56.20,56.20,56.22,56.45,56.64,56.66,56.68,56.69,0.21
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,131072.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
