Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),105.29,0.00,803.75,,,,,,105.48,,122.47,134.05,197.26,28.19
Active Decode Throughput Per User (tokens/sec/user),105.29,0.00,803.75,,,,,,105.48,,122.47,134.05,197.26,28.19
Active Prefill Throughput (tokens/sec),2432.66,2350.77,2520.46,,,,,,2350.77,,2520.46,2520.46,2520.46,84.79
Active Prefill Throughput Per User (tokens/sec/user),2432.66,2350.77,2520.46,,,,,,2350.77,,2520.46,2520.46,2520.46,84.79
Active Total Throughput (tokens/sec),704.56,100.53,2520.46,,,,,,110.53,,2520.46,2520.46,2520.46,1018.56
Credit-to-Start Latency (ms),1.71,1.50,1.92,3.42,1.50,1.52,1.54,1.61,1.71,1.82,1.88,1.90,1.92,0.21
Decode Duration (ms),9707.22,9250.26,10164.19,19414.45,9259.40,9295.96,9341.65,9478.74,9707.22,9935.71,10072.80,10118.49,10155.05,456.96
E2E Output Token Throughput (tokens/sec/user),78.33,76.26,80.41,156.67,76.30,76.47,76.68,77.30,78.33,79.37,79.99,80.20,80.37,2.07
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.74,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.44
Effective Decode Throughput (tokens/sec),78.16,0.00,803.75,,,,,,99.79,,118.70,127.18,185.76,52.06
Effective Decode Throughput Per User (tokens/sec/user),78.16,0.00,803.75,,,,,,99.79,,118.70,127.18,185.76,52.06
Effective Latency (CO-aware) (ms),13080.17,12742.10,13418.25,26160.35,12748.86,12775.91,12809.72,12911.14,13080.17,13249.21,13350.63,13384.44,13411.49,338.07
Effective Prefill Concurrency,0.26,0.00,1.00,,,,,,0.00,,1.00,1.00,1.00,0.44
Effective Prefill Throughput (tokens/sec),626.18,0.00,2520.46,,,,,,0.00,,2520.46,2520.46,2520.46,1064.44
Effective Prefill Throughput Per User (tokens/sec/user),626.18,0.00,2520.46,,,,,,0.00,,2520.46,2520.46,2520.46,1064.44
Effective Total Throughput (tokens/sec),704.34,0.00,2520.46,,,,,,110.53,,2520.46,2520.46,2520.46,1018.48
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,391.00,371.00,411.00,782.00,371.40,373.00,375.00,381.00,391.00,401.00,407.00,409.00,410.60,20.00
HTTP Chunks Sent,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),132.33,127.23,137.43,264.66,127.33,127.74,128.25,129.78,132.33,134.88,136.41,136.92,137.33,5.10
HTTP Data Sent (KB),32.62,30.82,34.41,65.23,30.86,31.00,31.18,31.72,32.62,33.51,34.05,34.23,34.38,1.80
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),13078.38,12740.08,13416.67,26156.76,12746.85,12773.91,12807.74,12909.23,13078.38,13247.53,13349.02,13382.85,13409.91,338.30
HTTP Receiving (ms),9710.96,9255.36,10166.56,19421.92,9264.48,9300.92,9346.48,9483.16,9710.96,9938.76,10075.44,10121.00,10157.44,455.60
HTTP Sending (ms),0.18,0.12,0.25,0.37,0.13,0.13,0.14,0.15,0.18,0.21,0.23,0.24,0.24,0.06
HTTP Total Time (ms),13078.38,12740.08,13416.67,26156.76,12746.85,12773.91,12807.74,12909.23,13078.38,13247.53,13349.02,13382.85,13409.91,338.30
HTTP Waiting (TTFB) (ms),3367.23,3249.99,3484.47,6734.47,3252.34,3261.72,3273.44,3308.61,3367.23,3425.85,3461.03,3472.75,3482.13,117.24
Input Sequence Length (tokens),8192.00,8192.00,8192.00,16384.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Inter Chunk Latency (ms),24.79,0.00,87.84,19414.45,6.00,16.18,20.19,23.09,24.62,26.24,28.73,31.76,44.22,6.51
Inter Token Latency (ms),9.49,9.04,9.95,18.99,9.05,9.09,9.13,9.27,9.49,9.72,9.86,9.90,9.94,0.45
OSL Mismatch Diff % (%),-0.05,-0.10,0.00,-0.10,-0.10,-0.09,-0.09,-0.07,-0.05,-0.02,-0.01,-0.00,-0.00,0.05
Output Sequence Length (tokens),1023.50,1023.00,1024.00,2047.00,1023.01,1023.05,1023.10,1023.25,1023.50,1023.75,1023.90,1023.95,1023.99,0.50
Output Token Count (tokens),501.00,501.00,501.00,501.00,501.00,501.00,501.00,501.00,501.00,501.00,501.00,501.00,501.00,0.00
Output Token Throughput Per User (tokens/sec/user),105.57,100.55,110.59,211.14,100.65,101.05,101.55,103.06,105.57,108.08,109.59,110.09,110.49,5.02
Prefill Throughput Per User (tokens/sec/user),2435.61,2350.77,2520.46,4871.23,2352.46,2359.25,2367.74,2393.19,2435.61,2478.04,2503.49,2511.97,2518.76,84.85
Reasoning Token Count (tokens),773.00,522.00,1024.00,1546.00,527.02,547.10,572.20,647.50,773.00,898.50,973.80,998.90,1018.98,251.00
Request Latency (ms),13074.73,12735.08,13414.39,26149.47,12741.87,12769.05,12803.01,12904.91,13074.73,13244.56,13346.46,13380.42,13407.60,339.65
Time to First Output Token (ms),8220.42,8220.42,8220.42,8220.42,8220.42,8220.42,8220.42,8220.42,8220.42,8220.42,8220.42,8220.42,8220.42,0.00
Time to First Token (ms),3367.51,3250.20,3484.82,6735.02,3252.55,3261.93,3273.66,3308.86,3367.51,3426.17,3461.36,3473.09,3482.47,117.31
Time to Second Token (ms),31.57,25.24,37.90,63.13,25.36,25.87,26.50,28.40,31.57,34.73,36.63,37.26,37.77,6.33
Tokens In Flight (tokens),8567.86,0.00,9216.00,,,,,,8522.12,,9077.90,9145.20,9200.04,369.74

Metric,Value
Benchmark Duration (sec),26.16
Input Token Throughput (tokens/sec),626.18
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),78.23
Request Count,2.00
Request Throughput (requests/sec),0.08
Total Input Sequence Length (tokens),16384.00
Total Output Sequence Length (tokens),2047.00
Total Output Tokens (tokens),501.00
Total Reasoning Tokens (tokens),1546.00
Total Token Throughput (tokens/sec),704.42


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
