Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),41.63,0.00,9003.57,,,,,,41.99,,50.13,57.47,101.65,18.56
Active Decode Throughput Per User (tokens/sec/user),41.63,0.00,9003.57,,,,,,41.99,,50.13,57.47,101.65,18.56
Active Prefill Throughput (tokens/sec),5929.21,5887.29,5992.63,,,,,,5902.98,,5992.63,5992.63,5992.63,40.23
Active Prefill Throughput Per User (tokens/sec/user),5929.21,5887.29,5992.63,,,,,,5902.98,,5992.63,5992.63,5992.63,40.23
Active Total Throughput (tokens/sec),82.69,41.36,5992.63,,,,,,41.83,,41.96,41.96,41.96,489.94
Credit-to-Start Latency (ms),23.20,22.43,25.00,92.78,22.44,22.46,22.49,22.59,22.67,23.28,24.31,24.66,24.93,1.05
Decode Duration (ms),196755.03,195205.18,198053.07,787020.11,195223.92,195298.88,195392.58,195673.69,196880.93,197962.27,198016.75,198034.91,198049.44,1257.79
E2E Output Token Throughput (tokens/sec/user),41.35,41.07,41.67,165.39,41.07,41.08,41.08,41.09,41.32,41.57,41.63,41.65,41.67,0.26
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.99,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.08
Effective Decode Throughput (tokens/sec),41.33,0.00,9003.57,,,,,,41.94,,50.09,57.39,101.40,18.82
Effective Decode Throughput Per User (tokens/sec/user),41.33,0.00,9003.57,,,,,,41.94,,50.09,57.39,101.40,18.82
Effective Latency (CO-aware) (ms),198159.86,196608.10,199469.54,792639.43,196626.44,196699.78,196791.46,197066.50,198280.90,199374.25,199431.42,199450.48,199465.73,1265.55
Effective Prefill Concurrency,0.01,0.00,1.00,,,,,,0.00,,0.00,0.00,0.00,0.08
Effective Prefill Throughput (tokens/sec),41.34,0.00,5992.63,,,,,,0.00,,0.00,0.00,0.00,493.35
Effective Prefill Throughput Per User (tokens/sec/user),41.34,0.00,5992.63,,,,,,0.00,,0.00,0.00,0.00,493.35
Effective Total Throughput (tokens/sec),82.67,0.00,5992.63,,,,,,41.83,,41.96,41.96,41.96,489.88
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,7906.50,7848.00,8047.00,31626.00,7848.39,7849.95,7851.90,7857.75,7865.50,7914.25,7993.90,8020.45,8041.69,81.49
HTTP Chunks Sent,1.00,1.00,1.00,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
