Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),42.06,0.00,7695.20,,,,,,41.72,,49.10,55.22,102.05,17.24
Active Decode Throughput Per User (tokens/sec/user),42.06,0.00,7695.20,,,,,,41.72,,49.10,55.22,102.05,17.24
Active Prefill Throughput (tokens/sec),5653.12,5653.12,5653.12,,,,,,5653.12,,5653.12,5653.12,5653.12,0.00
Active Prefill Throughput Per User (tokens/sec/user),5653.12,5653.12,5653.12,,,,,,5653.12,,5653.12,5653.12,5653.12,0.00
Active Total Throughput (tokens/sec),83.52,42.06,5653.12,,,,,,42.06,,42.06,42.06,42.06,480.54
Credit-to-Start Latency (ms),1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,0.00
Decode Duration (ms),194723.99,194723.99,194723.99,194723.99,194723.99,194723.99,194723.99,194723.99,194723.99,194723.99,194723.99,194723.99,194723.99,0.00
E2E Output Token Throughput (tokens/sec/user),41.76,41.76,41.76,41.76,41.76,41.76,41.76,41.76,41.76,41.76,41.76,41.76,41.76,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.99,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.09
Effective Decode Throughput (tokens/sec),41.75,0.00,7695.20,,,,,,41.69,,49.06,55.18,100.40,17.56
Effective Decode Throughput Per User (tokens/sec/user),41.75,0.00,7695.20,,,,,,41.69,,49.06,55.18,100.40,17.56
Effective Latency (CO-aware) (ms),196184.60,196184.60,196184.60,196184.60,196184.60,196184.60,196184.60,196184.60,196184.60,196184.60,196184.60,196184.60,196184.60,0.00
Effective Prefill Concurrency,0.01,0.00,1.00,,,,,,0.00,,0.00,0.00,0.00,0.09
Effective Prefill Throughput (tokens/sec),41.77,0.00,5653.12,,,,,,0.00,,0.00,0.00,0.00,484.12
Effective Prefill Throughput Per User (tokens/sec/user),41.77,0.00,5653.12,,,,,,0.00,,0.00,0.00,0.00,484.12
Effective Total Throughput (tokens/sec),83.51,0.00,5653.12,,,,,,42.06,,42.06,42.06,42.06,480.52
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,8099.00,8099.00,8099.00,8099.00,8099.00,8099.00,8099.00,8099.00,8099.00,8099.00,8099.00,8099.00,8099.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),41.96,41.96,41.96,41.96,41.96,41.96,41.96,41.96,41.96,41.96,41.96,41.96,41.96,0.00
HTTP Connection Overhead (ms),41.96,41.96,41.96,41.96,41.96,41.96,41.96,41.96,41.96,41.96,41.96,41.96,41.96,0.00
