Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),43.55,0.00,21928.75,,,,,,43.49,,55.71,63.45,93.44,66.73
Active Decode Throughput Per User (tokens/sec/user),43.55,0.00,21928.75,,,,,,43.49,,55.71,63.45,93.44,66.73
Active Prefill Throughput (tokens/sec),419.45,419.45,419.45,,,,,,419.45,,419.45,419.45,419.45,0.00
Active Prefill Throughput Per User (tokens/sec/user),419.45,419.45,419.45,,,,,,419.45,,419.45,419.45,419.45,0.00
Active Total Throughput (tokens/sec),78.93,43.55,419.45,,,,,,43.55,,43.55,419.45,419.45,109.75
Credit-to-Start Latency (ms),1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,0.00
Decode Duration (ms),188074.74,188074.74,188074.74,188074.74,188074.74,188074.74,188074.74,188074.74,188074.74,188074.74,188074.74,188074.74,188074.74,0.00
E2E Output Token Throughput (tokens/sec/user),39.46,39.46,39.46,39.46,39.46,39.46,39.46,39.46,39.46,39.46,39.46,39.46,39.46,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.91,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.29
Effective Decode Throughput (tokens/sec),39.45,0.00,21928.75,,,,,,42.68,,54.72,62.27,90.94,64.77
Effective Decode Throughput Per User (tokens/sec/user),39.45,0.00,21928.75,,,,,,42.68,,54.72,62.27,90.94,64.77
Effective Latency (CO-aware) (ms),207613.53,207613.53,207613.53,207613.53,207613.53,207613.53,207613.53,207613.53,207613.53,207613.53,207613.53,207613.53,207613.53,0.00
Effective Prefill Concurrency,0.09,0.00,1.00,,,,,,0.00,,0.00,1.00,1.00,0.29
Effective Prefill Throughput (tokens/sec),39.47,0.00,419.45,,,,,,0.00,,0.00,419.45,419.45,122.46
Effective Prefill Throughput Per User (tokens/sec/user),39.47,0.00,419.45,,,,,,0.00,,0.00,419.45,419.45,122.46
Effective Total Throughput (tokens/sec),78.92,0.00,419.45,,,,,,43.55,,43.55,419.45,419.45,109.75
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,7900.00,7900.00,7900.00,7900.00,7900.00,7900.00,7900.00,7900.00,7900.00,7900.00,7900.00,7900.00,7900.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),7.20,7.20,7.20,7.20,7.20,7.20,7.20,7.20,7.20,7.20,7.20,7.20,7.20,0.00
HTTP Connection Overhead (ms),7.20,7.20,7.20,7.20,7.20,7.20,7.20,7.20,7.20,7.20,7.20,7.20,7.20,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,0.00
HTTP Data Sent (KB),34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),207612.09,207612.09,207612.09,207612.09,207612.09,207612.09,207612.09,207612.09,207612.09,207612.09,207612.09,207612.09,207612.09,0.00
HTTP Receiving (ms),188074.79,188074.79,188074.79,188074.79,188074.79,188074.79,188074.79,188074.79,188074.79,188074.79,188074.79,188074.79,188074.79,0.00
HTTP Sending (ms),7.55,7.55,7.55,7.55,7.55,7.55,7.55,7.55,7.55,7.55,7.55,7.55,7.55,0.00
HTTP Total Time (ms),207619.30,207619.30,207619.30,207619.30,207619.30,207619.30,207619.30,207619.30,207619.30,207619.30,207619.30,207619.30,207619.30,0.00
HTTP Waiting (TTFB) (ms),19529.75,19529.75,19529.75,19529.75,19529.75,19529.75,19529.75,19529.75,19529.75,19529.75,19529.75,19529.75,19529.75,0.00
Input Sequence Length (tokens),8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,0.00
Inter Chunk Latency (ms),22.96,0.00,469.46,188074.74,0.00,3.32,13.82,19.66,22.67,25.18,29.97,34.60,84.32,13.14
Inter Token Latency (ms),22.96,22.96,22.96,22.96,22.96,22.96,22.96,22.96,22.96,22.96,22.96,22.96,22.96,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),43.55,43.55,43.55,43.55,43.55,43.55,43.55,43.55,43.55,43.55,43.55,43.55,43.55,0.00
Prefill Throughput Per User (tokens/sec/user),419.45,419.45,419.45,419.45,419.45,419.45,419.45,419.45,419.45,419.45,419.45,419.45,419.45,0.00
Request Latency (ms),207612.27,207612.27,207612.27,207612.27,207612.27,207612.27,207612.27,207612.27,207612.27,207612.27,207612.27,207612.27,207612.27,0.00
Time to First Output Token (ms),19537.53,19537.53,19537.53,19537.53,19537.53,19537.53,19537.53,19537.53,19537.53,19537.53,19537.53,19537.53,19537.53,0.00
Time to First Token (ms),19537.53,19537.53,19537.53,19537.53,19537.53,19537.53,19537.53,19537.53,19537.53,19537.53,19537.53,19537.53,19537.53,0.00
Time to Second Token (ms),20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.46,0.00
Tokens In Flight (tokens),11998.28,0.00,16387.00,,,,,,12021.00,,15540.00,15965.00,16302.00,2564.26
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,0.00
