Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),41.34,0.00,7537.93,,,,,,41.88,,51.06,58.32,87.24,16.33
Active Decode Throughput Per User (tokens/sec/user),41.34,0.00,7537.93,,,,,,41.88,,51.06,58.32,87.24,16.33
Active Prefill Throughput (tokens/sec),5722.95,5722.95,5722.95,,,,,,5722.95,,5722.95,5722.95,5722.95,0.00
Active Prefill Throughput Per User (tokens/sec/user),5722.95,5722.95,5722.95,,,,,,5722.95,,5722.95,5722.95,5722.95,0.00
Active Total Throughput (tokens/sec),82.10,41.34,5722.95,,,,,,41.34,,41.34,41.34,41.34,479.52
Credit-to-Start Latency (ms),1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,0.00
Decode Duration (ms),198152.60,198152.60,198152.60,198152.60,198152.60,198152.60,198152.60,198152.60,198152.60,198152.60,198152.60,198152.60,198152.60,0.00
E2E Output Token Throughput (tokens/sec/user),41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,41.05,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.99,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.09
Effective Decode Throughput (tokens/sec),41.04,0.00,7537.93,,,,,,41.84,,50.99,58.24,87.16,16.65
Effective Decode Throughput Per User (tokens/sec/user),41.04,0.00,7537.93,,,,,,41.84,,50.99,58.24,87.16,16.65
Effective Latency (CO-aware) (ms),199585.96,199585.96,199585.96,199585.96,199585.96,199585.96,199585.96,199585.96,199585.96,199585.96,199585.96,199585.96,199585.96,0.00
Effective Prefill Concurrency,0.01,0.00,1.00,,,,,,0.00,,0.00,0.00,0.00,0.08
Effective Prefill Throughput (tokens/sec),41.06,0.00,5722.95,,,,,,0.00,,0.00,0.00,0.00,482.98
Effective Prefill Throughput Per User (tokens/sec/user),41.06,0.00,5722.95,,,,,,0.00,,0.00,0.00,0.00,482.98
Effective Total Throughput (tokens/sec),82.09,0.00,5722.95,,,,,,41.34,,41.34,41.34,41.34,479.50
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
