Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),197.07,0.00,3468.08,,,,,,207.39,,230.10,242.08,339.71,56.63
Active Decode Throughput Per User (tokens/sec/user),105.19,0.00,1734.04,,,,,,105.01,,125.09,136.86,181.71,27.64
Active Prefill Throughput (tokens/sec),2545.99,1273.00,3747.22,,,,,,3747.22,,3747.22,3747.22,3747.22,1236.59
Active Prefill Throughput Per User (tokens/sec/user),1582.01,1273.00,1873.61,,,,,,1873.61,,1873.61,1873.61,1873.61,300.18
Active Total Throughput (tokens/sec),379.20,102.44,3747.22,,,,,,209.73,,209.73,1380.28,3747.22,708.15
Credit-to-Start Latency (ms),6.10,1.55,10.65,12.20,1.64,2.00,2.46,3.82,6.10,8.38,9.74,10.20,10.56,4.55
Decode Duration (ms),78056.33,76214.05,79898.60,156112.65,76250.90,76398.28,76582.51,77135.19,78056.33,78977.47,79530.15,79714.38,79861.76,1842.28
E2E Output Token Throughput (tokens/sec/user),98.84,94.85,102.84,197.69,94.93,95.25,95.65,96.85,98.84,100.84,102.04,102.44,102.76,3.99
Effective Concurrency,1.92,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.27
Effective Decode Concurrency,1.81,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.48
Effective Decode Throughput (tokens/sec),189.47,0.00,3468.08,,,,,,206.84,,229.56,241.07,332.84,67.26
Effective Decode Throughput Per User (tokens/sec/user),101.13,0.00,1734.04,,,,,,104.70,,124.58,136.61,180.84,33.83
Effective Latency (CO-aware) (ms),82951.47,79538.63,86364.30,165902.93,79606.89,79879.91,80221.20,81245.05,82951.47,84657.88,85681.73,86023.02,86296.04,3412.84
Effective Prefill Concurrency,0.11,0.00,2.00,,,,,,0.00,,0.00,1.00,2.00,0.42
Effective Prefill Throughput (tokens/sec),189.69,0.00,3747.22,,,,,,0.00,,0.00,1273.00,3747.22,748.92
