Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),50.55,0.00,16771.79,,,,,,51.78,,63.35,73.08,122.45,32.48
Active Decode Throughput Per User (tokens/sec/user),50.55,0.00,16771.79,,,,,,51.78,,63.35,73.08,122.45,32.48
Active Prefill Throughput (tokens/sec),4459.15,4459.15,4459.15,,,,,,4459.15,,4459.15,4459.15,4459.15,0.00
Active Prefill Throughput Per User (tokens/sec/user),4459.15,4459.15,4459.15,,,,,,4459.15,,4459.15,4459.15,4459.15,0.00
Active Total Throughput (tokens/sec),56.81,50.55,4459.15,,,,,,50.55,,50.55,50.55,50.55,165.97
Credit-to-Start Latency (ms),1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,0.00
Decode Duration (ms),162028.85,162028.85,162028.85,162028.85,162028.85,162028.85,162028.85,162028.85,162028.85,162028.85,162028.85,162028.85,162028.85,0.00
E2E Output Token Throughput (tokens/sec/user),50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.04
Effective Decode Throughput (tokens/sec),50.47,0.00,16771.79,,,,,,51.76,,63.33,73.04,122.22,32.52
Effective Decode Throughput Per User (tokens/sec/user),50.47,0.00,16771.79,,,,,,51.76,,63.33,73.04,122.22,32.52
Effective Latency (CO-aware) (ms),162263.74,162263.74,162263.74,162263.74,162263.74,162263.74,162263.74,162263.74,162263.74,162263.74,162263.74,162263.74,162263.74,0.00
Effective Prefill Concurrency,0.00,0.00,1.00,,,,,,0.00,,0.00,0.00,0.00,0.04
Effective Prefill Throughput (tokens/sec),6.33,0.00,4459.15,,,,,,0.00,,0.00,0.00,0.00,167.87
Effective Prefill Throughput Per User (tokens/sec/user),6.33,0.00,4459.15,,,,,,0.00,,0.00,0.00,0.00,167.87
Effective Total Throughput (tokens/sec),56.80,0.00,4459.15,,,,,,50.55,,50.55,50.55,50.55,165.96
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,7720.00,7720.00,7720.00,7720.00,7720.00,7720.00,7720.00,7720.00,7720.00,7720.00,7720.00,7720.00,7720.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),24.48,24.48,24.48,24.48,24.48,24.48,24.48,24.48,24.48,24.48,24.48,24.48,24.48,0.00
HTTP Connection Overhead (ms),24.48,24.48,24.48,24.48,24.48,24.48,24.48,24.48,24.48,24.48,24.48,24.48,24.48,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,0.00
HTTP Data Sent (KB),4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),162262.21,162262.21,162262.21,162262.21,162262.21,162262.21,162262.21,162262.21,162262.21,162262.21,162262.21,162262.21,162262.21,0.00
HTTP Receiving (ms),162032.29,162032.29,162032.29,162032.29,162032.29,162032.29,162032.29,162032.29,162032.29,162032.29,162032.29,162032.29,162032.29,0.00
HTTP Sending (ms),25.04,25.04,25.04,25.04,25.04,25.04,25.04,25.04,25.04,25.04,25.04,25.04,25.04,0.00
HTTP Total Time (ms),162286.69,162286.69,162286.69,162286.69,162286.69,162286.69,162286.69,162286.69,162286.69,162286.69,162286.69,162286.69,162286.69,0.00
HTTP Waiting (TTFB) (ms),204.88,204.88,204.88,204.88,204.88,204.88,204.88,204.88,204.88,204.88,204.88,204.88,204.88,0.00
Input Sequence Length (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Inter Chunk Latency (ms),19.78,0.00,176.27,162028.85,0.00,0.00,9.70,17.30,19.49,21.47,25.58,34.58,60.28,11.25
Inter Token Latency (ms),19.78,19.78,19.78,19.78,19.78,19.78,19.78,19.78,19.78,19.78,19.78,19.78,19.78,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,0.00
Prefill Throughput Per User (tokens/sec/user),4459.15,4459.15,4459.15,4459.15,4459.15,4459.15,4459.15,4459.15,4459.15,4459.15,4459.15,4459.15,4459.15,0.00
Request Latency (ms),162259.16,162259.16,162259.16,162259.16,162259.16,162259.16,162259.16,162259.16,162259.16,162259.16,162259.16,162259.16,162259.16,0.00
Time to First Output Token (ms),230.31,230.31,230.31,230.31,230.31,230.31,230.31,230.31,230.31,230.31,230.31,230.31,230.31,0.00
Time to First Token (ms),230.31,230.31,230.31,230.31,230.31,230.31,230.31,230.31,230.31,230.31,230.31,230.31,230.31,0.00
Time to Second Token (ms),14.26,14.26,14.26,14.26,14.26,14.26,14.26,14.26,14.26,14.26,14.26,14.26,14.26,0.00
Tokens In Flight (tokens),5232.89,0.00,9219.00,,,,,,5291.00,,8458.00,8840.00,9143.00,2366.47
