Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),202.08,0.00,3449.14,,,,,,206.81,,229.82,243.90,311.56,50.82
Active Decode Throughput Per User (tokens/sec/user),105.27,0.00,1740.15,,,,,,104.43,,122.33,133.93,161.37,25.96
Active Prefill Throughput (tokens/sec),396.20,198.10,396.61,,,,,,396.61,,396.61,396.61,396.61,8.92
Active Prefill Throughput Per User (tokens/sec/user),198.30,198.10,198.30,,,,,,198.30,,198.30,198.30,198.30,0.01
Active Total Throughput (tokens/sec),213.74,101.16,396.61,,,,,,209.34,,209.34,396.61,396.61,53.10
Credit-to-Start Latency (ms),4.32,1.42,7.22,8.64,1.48,1.71,2.00,2.87,4.32,5.77,6.64,6.93,7.16,2.90
Decode Duration (ms),78236.33,75512.56,80960.09,156472.66,75567.04,75784.94,76057.32,76874.45,78236.33,79598.21,80415.34,80687.72,80905.62,2723.76
E2E Output Token Throughput (tokens/sec/user),98.20,95.11,101.29,196.40,95.17,95.42,95.73,96.66,98.20,99.74,100.67,100.98,101.23,3.09
Effective Concurrency,1.94,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.24
Effective Decode Concurrency,1.82,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.52
Effective Decode Throughput (tokens/sec),189.94,0.00,3449.14,,,,,,205.41,,229.08,241.98,307.61,68.81
Effective Decode Throughput Per User (tokens/sec/user),98.95,0.00,1740.15,,,,,,103.82,,120.76,133.09,160.24,35.49
Effective Latency (CO-aware) (ms),83414.31,80699.97,86128.66,166828.63,80754.26,80971.40,81242.84,82057.14,83414.31,84771.48,85585.79,85857.22,86074.37,2714.34
Effective Prefill Concurrency,0.12,0.00,2.00,,,,,,0.00,,0.00,2.00,2.00,0.47
Effective Prefill Throughput (tokens/sec),23.78,0.00,396.61,,,,,,0.00,,0.00,396.61,396.61,94.12
Effective Prefill Throughput Per User (tokens/sec/user),11.90,0.00,198.30,,,,,,0.00,,0.00,198.30,198.30,47.10
Effective Total Throughput (tokens/sec),213.71,0.00,396.61,,,,,,209.34,,209.34,396.61,396.61,53.15
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2332.00,2240.00,2424.00,4664.00,2241.84,2249.20,2258.40,2286.00,2332.00,2378.00,2405.60,2414.80,2422.16,92.00
HTTP Chunks Sent,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),7.16,0.00,14.31,14.31,0.14,0.72,1.43,3.58,7.16,10.74,12.88,13.60,14.17,7.16
HTTP Connection Overhead (ms),7.16,0.00,14.31,14.31,0.14,0.72,1.43,3.58,7.16,10.74,12.88,13.60,14.17,7.16
HTTP Connection Reused (ratio),0.50,0.00,1.00,1.00,0.01,0.05,0.10,0.25,0.50,0.75,0.90,0.95,0.99,0.50
HTTP Data Received (KB),779.08,753.02,805.14,1558.16,753.55,755.63,758.24,766.05,779.08,792.11,799.92,802.53,804.61,26.06
HTTP Data Sent (KB),4.27,4.00,4.54,8.55,4.01,4.03,4.06,4.14,4.27,4.41,4.49,4.52,4.54,0.27
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),83409.83,80698.29,86121.36,166819.65,80752.52,80969.44,81240.60,82054.06,83409.83,84765.60,85579.06,85850.21,86067.13,2711.54
HTTP Receiving (ms),78246.20,75529.55,80962.84,156492.39,75583.89,75801.22,76072.88,76887.87,78246.20,79604.52,80419.51,80691.17,80908.51,2716.64
HTTP Sending (ms),7.47,0.19,14.75,14.94,0.34,0.92,1.65,3.83,7.47,11.11,13.30,14.02,14.61,7.28
HTTP Total Time (ms),83416.98,80712.60,86121.36,166833.97,80766.69,80983.04,81253.48,82064.79,83416.98,84769.17,85580.49,85850.93,86067.28,2704.38
HTTP Waiting (TTFB) (ms),5156.16,5153.98,5158.33,10312.32,5154.03,5154.20,5154.42,5155.07,5156.16,5157.25,5157.90,5158.12,5158.29,2.18
Input Sequence Length (tokens),1024.00,1024.00,1024.00,2048.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Inter Chunk Latency (ms),33.36,0.00,109.78,156472.66,8.83,24.65,27.76,31.49,33.38,35.11,37.83,40.96,61.28,7.33
Inter Token Latency (ms),9.56,9.24,9.89,19.13,9.25,9.27,9.31,9.40,9.56,9.72,9.82,9.85,9.88,0.32
OSL Mismatch Diff % (%),-0.13,-0.24,-0.01,-0.26,-0.24,-0.23,-0.22,-0.19,-0.13,-0.07,-0.04,-0.02,-0.01,0.12
