Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),107.67,0.00,982.49,,,,,,107.95,,118.46,125.86,184.21,28.07
Active Decode Throughput Per User (tokens/sec/user),107.67,0.00,982.49,,,,,,107.95,,118.46,125.86,184.21,28.07
Active Prefill Throughput (tokens/sec),2307.22,2307.22,2307.22,,,,,,2307.22,,2307.22,2307.22,2307.22,0.00
Active Prefill Throughput Per User (tokens/sec/user),2307.22,2307.22,2307.22,,,,,,2307.22,,2307.22,2307.22,2307.22,0.00
Active Total Throughput (tokens/sec),706.26,107.67,2307.22,,,,,,107.67,,2307.22,2307.22,2307.22,978.94
Credit-to-Start Latency (ms),1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,0.00
Decode Duration (ms),9493.81,9493.81,9493.81,9493.81,9493.81,9493.81,9493.81,9493.81,9493.81,9493.81,9493.81,9493.81,9493.81,0.00
E2E Output Token Throughput (tokens/sec/user),78.49,78.49,78.49,78.49,78.49,78.49,78.49,78.49,78.49,78.49,78.49,78.49,78.49,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.73,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.45
Effective Decode Throughput (tokens/sec),78.34,0.00,982.49,,,,,,104.14,,117.14,121.96,177.31,53.58
Effective Decode Throughput Per User (tokens/sec/user),78.34,0.00,982.49,,,,,,104.14,,117.14,121.96,177.31,53.58
Effective Latency (CO-aware) (ms),13054.70,13054.70,13054.70,13054.70,13054.70,13054.70,13054.70,13054.70,13054.70,13054.70,13054.70,13054.70,13054.70,0.00
Effective Prefill Concurrency,0.27,0.00,1.00,,,,,,0.00,,1.00,1.00,1.00,0.45
Effective Prefill Throughput (tokens/sec),627.68,0.00,2307.22,,,,,,0.00,,2307.22,2307.22,2307.22,1026.75
Effective Prefill Throughput Per User (tokens/sec/user),627.68,0.00,2307.22,,,,,,0.00,,2307.22,2307.22,2307.22,1026.75
Effective Total Throughput (tokens/sec),706.02,0.00,2307.22,,,,,,107.67,,2307.22,2307.22,2307.22,978.86
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,380.00,380.00,380.00,380.00,380.00,380.00,380.00,380.00,380.00,380.00,380.00,380.00,380.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),19.11,19.11,19.11,19.11,19.11,19.11,19.11,19.11,19.11,19.11,19.11,19.11,19.11,0.00
