Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),391.44,0.00,265744.05,,,,,,409.14,,505.49,537.65,719.25,498.50
Active Decode Throughput Per User (tokens/sec/user),32.53,0.00,43827.45,,,,,,28.78,,41.33,54.18,95.56,81.84
Active Prefill Throughput (tokens/sec),1922.56,120.19,6086.57,,,,,,1275.86,,4524.74,6086.57,6086.57,1687.55
Active Prefill Throughput Per User (tokens/sec/user),189.94,120.19,1561.83,,,,,,159.48,,301.65,380.41,380.41,73.08
Active Total Throughput (tokens/sec),770.93,27.51,6086.57,,,,,,475.94,,1516.96,3061.13,6086.57,985.61
Credit-to-Start Latency (ms),3.16,1.31,17.48,50.60,1.32,1.37,1.40,1.43,1.55,3.21,4.98,8.51,15.69,3.90
Decode Duration (ms),275834.69,252488.16,297631.17,4413355.00,252680.80,253451.38,260246.99,268409.84,279385.01,281857.87,289671.45,295528.84,297210.70,12079.05
E2E Output Token Throughput (tokens/sec/user),26.44,24.08,31.78,423.08,24.10,24.19,24.31,24.60,25.54,27.45,30.24,31.33,31.69,2.43
Effective Concurrency,14.69,0.00,16.00,,,,,,16.00,,16.00,16.00,16.00,2.91
Effective Decode Concurrency,12.98,0.00,16.00,,,,,,16.00,,16.00,16.00,16.00,4.47
Effective Decode Throughput (tokens/sec),385.38,0.00,265744.05,,,,,,407.51,,504.97,536.94,719.05,496.98
Effective Decode Throughput Per User (tokens/sec/user),32.02,0.00,43827.45,,,,,,28.70,,41.14,53.92,95.25,81.31
Effective Latency (CO-aware) (ms),312172.48,257734.72,339979.42,4994759.63,258476.64,261444.35,271110.39,298590.92,320687.66,333010.63,336916.20,338616.22,339706.78,26405.49
Effective Prefill Concurrency,1.71,0.00,16.00,,,,,,0.00,,8.00,13.00,16.00,4.00
Effective Prefill Throughput (tokens/sec),385.51,0.00,6086.57,,,,,,0.00,,1275.86,2965.72,6086.57,1078.70
Effective Prefill Throughput Per User (tokens/sec/user),38.09,0.00,1561.83,,,,,,0.00,,159.48,228.13,380.41,82.79
Effective Total Throughput (tokens/sec),770.89,0.00,6086.57,,,,,,475.94,,1516.96,3061.13,6086.57,985.60
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,4271.94,4067.00,4713.00,68351.00,4073.45,4099.25,4118.50,4167.50,4240.50,4323.00,4443.50,4585.50,4687.50,160.32
HTTP Chunks Sent,1.00,1.00,1.00,16.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),11.60,0.00,14.29,185.59,1.32,6.61,9.45,10.86,12.78,13.45,13.95,14.17,14.27,3.37
HTTP Connection Overhead (ms),11.60,0.00,14.29,185.59,1.32,6.61,9.45,10.86,12.78,13.45,13.95,14.17,14.27,3.37
HTTP Connection Reused (ratio),0.06,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.85,0.24
HTTP Data Received (KB),1224.98,1177.13,1340.77,19599.70,1177.52,1179.05,1179.82,1196.40,1207.87,1244.63,1275.90,1311.37,1334.89,44.17
HTTP Data Sent (KB),33.82,30.82,34.98,541.06,31.05,31.98,32.74,33.40,34.13,34.55,34.70,34.82,34.95,1.04
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),312169.04,257733.02,339977.44,4994704.69,258474.94,261442.60,271108.51,298588.85,320685.98,333006.16,336906.25,338602.56,339702.46,26404.17
HTTP Receiving (ms),275841.98,252488.19,297631.21,4413471.74,252680.84,253451.44,260247.05,268409.90,279385.05,281857.96,289671.53,295528.93,297210.76,12080.56
HTTP Sending (ms),12.13,0.18,14.82,194.13,1.55,7.03,9.94,11.51,13.30,13.94,14.43,14.68,14.79,3.43
HTTP Total Time (ms),312180.64,257747.15,339990.13,4994890.28,258488.96,261456.19,271121.10,298601.80,320699.50,333016.27,336912.53,338605.74,339713.25,26402.94
HTTP Waiting (TTFB) (ms),36314.93,5230.20,68158.40,581038.83,5779.57,7977.09,10848.36,20451.99,35968.60,52379.55,61871.68,65107.07,67548.13,19506.26
Input Sequence Length (tokens),8192.06,8192.00,8193.00,131073.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.25,8192.85,0.24
Inter Chunk Latency (ms),67.89,0.00,304.90,4413355.00,0.37,31.76,45.65,59.35,66.78,72.73,85.82,124.89,148.31,24.32
Inter Token Latency (ms),33.68,30.83,36.35,538.92,30.85,30.94,31.78,32.77,34.11,34.41,35.36,36.09,36.30,1.48
OSL Mismatch Diff % (%),-0.02,-0.10,0.01,-0.34,-0.09,-0.07,-0.05,-0.02,-0.02,0.00,0.00,0.00,0.01,0.03
Output Sequence Length (tokens),8190.25,8184.00,8193.00,131044.00,8184.45,8186.25,8187.50,8190.00,8190.50,8192.00,8192.00,8192.25,8192.85,2.22
Output Token Count (tokens),6409.90,3612.00,7728.00,64099.00,3664.56,3874.80,4137.60,5597.00,7117.00,7391.25,7557.00,7642.50,7710.90,1428.08
Output Token Throughput Per User (tokens/sec/user),29.75,27.51,32.43,475.95,27.55,27.71,28.29,29.06,29.31,30.52,31.49,32.32,32.41,1.32
Prefill Throughput Per User (tokens/sec/user),380.41,120.19,1561.83,6086.57,121.33,125.90,132.55,156.53,228.44,403.90,779.51,1080.35,1465.53,370.37
Reasoning Token Count (tokens),4184.06,462.00,8193.00,66945.00,490.65,605.25,716.00,905.50,3506.00,8192.00,8192.00,8192.25,8192.85,3303.24
Request Latency (ms),312162.07,257733.28,339977.69,4994593.18,258475.19,261442.83,271108.74,298589.09,320686.25,332996.92,336906.69,338602.68,339702.69,26401.86
Time to First Output Token (ms),95421.46,18796.43,215454.22,954214.64,19626.24,22945.49,27094.56,49781.95,83718.02,132285.21,173498.84,194476.53,211258.68,60359.80
