Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),255.06,0.00,3709.87,,,,,,258.72,,381.46,431.34,609.66,120.37
Active Decode Throughput Per User (tokens/sec/user),53.76,0.00,797.80,,,,,,49.28,,81.02,101.03,144.74,27.07
Active Prefill Throughput (tokens/sec),2601.90,162.63,8093.75,,,,,,1737.34,,6063.90,8093.75,8093.75,2282.95
Active Prefill Throughput Per User (tokens/sec/user),257.60,162.63,569.21,,,,,,217.17,,404.26,505.86,505.86,97.75
Active Total Throughput (tokens/sec),2162.41,57.46,8093.75,,,,,,1498.69,,4984.59,8093.75,8093.75,2200.72
Credit-to-Start Latency (ms),2.51,1.37,4.58,40.18,1.38,1.39,1.40,1.46,2.07,3.96,4.27,4.41,4.55,1.19
Decode Duration (ms),20944.04,12740.94,23917.66,335104.58,13477.55,16423.97,17726.55,20522.95,21737.64,22327.35,23739.20,23815.18,23897.17,2764.54
E2E Output Token Throughput (tokens/sec/user),24.86,15.02,61.04,397.79,15.06,15.23,15.60,17.10,20.85,27.70,37.45,46.73,58.18,11.76
Effective Concurrency,11.19,0.00,16.00,,,,,,13.00,,16.00,16.00,16.00,4.65
Effective Decode Concurrency,4.92,0.00,8.00,,,,,,6.00,,7.00,8.00,8.00,2.36
Effective Decode Throughput (tokens/sec),239.94,0.00,3709.87,,,,,,247.83,,377.60,427.33,597.06,131.37
Effective Decode Throughput Per User (tokens/sec/user),50.57,0.00,797.80,,,,,,48.39,,78.83,98.20,142.90,29.16
Effective Latency (CO-aware) (ms),47699.21,16780.72,68180.54,763187.32,17920.85,22481.38,27814.08,37008.75,49063.09,59932.26,65641.87,67246.51,67993.73,15076.09
Effective Prefill Concurrency,6.27,0.00,16.00,,,,,,6.00,,14.00,16.00,16.00,5.50
Effective Prefill Throughput (tokens/sec),1922.34,0.00,8093.75,,,,,,1181.55,,4846.40,8093.75,8093.75,2270.90
Effective Prefill Throughput Per User (tokens/sec/user),190.32,0.00,569.21,,,,,,196.92,,346.17,505.86,505.86,140.94
Effective Total Throughput (tokens/sec),2162.28,0.00,8093.75,,,,,,1498.69,,4984.59,8093.75,8093.75,2200.72
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,345.50,232.00,396.00,5528.00,241.30,278.50,312.00,337.50,347.00,368.50,383.50,393.75,395.55,38.25
HTTP Chunks Sent,1.00,1.00,1.00,16.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),31.39,0.00,34.95,502.27,4.73,23.65,31.64,32.27,33.57,34.47,34.63,34.80,34.92,8.18
HTTP Connection Overhead (ms),31.39,0.00,34.95,502.27,4.73,23.65,31.64,32.27,33.57,34.47,34.63,34.80,34.92,8.18
HTTP Connection Reused (ratio),0.06,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.85,0.24
HTTP Data Received (KB),128.69,116.49,137.16,2058.99,116.82,118.17,119.23,123.49,130.87,133.56,135.36,135.99,136.93,6.40
HTTP Data Sent (KB),33.82,30.82,34.98,541.08,31.05,31.98,32.74,33.40,34.13,34.55,34.70,34.82,34.95,1.04
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),47696.43,16776.62,68175.94,763142.94,17917.13,22479.13,27811.04,37006.95,49059.40,59930.18,65638.47,67243.40,67989.43,15075.98
HTTP Receiving (ms),20964.60,12740.95,23940.78,335433.58,13477.56,16424.01,17727.83,20533.93,21770.43,22329.95,23740.84,23821.00,23916.82,2769.02
HTTP Sending (ms),31.99,0.18,35.43,511.78,5.02,24.37,32.48,32.98,34.17,35.03,35.18,35.33,35.41,8.27
HTTP Total Time (ms),47727.83,16776.62,68207.47,763645.21,17922.22,22504.62,27844.24,37041.74,49092.30,59963.89,65670.97,67276.12,68021.20,15079.86
HTTP Waiting (TTFB) (ms),26699.85,4035.49,50338.95,427197.57,4434.23,6029.19,8350.73,15102.31,26202.26,38370.78,45259.84,47782.24,49827.61,14231.32
Input Sequence Length (tokens),8192.06,8192.00,8193.00,131073.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.25,8192.85,0.24
Inter Chunk Latency (ms),55.35,0.00,260.42,335104.58,0.00,0.00,19.07,43.54,55.64,65.32,83.43,103.51,167.89,30.47
Inter Token Latency (ms),20.48,12.45,23.38,327.73,13.18,16.07,17.34,20.08,21.30,21.83,23.22,23.28,23.36,2.70
OSL Mismatch Diff % (%),-0.05,-0.29,0.00,-0.78,-0.28,-0.22,-0.15,-0.10,0.00,0.00,0.00,0.00,0.00,0.08
Output Sequence Length (tokens),1023.50,1021.00,1024.00,16376.00,1021.15,1021.75,1022.50,1023.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.87
Output Token Count (tokens),347.00,69.00,827.00,1735.00,69.60,72.00,75.00,84.00,100.00,655.00,758.20,792.60,820.12,326.41
Output Token Throughput Per User (tokens/sec/user),49.98,42.77,80.29,799.61,42.81,42.96,43.07,45.83,46.95,49.82,57.68,63.50,76.93,8.93
Prefill Throughput Per User (tokens/sec/user),505.86,162.63,2029.86,8093.75,164.40,171.48,181.11,213.54,313.46,545.33,1016.68,1420.59,1908.00,479.18
Reasoning Token Count (tokens),915.06,194.00,1024.00,14641.00,220.10,324.50,645.00,950.25,1024.00,1024.00,1024.00,1024.00,1024.00,243.91
Request Latency (ms),47676.19,16776.70,68173.72,762819.06,17917.22,22479.33,27731.23,36960.22,49040.77,59922.93,65630.43,67240.78,67987.13,15088.44
Time to First Output Token (ms),40291.13,22951.41,56352.83,201455.66,23380.36,25096.14,27240.88,33675.08,35299.55,53176.80,55082.41,55717.62,56225.79,12596.61
Time to First Token (ms),26732.15,4035.75,50372.26,427714.48,4439.68,6055.37,8384.72,15137.95,26236.19,38405.52,45293.17,47815.99,49861.00,14234.34
Time to Second Token (ms),75.09,41.46,139.70,1201.42,41.48,41.55,43.83,52.49,64.58,92.02,118.82,132.32,138.23,29.74
Tokens In Flight (tokens),94205.84,0.00,133356.56,,,,,,109778.16,,131924.70,132568.57,133201.59,37610.47

Metric,Value
Benchmark Duration (sec),68.18
Input Token Throughput (tokens/sec),1922.34
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),240.17
Request Count,16.00
Request Throughput (requests/sec),0.23
Total Input Sequence Length (tokens),131073.00
Total Output Sequence Length (tokens),16376.00
Total Output Tokens (tokens),1735.00
Total Reasoning Tokens (tokens),14641.00
Total Token Throughput (tokens/sec),2162.52


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
