Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),41.79,0.00,10598.06,,,,,,42.57,,50.50,57.03,98.33,20.61
Active Decode Throughput Per User (tokens/sec/user),41.79,0.00,10598.06,,,,,,42.57,,50.50,57.03,98.33,20.61
Active Prefill Throughput (tokens/sec),5691.13,5691.13,5691.13,,,,,,5691.13,,5691.13,5691.13,5691.13,0.00
Active Prefill Throughput Per User (tokens/sec/user),5691.13,5691.13,5691.13,,,,,,5691.13,,5691.13,5691.13,5691.13,0.00
Active Total Throughput (tokens/sec),82.99,41.79,5691.13,,,,,,41.79,,41.79,41.79,41.79,480.69
Credit-to-Start Latency (ms),1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,0.00
Decode Duration (ms),195988.35,195988.35,195988.35,195988.35,195988.35,195988.35,195988.35,195988.35,195988.35,195988.35,195988.35,195988.35,195988.35,0.00
E2E Output Token Throughput (tokens/sec/user),41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.99,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.09
Effective Decode Throughput (tokens/sec),41.48,0.00,10598.06,,,,,,42.52,,50.48,56.81,97.72,20.84
Effective Decode Throughput Per User (tokens/sec/user),41.48,0.00,10598.06,,,,,,42.52,,50.48,56.81,97.72,20.84
Effective Latency (CO-aware) (ms),197439.17,197439.17,197439.17,197439.17,197439.17,197439.17,197439.17,197439.17,197439.17,197439.17,197439.17,197439.17,197439.17,0.00
Effective Prefill Concurrency,0.01,0.00,1.00,,,,,,0.00,,0.00,0.00,0.00,0.09
Effective Prefill Throughput (tokens/sec),41.50,0.00,5691.13,,,,,,0.00,,0.00,0.00,0.00,484.22
Effective Prefill Throughput Per User (tokens/sec/user),41.50,0.00,5691.13,,,,,,0.00,,0.00,0.00,0.00,484.22
Effective Total Throughput (tokens/sec),82.98,0.00,5691.13,,,,,,41.79,,41.79,41.79,41.79,480.67
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,7859.00,7859.00,7859.00,7859.00,7859.00,7859.00,7859.00,7859.00,7859.00,7859.00,7859.00,7859.00,7859.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,0.00
HTTP Connection Overhead (ms),17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,0.00
HTTP Data Sent (KB),34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),197437.69,197437.69,197437.69,197437.69,197437.69,197437.69,197437.69,197437.69,197437.69,197437.69,197437.69,197437.69,197437.69,0.00
HTTP Receiving (ms),195998.03,195998.03,195998.03,195998.03,195998.03,195998.03,195998.03,195998.03,195998.03,195998.03,195998.03,195998.03,195998.03,0.00
HTTP Sending (ms),17.80,17.80,17.80,17.80,17.80,17.80,17.80,17.80,17.80,17.80,17.80,17.80,17.80,0.00
HTTP Total Time (ms),197455.03,197455.03,197455.03,197455.03,197455.03,197455.03,197455.03,197455.03,197455.03,197455.03,197455.03,197455.03,197455.03,0.00
HTTP Waiting (TTFB) (ms),1421.86,1421.86,1421.86,1421.86,1421.86,1421.86,1421.86,1421.86,1421.86,1421.86,1421.86,1421.86,1421.86,0.00
Input Sequence Length (tokens),8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,0.00
Inter Chunk Latency (ms),23.93,0.00,173.83,195988.35,0.00,4.90,14.37,21.59,23.68,25.63,29.15,36.84,73.52,12.55
Inter Token Latency (ms),23.93,23.93,23.93,23.93,23.93,23.93,23.93,23.93,23.93,23.93,23.93,23.93,23.93,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),41.79,41.79,41.79,41.79,41.79,41.79,41.79,41.79,41.79,41.79,41.79,41.79,41.79,0.00
Prefill Throughput Per User (tokens/sec/user),5691.13,5691.13,5691.13,5691.13,5691.13,5691.13,5691.13,5691.13,5691.13,5691.13,5691.13,5691.13,5691.13,0.00
Request Latency (ms),197428.31,197428.31,197428.31,197428.31,197428.31,197428.31,197428.31,197428.31,197428.31,197428.31,197428.31,197428.31,197428.31,0.00
Time to First Output Token (ms),1439.96,1439.96,1439.96,1439.96,1439.96,1439.96,1439.96,1439.96,1439.96,1439.96,1439.96,1439.96,1439.96,0.00
Time to First Token (ms),1439.96,1439.96,1439.96,1439.96,1439.96,1439.96,1439.96,1439.96,1439.96,1439.96,1439.96,1439.96,1439.96,0.00
Time to Second Token (ms),25.84,25.84,25.84,25.84,25.84,25.84,25.84,25.84,25.84,25.84,25.84,25.84,25.84,0.00
Tokens In Flight (tokens),12364.51,0.00,16387.00,,,,,,12418.00,,15617.00,16003.00,16310.00,2383.64
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,0.00
Usage Total Tokens (tokens),16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,0.00

Metric,Value
Benchmark Duration (sec),197.43
Input Token Throughput (tokens/sec),41.50
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),41.49
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),8195.00
Total Output Sequence Length (tokens),8192.00
Total Output Tokens (tokens),8192.00
Total Token Throughput (tokens/sec),82.99
Total Usage Completion Tokens (tokens),8192.00
Total Usage Prompt Tokens (tokens),8195.00
Total Usage Total Tokens (tokens),16387.00
