Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),41.45,0.00,661.16,,,,,,41.05,,48.55,54.57,98.43,16.23
Active Decode Throughput Per User (tokens/sec/user),41.45,0.00,661.16,,,,,,41.05,,48.55,54.57,98.43,16.23
Active Prefill Throughput (tokens/sec),5738.27,5738.27,5738.27,,,,,,5738.27,,5738.27,5738.27,5738.27,0.00
Active Prefill Throughput Per User (tokens/sec/user),5738.27,5738.27,5738.27,,,,,,5738.27,,5738.27,5738.27,5738.27,0.00
Active Total Throughput (tokens/sec),82.32,41.45,5738.27,,,,,,41.45,,41.45,41.45,41.45,480.81
Credit-to-Start Latency (ms),1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,0.00
Decode Duration (ms),197620.37,197620.37,197620.37,197620.37,197620.37,197620.37,197620.37,197620.37,197620.37,197620.37,197620.37,197620.37,197620.37,0.00
E2E Output Token Throughput (tokens/sec/user),41.16,41.16,41.16,41.16,41.16,41.16,41.16,41.16,41.16,41.16,41.16,41.16,41.16,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.99,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.09
Effective Decode Throughput (tokens/sec),41.14,0.00,661.16,,,,,,41.01,,48.50,54.45,98.00,16.56
Effective Decode Throughput Per User (tokens/sec/user),41.14,0.00,661.16,,,,,,41.01,,48.50,54.45,98.00,16.56
Effective Latency (CO-aware) (ms),199049.63,199049.63,199049.63,199049.63,199049.63,199049.63,199049.63,199049.63,199049.63,199049.63,199049.63,199049.63,199049.63,0.00
Effective Prefill Concurrency,0.01,0.00,1.00,,,,,,0.00,,0.00,0.00,0.00,0.08
Effective Prefill Throughput (tokens/sec),41.16,0.00,5738.27,,,,,,0.00,,0.00,0.00,0.00,484.27
Effective Prefill Throughput Per User (tokens/sec/user),41.16,0.00,5738.27,,,,,,0.00,,0.00,0.00,0.00,484.27
Effective Total Throughput (tokens/sec),82.31,0.00,5738.27,,,,,,41.45,,41.45,41.45,41.45,480.77
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,8098.00,8098.00,8098.00,8098.00,8098.00,8098.00,8098.00,8098.00,8098.00,8098.00,8098.00,8098.00,8098.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,0.00
HTTP Connection Overhead (ms),10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,0.00
HTTP Data Sent (KB),34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),199048.30,199048.30,199048.30,199048.30,199048.30,199048.30,199048.30,199048.30,199048.30,199048.30,199048.30,199048.30,199048.30,0.00
HTTP Receiving (ms),197620.42,197620.42,197620.42,197620.42,197620.42,197620.42,197620.42,197620.42,197620.42,197620.42,197620.42,197620.42,197620.42,0.00
HTTP Sending (ms),11.32,11.32,11.32,11.32,11.32,11.32,11.32,11.32,11.32,11.32,11.32,11.32,11.32,0.00
HTTP Total Time (ms),199059.22,199059.22,199059.22,199059.22,199059.22,199059.22,199059.22,199059.22,199059.22,199059.22,199059.22,199059.22,199059.22,0.00
HTTP Waiting (TTFB) (ms),1416.55,1416.55,1416.55,1416.55,1416.55,1416.55,1416.55,1416.55,1416.55,1416.55,1416.55,1416.55,1416.55,0.00
Input Sequence Length (tokens),8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,0.00
Inter Chunk Latency (ms),24.13,0.00,97.59,197620.37,0.00,10.52,17.70,22.13,24.06,25.88,29.17,36.12,55.55,8.17
Inter Token Latency (ms),24.13,24.13,24.13,24.13,24.13,24.13,24.13,24.13,24.13,24.13,24.13,24.13,24.13,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
