Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),94.39,0.00,38179.44,,,,,,91.78,,125.60,146.15,226.95,135.46
Active Decode Throughput Per User (tokens/sec/user),94.39,0.00,38179.44,,,,,,91.78,,125.60,146.15,226.95,135.46
Active Prefill Throughput (tokens/sec),1799.69,1799.69,1799.69,,,,,,1799.69,,1799.69,1799.69,1799.69,0.00
Active Prefill Throughput Per User (tokens/sec/user),1799.69,1799.69,1799.69,,,,,,1799.69,,1799.69,1799.69,1799.69,0.00
Active Total Throughput (tokens/sec),179.43,94.39,1799.69,,,,,,94.39,,94.39,94.39,1799.69,371.18
Credit-to-Start Latency (ms),1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,0.00
Decode Duration (ms),86775.19,86775.19,86775.19,86775.19,86775.19,86775.19,86775.19,86775.19,86775.19,86775.19,86775.19,86775.19,86775.19,0.00
E2E Output Token Throughput (tokens/sec/user),89.70,89.70,89.70,89.70,89.70,89.70,89.70,89.70,89.70,89.70,89.70,89.70,89.70,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.95,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.22
Effective Decode Throughput (tokens/sec),89.67,0.00,38179.44,,,,,,90.53,,124.03,144.08,223.03,133.62
Effective Decode Throughput Per User (tokens/sec/user),89.67,0.00,38179.44,,,,,,90.53,,124.03,144.08,223.03,133.62
Effective Latency (CO-aware) (ms),91330.41,91330.41,91330.41,91330.41,91330.41,91330.41,91330.41,91330.41,91330.41,91330.41,91330.41,91330.41,91330.41,0.00
Effective Prefill Concurrency,0.05,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.22
Effective Prefill Throughput (tokens/sec),89.73,0.00,1799.69,,,,,,0.00,,0.00,0.00,1799.69,391.70
Effective Prefill Throughput Per User (tokens/sec/user),89.73,0.00,1799.69,,,,,,0.00,,0.00,0.00,1799.69,391.70
Effective Total Throughput (tokens/sec),179.40,0.00,1799.69,,,,,,94.39,,94.39,94.39,1799.69,371.16
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,4216.00,4216.00,4216.00,4216.00,4216.00,4216.00,4216.00,4216.00,4216.00,4216.00,4216.00,4216.00,4216.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,0.00
HTTP Connection Overhead (ms),6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),1237.81,1237.81,1237.81,1237.81,1237.81,1237.81,1237.81,1237.81,1237.81,1237.81,1237.81,1237.81,1237.81,0.00
HTTP Data Sent (KB),34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),91329.10,91329.10,91329.10,91329.10,91329.10,91329.10,91329.10,91329.10,91329.10,91329.10,91329.10,91329.10,91329.10,0.00
HTTP Receiving (ms),86775.24,86775.24,86775.24,86775.24,86775.24,86775.24,86775.24,86775.24,86775.24,86775.24,86775.24,86775.24,86775.24,0.00
HTTP Sending (ms),6.80,6.80,6.80,6.80,6.80,6.80,6.80,6.80,6.80,6.80,6.80,6.80,6.80,0.00
HTTP Total Time (ms),91335.44,91335.44,91335.44,91335.44,91335.44,91335.44,91335.44,91335.44,91335.44,91335.44,91335.44,91335.44,91335.44,0.00
HTTP Waiting (TTFB) (ms),4547.06,4547.06,4547.06,4547.06,4547.06,4547.06,4547.06,4547.06,4547.06,4547.06,4547.06,4547.06,4547.06,0.00
